TimeSlice	Time	LH_BicepsFemorisPosterior	BFP
47898	8.62164	0.0225415	-0.06
47899	8.62182	0.0225415	-0.06
47900	8.622	0.0225415	-0.06
47901	8.62218	0.0225415	-0.06
47902	8.62236	0.0225415	-0.06
47903	8.62254	0.0225415	-0.06
47904	8.62272	0.0225415	-0.06
47905	8.6229	0.0225415	-0.06
47906	8.62308	0.0225415	-0.06
47907	8.62326	0.0225415	-0.06
47908	8.62344	0.0225415	-0.06
47909	8.62362	0.0225415	-0.06
47910	8.6238	0.0225415	-0.06
47911	8.62398	0.0225415	-0.06
47912	8.62416	0.0225415	-0.06
47913	8.62434	0.0225415	-0.06
47914	8.62452	0.0225415	-0.06
47915	8.6247	0.0225415	-0.06
47916	8.62488	0.0225415	-0.06
47917	8.62506	0.0225415	-0.06
47918	8.62524	0.0225415	-0.06
47919	8.62542	0.0225415	-0.06
47920	8.6256	0.0225415	-0.06
47921	8.62578	0.0225415	-0.06
47922	8.62596	0.0225415	-0.06
47923	8.62614	0.0225415	-0.06
47924	8.62632	0.0225415	-0.06
47925	8.6265	0.0225415	-0.06
47926	8.62668	0.0225415	-0.06
47927	8.62686	0.0225415	-0.06
47928	8.62704	0.0225415	-0.06
47929	8.62722	0.0225415	-0.06
47930	8.6274	0.0225415	-0.06
47931	8.62758	0.0225415	-0.06
47932	8.62776	0.0225415	-0.06
47933	8.62794	0.0225415	-0.06
47934	8.62812	0.0225415	-0.06
47935	8.6283	0.0225415	-0.06
47936	8.62848	0.0225415	-0.06
47937	8.62866	0.0225415	-0.06
47938	8.62884	0.0225415	-0.06
47939	8.62902	0.0225415	-0.06
47940	8.6292	0.0225415	-0.06
47941	8.62938	0.0225415	-0.06
47942	8.62956	0.0225415	-0.06
47943	8.62974	0.0225415	-0.06
47944	8.62992	0.0225415	-0.06
47945	8.6301	0.0225415	-0.06
47946	8.63028	0.0225415	-0.06
47947	8.63046	0.0225415	-0.06
47948	8.63064	0.0225415	-0.06
47949	8.63082	0.0225415	-0.06
47950	8.631	0.0225415	-0.06
47951	8.63118	0.0225415	-0.06
47952	8.63136	0.0225415	-0.06
47953	8.63154	0.0225415	-0.06
47954	8.63172	0.0225415	-0.06
47955	8.6319	0.0225415	-0.06
47956	8.63208	0.0225415	-0.06
47957	8.63226	0.0225415	-0.06
47958	8.63244	0.0225415	-0.06
47959	8.63262	0.0225415	-0.06
47960	8.6328	0.0225415	-0.06
47961	8.63298	0.0225415	-0.06
47962	8.63316	0.0225415	-0.06
47963	8.63334	0.0225415	-0.06
47964	8.63352	0.0225415	-0.06
47965	8.6337	0.0225415	-0.06
47966	8.63388	0.0225415	-0.06
47967	8.63406	0.0225415	-0.06
47968	8.63424	0.0225415	-0.06
47969	8.63442	0.0225415	-0.06
47970	8.6346	0.0225415	-0.06
47971	8.63478	0.0225415	-0.06
47972	8.63496	0.0225415	-0.06
47973	8.63514	0.0225415	-0.06
47974	8.63532	0.0225415	-0.06
47975	8.6355	0.0225415	-0.06
47976	8.63568	0.0225415	-0.06
47977	8.63586	0.0225415	-0.06
47978	8.63604	0.0225415	-0.06
47979	8.63622	0.0225415	-0.06
47980	8.6364	0.0225415	-0.06
47981	8.63658	0.0225415	-0.06
47982	8.63676	0.0225415	-0.06
47983	8.63694	0.0225415	-0.06
47984	8.63712	0.0225415	-0.06
47985	8.6373	0.0225415	-0.06
47986	8.63748	0.0225415	-0.06
47987	8.63766	0.0225415	-0.06
47988	8.63784	0.0225415	-0.06
47989	8.63802	0.0225415	-0.06
47990	8.6382	0.0225415	-0.06
47991	8.63838	0.0225415	-0.06
47992	8.63856	0.0225415	-0.06
47993	8.63874	0.0225415	-0.06
47994	8.63892	0.0225415	-0.06
47995	8.6391	0.0225415	-0.06
47996	8.63928	0.0225415	-0.06
47997	8.63946	0.0225415	-0.06
47998	8.63964	0.0225415	-0.06
47999	8.63982	0.0225415	-0.06
48000	8.64	0.0225415	-0.06
48001	8.64018	0.0225415	-0.06
48002	8.64036	0.0225415	-0.06
48003	8.64054	0.0225415	-0.06
48004	8.64072	0.0225415	-0.06
48005	8.6409	0.0225415	-0.06
48006	8.64108	0.0225415	-0.06
48007	8.64126	0.0225415	-0.06
48008	8.64144	0.0225415	-0.06
48009	8.64162	0.0225415	-0.06
48010	8.6418	0.0225415	-0.06
48011	8.64198	0.0225415	-0.06
48012	8.64216	0.0225415	-0.06
48013	8.64234	0.0225415	-0.06
48014	8.64252	0.0225415	-0.06
48015	8.6427	0.0225415	-0.06
48016	8.64288	0.0225415	-0.06
48017	8.64306	0.0225415	-0.06
48018	8.64324	0.0225415	-0.06
48019	8.64342	0.0225415	-0.06
48020	8.6436	0.0225415	-0.06
48021	8.64378	0.0225415	-0.06
48022	8.64396	0.0225415	-0.06
48023	8.64414	0.0225415	-0.06
48024	8.64432	0.0225415	-0.06
48025	8.6445	0.0225415	-0.06
48026	8.64468	0.0225415	-0.06
48027	8.64486	0.0225415	-0.06
48028	8.64504	0.0225415	-0.06
48029	8.64522	0.0225415	-0.06
48030	8.6454	0.0225415	-0.06
48031	8.64558	0.0225415	-0.06
48032	8.64576	0.0225415	-0.06
48033	8.64594	0.0225415	-0.06
48034	8.64612	0.0225415	-0.06
48035	8.6463	0.0225415	-0.06
48036	8.64648	0.0225415	-0.06
48037	8.64666	0.0225415	-0.06
48038	8.64684	0.0225415	-0.06
48039	8.64702	0.0225415	-0.06
48040	8.6472	0.0225415	-0.06
48041	8.64738	0.0225415	-0.06
48042	8.64756	0.0225415	-0.06
48043	8.64774	0.0225415	-0.06
48044	8.64792	0.0225415	-0.06
48045	8.6481	0.0225415	-0.06
48046	8.64828	0.0225415	-0.06
48047	8.64846	0.0225415	-0.06
48048	8.64864	0.0225415	-0.06
48049	8.64882	0.0225415	-0.06
48050	8.649	0.0225415	-0.06
48051	8.64918	0.0225415	-0.06
48052	8.64936	0.0225415	-0.06
48053	8.64954	0.0225415	-0.06
48054	8.64972	0.0225415	-0.06
48055	8.6499	0.0225415	-0.06
48056	8.65008	0.0225415	-0.06
48057	8.65026	0.0225415	-0.06
48058	8.65044	0.0225415	-0.06
48059	8.65062	0.0225415	-0.06
48060	8.6508	0.0225415	-0.06
48061	8.65098	0.0225415	-0.06
48062	8.65116	0.0225415	-0.06
48063	8.65134	0.0225415	-0.06
48064	8.65152	0.0225415	-0.06
48065	8.6517	0.0225415	-0.06
48066	8.65188	0.0225415	-0.06
48067	8.65206	0.0225415	-0.06
48068	8.65224	0.0225415	-0.06
48069	8.65242	0.0225415	-0.06
48070	8.6526	0.0225415	-0.06
48071	8.65278	0.0225415	-0.06
48072	8.65296	0.0225415	-0.06
48073	8.65314	0.0225415	-0.06
48074	8.65332	0.0225415	-0.06
48075	8.6535	0.0225415	-0.06
48076	8.65368	0.0225415	-0.06
48077	8.65386	0.0225415	-0.06
48078	8.65404	0.0225415	-0.06
48079	8.65422	0.0225415	-0.06
48080	8.6544	0.0225415	-0.06
48081	8.65458	0.0225415	-0.06
48082	8.65476	0.0225415	-0.06
48083	8.65494	0.0225415	-0.06
48084	8.65512	0.0225415	-0.06
48085	8.6553	0.0225415	-0.06
48086	8.65548	0.0225415	-0.06
48087	8.65566	0.0225415	-0.06
48088	8.65584	0.0225415	-0.06
48089	8.65602	0.0225415	-0.06
48090	8.6562	0.0225415	-0.06
48091	8.65638	0.0225415	-0.06
48092	8.65656	0.0225415	-0.06
48093	8.65674	0.0225415	-0.06
48094	8.65692	0.0225415	-0.06
48095	8.6571	0.0225415	-0.06
48096	8.65728	0.0225415	-0.06
48097	8.65746	0.0225415	-0.06
48098	8.65764	0.0225415	-0.06
48099	8.65782	0.0225415	-0.06
48100	8.658	0.0225415	-0.06
48101	8.65818	0.0225415	-0.06
48102	8.65836	0.0225415	-0.06
48103	8.65854	0.0225415	-0.06
48104	8.65872	0.0225415	-0.06
48105	8.6589	0.0225415	-0.06
48106	8.65908	0.0225415	-0.06
48107	8.65926	0.0225415	-0.06
48108	8.65944	0.0225415	-0.06
48109	8.65962	0.0225415	-0.06
48110	8.6598	0.0225415	-0.06
48111	8.65998	0.0225415	-0.06
48112	8.66016	0.0225415	-0.06
48113	8.66034	0.0225415	-0.06
48114	8.66052	0.0225415	-0.06
48115	8.6607	0.0225415	-0.06
48116	8.66088	0.0225415	-0.06
48117	8.66106	0.0225415	-0.06
48118	8.66124	0.0225415	-0.06
48119	8.66142	0.0225415	-0.06
48120	8.6616	0.0225415	-0.06
48121	8.66178	0.0225415	-0.06
48122	8.66196	0.0225415	-0.06
48123	8.66214	0.0225415	-0.06
48124	8.66232	0.0225415	-0.06
48125	8.6625	0.0225415	-0.06
48126	8.66268	0.0225415	-0.06
48127	8.66286	0.0225415	-0.06
48128	8.66304	0.0225415	-0.06
48129	8.66322	0.0225415	-0.06
48130	8.6634	0.0225415	-0.06
48131	8.66358	0.0225415	-0.06
48132	8.66376	0.0225415	-0.06
48133	8.66394	0.0225415	-0.06
48134	8.66412	0.0225415	-0.06
48135	8.6643	0.0225415	-0.06
48136	8.66448	0.0225415	-0.06
48137	8.66466	0.0225415	-0.06
48138	8.66484	0.0225415	-0.06
48139	8.66502	0.0225415	-0.06
48140	8.6652	0.0225415	-0.06
48141	8.66538	0.0225415	-0.06
48142	8.66556	0.0225415	-0.06
48143	8.66574	0.0225415	-0.06
48144	8.66592	0.0225415	-0.06
48145	8.6661	0.0225415	-0.06
48146	8.66628	0.0225415	-0.06
48147	8.66646	0.0225415	-0.06
48148	8.66664	0.0225415	-0.06
48149	8.66682	0.0225415	-0.06
48150	8.667	0.0225415	-0.06
48151	8.66718	0.0225415	-0.06
48152	8.66736	0.0225415	-0.06
48153	8.66754	0.0225415	-0.06
48154	8.66772	0.0225415	-0.06
48155	8.6679	0.0225415	-0.06
48156	8.66808	0.0225415	-0.06
48157	8.66826	0.0225415	-0.06
48158	8.66844	0.0225415	-0.06
48159	8.66862	0.0225415	-0.06
48160	8.6688	0.0225415	-0.06
48161	8.66898	0.0225415	-0.06
48162	8.66916	0.0225415	-0.06
48163	8.66934	0.0225415	-0.06
48164	8.66952	0.0225415	-0.06
48165	8.6697	0.0225415	-0.06
48166	8.66988	0.0225415	-0.06
48167	8.67006	0.0225415	-0.06
48168	8.67024	0.0225415	-0.06
48169	8.67042	0.0225415	-0.06
48170	8.6706	0.0225415	-0.06
48171	8.67078	0.0225415	-0.06
48172	8.67096	0.0225415	-0.06
48173	8.67114	0.0225415	-0.06
48174	8.67132	0.0225415	-0.06
48175	8.6715	0.0225415	-0.06
48176	8.67168	0.0225415	-0.06
48177	8.67186	0.0225415	-0.06
48178	8.67204	0.0225415	-0.06
48179	8.67222	0.0225415	-0.06
48180	8.6724	0.0225415	-0.06
48181	8.67258	0.0225415	-0.06
48182	8.67276	0.0225415	-0.06
48183	8.67294	0.0225415	-0.06
48184	8.67312	0.0225415	-0.06
48185	8.6733	0.0225415	-0.06
48186	8.67348	0.0225415	-0.06
48187	8.67366	0.0225415	-0.06
48188	8.67384	0.0225415	-0.06
48189	8.67402	0.0225415	-0.06
48190	8.6742	0.0225415	-0.06
48191	8.67438	0.0225415	-0.06
48192	8.67456	0.0225415	-0.06
48193	8.67474	0.0225415	-0.06
48194	8.67492	0.0225415	-0.06
48195	8.6751	0.0225415	-0.06
48196	8.67528	0.0225415	-0.06
48197	8.67546	0.0225415	-0.06
48198	8.67564	0.0225415	-0.06
48199	8.67582	0.0225415	-0.06
48200	8.676	0.0225415	-0.06
48201	8.67618	0.0225415	-0.06
48202	8.67636	0.0225415	-0.06
48203	8.67654	0.0225415	-0.06
48204	8.67672	0.0225415	-0.06
48205	8.6769	0.0225415	-0.06
48206	8.67708	0.0225415	-0.06
48207	8.67726	0.0225415	-0.06
48208	8.67744	0.0225415	-0.06
48209	8.67762	0.0225415	-0.06
48210	8.6778	0.0225415	-0.06
48211	8.67798	0.0225415	-0.06
48212	8.67816	0.0225415	-0.06
48213	8.67834	0.0225415	-0.06
48214	8.67852	0.0225415	-0.06
48215	8.6787	0.0225415	-0.06
48216	8.67888	0.0225415	-0.06
48217	8.67906	0.0225415	-0.06
48218	8.67924	0.0225415	-0.06
48219	8.67942	0.0225415	-0.06
48220	8.6796	0.0225415	-0.06
48221	8.67978	0.0225415	-0.06
48222	8.67996	0.0225415	-0.06
48223	8.68014	0.0225415	-0.06
48224	8.68032	0.0225415	-0.06
48225	8.6805	0.0225415	-0.06
48226	8.68068	0.0225415	-0.06
48227	8.68086	0.0225415	-0.06
48228	8.68104	0.0225415	-0.06
48229	8.68122	0.0225415	-0.06
48230	8.6814	0.0225415	-0.06
48231	8.68158	0.0225415	-0.06
48232	8.68176	0.0225415	-0.06
48233	8.68194	0.0225415	-0.06
48234	8.68212	0.0225415	-0.06
48235	8.6823	0.0225415	-0.06
48236	8.68248	0.0225415	-0.06
48237	8.68266	0.0225415	-0.06
48238	8.68284	0.0225415	-0.06
48239	8.68302	0.0225415	-0.06
48240	8.6832	0.0225415	-0.06
48241	8.68338	0.0225415	-0.06
48242	8.68356	0.0225415	-0.06
48243	8.68374	0.0225415	-0.06
48244	8.68392	0.0225415	-0.06
48245	8.6841	0.0225415	-0.06
48246	8.68428	0.0225415	-0.06
48247	8.68446	0.0225415	-0.06
48248	8.68464	0.0225415	-0.06
48249	8.68482	0.0225415	-0.06
48250	8.685	0.0225415	-0.06
48251	8.68518	0.0225415	-0.06
48252	8.68536	0.0225415	-0.06
48253	8.68554	0.0225415	-0.06
48254	8.68572	0.0225415	-0.06
48255	8.6859	0.0225415	-0.06
48256	8.68608	0.0225415	-0.06
48257	8.68626	0.0225415	-0.06
48258	8.68644	0.0225415	-0.06
48259	8.68662	0.0225415	-0.06
48260	8.6868	0.0225415	-0.06
48261	8.68698	0.0225415	-0.06
48262	8.68716	0.0225415	-0.06
48263	8.68734	0.0225415	-0.06
48264	8.68752	0.0225415	-0.06
48265	8.6877	0.0225415	-0.06
48266	8.68788	0.0225415	-0.06
48267	8.68806	0.0225415	-0.06
48268	8.68824	0.0225415	-0.06
48269	8.68842	0.0225415	-0.06
48270	8.6886	0.0225415	-0.06
48271	8.68878	0.0225415	-0.06
48272	8.68896	0.0225415	-0.06
48273	8.68914	0.0225415	-0.06
48274	8.68932	0.0225415	-0.06
48275	8.6895	0.0225415	-0.06
48276	8.68968	0.0225415	-0.06
48277	8.68986	0.0225415	-0.06
48278	8.69004	0.0225415	-0.06
48279	8.69022	0.0225415	-0.06
48280	8.6904	0.0225415	-0.06
48281	8.69058	0.0225415	-0.06
48282	8.69076	0.0225415	-0.06
48283	8.69094	0.0225415	-0.06
48284	8.69112	0.0225415	-0.06
48285	8.6913	0.0225415	-0.06
48286	8.69148	0.0225415	-0.06
48287	8.69166	0.0225415	-0.06
48288	8.69184	0.0225415	-0.06
48289	8.69202	0.0225415	-0.06
48290	8.6922	0.0225415	-0.06
48291	8.69238	0.0225415	-0.06
48292	8.69256	0.0225415	-0.06
48293	8.69274	0.0225415	-0.06
48294	8.69292	0.0225415	-0.06
48295	8.6931	0.0225415	-0.06
48296	8.69328	0.0225415	-0.06
48297	8.69346	0.0225415	-0.06
48298	8.69364	0.0225415	-0.06
48299	8.69382	0.0225415	-0.06
48300	8.694	0.0225415	-0.06
48301	8.69418	0.0225415	-0.06
48302	8.69436	0.0225415	-0.06
48303	8.69454	0.0225415	-0.06
48304	8.69472	0.0225415	-0.06
48305	8.6949	0.0225415	-0.06
48306	8.69508	0.0225415	-0.06
48307	8.69526	0.0225415	-0.06
48308	8.69544	0.0225415	-0.06
48309	8.69562	0.0225415	-0.06
48310	8.6958	0.0225415	-0.06
48311	8.69598	0.0225415	-0.06
48312	8.69616	0.0225415	-0.06
48313	8.69634	0.0225415	-0.06
48314	8.69652	0.0225415	-0.06
48315	8.6967	0.0225415	-0.06
48316	8.69688	0.0225415	-0.06
48317	8.69706	0.0225415	-0.06
48318	8.69724	0.0225415	-0.06
48319	8.69742	0.0225415	-0.06
48320	8.6976	0.0225415	-0.06
48321	8.69778	0.0225415	-0.06
48322	8.69796	0.0225415	-0.06
48323	8.69814	0.0225415	-0.06
48324	8.69832	0.0225415	-0.06
48325	8.6985	0.0225415	-0.06
48326	8.69868	0.0225415	-0.06
48327	8.69886	0.0225415	-0.06
48328	8.69904	0.0225415	-0.06
48329	8.69922	0.0225415	-0.06
48330	8.6994	0.0225415	-0.06
48331	8.69958	0.0225415	-0.06
48332	8.69976	0.0225415	-0.06
48333	8.69994	0.0225415	-0.06
48334	8.70012	0.0225415	-0.06
48335	8.7003	0.0225415	-0.06
48336	8.70048	0.0225415	-0.06
48337	8.70066	0.0225415	-0.06
48338	8.70084	0.0225415	-0.06
48339	8.70102	0.0225415	-0.06
48340	8.7012	0.0225415	-0.06
48341	8.70138	0.0225415	-0.06
48342	8.70156	0.0225415	-0.06
48343	8.70174	0.0225415	-0.06
48344	8.70192	0.0225415	-0.06
48345	8.7021	0.0225415	-0.06
48346	8.70228	0.0225415	-0.06
48347	8.70246	0.0225415	-0.06
48348	8.70264	0.0225415	-0.06
48349	8.70282	0.0225415	-0.06
48350	8.703	0.0225415	-0.06
48351	8.70318	0.0225415	-0.06
48352	8.70336	0.0225415	-0.06
48353	8.70354	0.0225415	-0.06
48354	8.70372	0.0225415	-0.06
48355	8.7039	0.0225415	-0.06
48356	8.70408	0.0225415	-0.06
48357	8.70426	0.0225415	-0.06
48358	8.70444	0.0225415	-0.06
48359	8.70462	0.0225415	-0.06
48360	8.7048	0.0225415	-0.06
48361	8.70498	0.0225415	-0.06
48362	8.70516	0.0225415	-0.06
48363	8.70534	0.0225415	-0.06
48364	8.70552	0.0225415	-0.06
48365	8.7057	0.0225415	-0.06
48366	8.70588	0.0225415	-0.06
48367	8.70606	0.0225415	-0.06
48368	8.70624	0.0225415	-0.06
48369	8.70642	0.0225415	-0.06
48370	8.7066	0.0225415	-0.06
48371	8.70678	0.0225415	-0.06
48372	8.70696	0.0225415	-0.06
48373	8.70714	0.0225415	-0.06
48374	8.70732	0.0225415	-0.06
48375	8.7075	0.0225415	-0.06
48376	8.70768	0.0225415	-0.06
48377	8.70786	0.0225415	-0.06
48378	8.70804	0.0225415	-0.06
48379	8.70822	0.0225415	-0.06
48380	8.7084	0.0225415	-0.06
48381	8.70858	0.0225415	-0.06
48382	8.70876	0.0225415	-0.06
48383	8.70894	0.0225415	-0.06
48384	8.70912	0.0225415	-0.06
48385	8.7093	0.0225415	-0.06
48386	8.70948	0.0225415	-0.06
48387	8.70966	0.0225415	-0.06
48388	8.70984	0.0225415	-0.06
48389	8.71002	0.0225415	-0.06
48390	8.7102	0.0225415	-0.06
48391	8.71038	0.0225415	-0.06
48392	8.71056	0.0225415	-0.06
48393	8.71074	0.0225415	-0.06
48394	8.71092	0.0225415	-0.06
48395	8.7111	0.0225415	-0.06
48396	8.71128	0.0225415	-0.06
48397	8.71146	0.0225415	-0.06
48398	8.71164	0.0225415	-0.06
48399	8.71182	0.0225415	-0.06
48400	8.712	0.0225415	-0.06
48401	8.71218	0.0225415	-0.06
48402	8.71236	0.0225415	-0.06
48403	8.71254	0.0225415	-0.06
48404	8.71272	0.0225415	-0.06
48405	8.7129	0.0225415	-0.06
48406	8.71308	0.0225415	-0.06
48407	8.71326	0.0225415	-0.06
48408	8.71344	0.0225415	-0.06
48409	8.71362	0.0225415	-0.06
48410	8.7138	0.0225415	-0.06
48411	8.71398	0.0225415	-0.06
48412	8.71416	0.0225415	-0.06
48413	8.71434	0.0225415	-0.06
48414	8.71452	0.0225415	-0.06
48415	8.7147	0.0225415	-0.06
48416	8.71488	0.0225415	-0.06
48417	8.71506	0.0225415	-0.06
48418	8.71524	0.0225415	-0.06
48419	8.71542	0.0225415	-0.06
48420	8.7156	0.0225415	-0.06
48421	8.71578	0.0225415	-0.06
48422	8.71596	0.0225415	-0.06
48423	8.71614	0.0225415	-0.06
48424	8.71632	0.0225415	-0.06
48425	8.7165	0.0225415	-0.06
48426	8.71668	0.0225415	-0.06
48427	8.71686	0.0225415	-0.06
48428	8.71704	0.0225415	-0.06
48429	8.71722	0.0225415	-0.06
48430	8.7174	0.0225415	-0.06
48431	8.71758	0.0225415	-0.06
48432	8.71776	0.0225415	-0.06
48433	8.71794	0.0225415	-0.06
48434	8.71812	0.0225415	-0.06
48435	8.7183	0.0225415	-0.06
48436	8.71848	0.0225415	-0.06
48437	8.71866	0.0225415	-0.06
48438	8.71884	0.0225415	-0.06
48439	8.71902	0.0225415	-0.06
48440	8.7192	0.0225415	-0.06
48441	8.71938	0.0225415	-0.06
48442	8.71956	0.0225415	-0.06
48443	8.71974	0.0225415	-0.06
48444	8.71992	0.0225415	-0.06
48445	8.7201	0.0225415	-0.06
48446	8.72028	0.0225415	-0.06
48447	8.72046	0.0225415	-0.06
48448	8.72064	0.0225415	-0.06
48449	8.72082	0.0225415	-0.06
48450	8.721	0.0225415	-0.06
48451	8.72118	0.0225415	-0.06
48452	8.72136	0.0225415	-0.06
48453	8.72154	0.0225415	-0.06
48454	8.72172	0.0225415	-0.06
48455	8.7219	0.0225415	-0.06
48456	8.72208	0.0225415	-0.06
48457	8.72226	0.0225415	-0.06
48458	8.72244	0.0225415	-0.06
48459	8.72262	0.0225415	-0.06
48460	8.7228	0.0225415	-0.06
48461	8.72298	0.0225415	-0.06
48462	8.72316	0.0225415	-0.06
48463	8.72334	0.0225415	-0.06
48464	8.72352	0.0225415	-0.06
48465	8.7237	0.0225415	-0.06
48466	8.72388	0.0225415	-0.06
48467	8.72406	0.0225415	-0.06
48468	8.72424	0.0225415	-0.06
48469	8.72442	0.0225415	-0.06
48470	8.7246	0.0225415	-0.06
48471	8.72478	0.0225415	-0.06
48472	8.72496	0.0225415	-0.06
48473	8.72514	0.0225415	-0.06
48474	8.72532	0.0225415	-0.06
48475	8.7255	0.0225415	-0.06
48476	8.72568	0.0225415	-0.06
48477	8.72586	0.0225415	-0.06
48478	8.72604	0.0225415	-0.06
48479	8.72622	0.0225415	-0.06
48480	8.7264	0.0225415	-0.06
48481	8.72658	0.0225415	-0.06
48482	8.72676	0.0225415	-0.06
48483	8.72694	0.0225415	-0.06
48484	8.72712	0.0225415	-0.06
48485	8.7273	0.0225415	-0.06
48486	8.72748	0.0225415	-0.06
48487	8.72766	0.0225415	-0.06
48488	8.72784	0.0225415	-0.06
48489	8.72802	0.0225415	-0.06
48490	8.7282	0.0225415	-0.06
48491	8.72838	0.0225415	-0.06
48492	8.72856	0.0225415	-0.06
48493	8.72874	0.0225415	-0.06
48494	8.72892	0.0225415	-0.06
48495	8.7291	0.0225415	-0.06
48496	8.72928	0.0225415	-0.06
48497	8.72946	0.0225415	-0.06
48498	8.72964	0.0225415	-0.06
48499	8.72982	0.0225415	-0.06
48500	8.73	0.0225415	-0.06
48501	8.73018	0.0225415	-0.06
48502	8.73036	0.0225415	-0.06
48503	8.73054	0.0225415	-0.06
48504	8.73072	0.0225415	-0.06
48505	8.7309	0.0225415	-0.06
48506	8.73108	0.0225415	-0.06
48507	8.73126	0.0225415	-0.06
48508	8.73144	0.0225415	-0.06
48509	8.73162	0.0225415	-0.06
48510	8.7318	0.0225415	-0.06
48511	8.73198	0.0225415	-0.06
48512	8.73216	0.0225415	-0.06
48513	8.73234	0.0225415	-0.06
48514	8.73252	0.0225415	-0.06
48515	8.7327	0.0225415	-0.06
48516	8.73288	0.0225415	-0.06
48517	8.73306	0.0225415	-0.06
48518	8.73324	0.0225415	-0.06
48519	8.73342	0.0225415	-0.06
48520	8.7336	0.0225415	-0.06
48521	8.73378	0.0225415	-0.06
48522	8.73396	0.0225415	-0.06
48523	8.73414	0.0225415	-0.06
48524	8.73432	0.0225415	-0.06
48525	8.7345	0.0225415	-0.06
48526	8.73468	0.0225415	-0.06
48527	8.73486	0.0225415	-0.06
48528	8.73504	0.0225415	-0.06
48529	8.73522	0.0225415	-0.06
48530	8.7354	0.0225415	-0.06
48531	8.73558	0.0225415	-0.06
48532	8.73576	0.0225415	-0.06
48533	8.73594	0.0225415	-0.06
48534	8.73612	0.0225415	-0.06
48535	8.7363	0.0225415	-0.06
48536	8.73648	0.0225415	-0.06
48537	8.73666	0.0225415	-0.06
48538	8.73684	0.0225415	-0.06
48539	8.73702	0.0225415	-0.06
48540	8.7372	0.0225415	-0.06
48541	8.73738	0.0225415	-0.06
48542	8.73756	0.0225415	-0.06
48543	8.73774	0.0225415	-0.06
48544	8.73792	0.0225415	-0.06
48545	8.7381	0.0225415	-0.06
48546	8.73828	0.0225415	-0.06
48547	8.73846	0.0225415	-0.06
48548	8.73864	0.0225415	-0.06
48549	8.73882	0.0225415	-0.06
48550	8.739	0.0225415	-0.06
48551	8.73918	0.0225415	-0.06
48552	8.73936	0.0225415	-0.06
48553	8.73954	0.0225415	-0.06
48554	8.73972	0.0225415	-0.06
48555	8.7399	0.0225415	-0.06
48556	8.74008	0.0225415	-0.06
48557	8.74026	0.0225415	-0.06
48558	8.74044	0.0225415	-0.06
48559	8.74062	0.0225415	-0.06
48560	8.7408	0.0225415	-0.06
48561	8.74098	0.0225415	-0.06
48562	8.74116	0.0225415	-0.06
48563	8.74134	0.0225415	-0.06
48564	8.74152	0.0225415	-0.06
48565	8.7417	0.0225415	-0.06
48566	8.74188	0.0225415	-0.06
48567	8.74206	0.0225415	-0.06
48568	8.74224	0.0225415	-0.06
48569	8.74242	0.0225415	-0.06
48570	8.7426	0.0225415	-0.06
48571	8.74278	0.0225415	-0.06
48572	8.74296	0.0225415	-0.06
48573	8.74314	0.0225415	-0.06
48574	8.74332	0.0225415	-0.06
48575	8.7435	0.0225415	-0.06
48576	8.74368	0.0225415	-0.06
48577	8.74386	0.0225415	-0.06
48578	8.74404	0.0225415	-0.06
48579	8.74422	0.0225415	-0.06
48580	8.7444	0.0225415	-0.06
48581	8.74458	0.0225415	-0.06
48582	8.74476	0.0225415	-0.06
48583	8.74494	0.0225415	-0.06
48584	8.74512	0.0225415	-0.06
48585	8.7453	0.0225415	-0.06
48586	8.74548	0.0225415	-0.06
48587	8.74566	0.0225415	-0.06
48588	8.74584	0.0225415	-0.06
48589	8.74602	0.0225415	-0.06
48590	8.7462	0.0225415	-0.06
48591	8.74638	0.0225415	-0.06
48592	8.74656	0.0225415	-0.06
48593	8.74674	0.0225415	-0.06
48594	8.74692	0.0225415	-0.06
48595	8.7471	0.0225415	-0.06
48596	8.74728	0.0225415	-0.06
48597	8.74746	0.0225415	-0.06
48598	8.74764	0.0225415	-0.06
48599	8.74782	0.0225415	-0.06
48600	8.748	0.0225415	-0.06
48601	8.74818	0.0225415	-0.06
48602	8.74836	0.0225415	-0.06
48603	8.74854	0.0225415	-0.06
48604	8.74872	0.0225415	-0.06
48605	8.7489	0.0225415	-0.06
48606	8.74908	0.0225415	-0.06
48607	8.74926	0.0225415	-0.06
48608	8.74944	0.0225415	-0.06
48609	8.74962	0.0225415	-0.06
48610	8.7498	0.0225415	-0.06
48611	8.74998	0.0225415	-0.06
48612	8.75016	0.0225415	-0.06
48613	8.75034	0.0225415	-0.06
48614	8.75052	0.0225415	-0.06
48615	8.7507	0.0225415	-0.06
48616	8.75088	0.0225415	-0.06
48617	8.75106	0.0225415	-0.06
48618	8.75124	0.0225415	-0.06
48619	8.75142	0.0225415	-0.06
48620	8.7516	0.0225415	-0.06
48621	8.75178	0.0225415	-0.06
48622	8.75196	0.0225415	-0.06
48623	8.75214	0.0225415	-0.06
48624	8.75232	0.0225415	-0.06
48625	8.7525	0.0225415	-0.06
48626	8.75268	0.0225415	-0.06
48627	8.75286	0.0225415	-0.06
48628	8.75304	0.0225415	-0.06
48629	8.75322	0.0225415	-0.06
48630	8.7534	0.0225415	-0.06
48631	8.75358	0.0225415	-0.06
48632	8.75376	0.0225415	-0.06
48633	8.75394	0.0225415	-0.06
