TimeSlice	Time	LH_AdductorLongus
42018	7.56324	-0.06
42021	7.56378	-0.06
42024	7.56432	-0.06
42027	7.56486	-0.06
42030	7.5654	-0.06
42033	7.56594	-0.06
42036	7.56648	-0.06
42039	7.56702	-0.06
42042	7.56756	-0.06
42045	7.5681	-0.06
42048	7.56864	-0.06
42051	7.56918	-0.06
42054	7.56972	-0.06
42057	7.57026	-0.06
42060	7.5708	-0.06
42063	7.57134	-0.06
42066	7.57188	-0.06
42069	7.57242	-0.06
42072	7.57296	-0.06
42075	7.5735	-0.06
42078	7.57404	-0.06
42081	7.57458	-0.06
42084	7.57512	-0.06
42087	7.57566	-0.06
42090	7.5762	-0.06
42093	7.57674	-0.06
42096	7.57728	-0.06
42099	7.57782	-0.06
42102	7.57836	-0.06
42105	7.5789	-0.06
42108	7.57944	-0.06
42111	7.57998	-0.06
42114	7.58052	-0.06
42117	7.58106	-0.06
42120	7.5816	-0.06
42123	7.58214	-0.06
42126	7.58268	-0.06
42129	7.58322	-0.06
42132	7.58376	-0.06
42135	7.5843	-0.06
42138	7.58484	-0.06
42141	7.58538	-0.06
42144	7.58592	-0.06
42147	7.58646	-0.06
42150	7.587	-0.06
42153	7.58754	-0.06
42156	7.58808	-0.06
42159	7.58862	-0.06
42162	7.58916	-0.06
42165	7.5897	-0.06
42168	7.59024	-0.06
42171	7.59078	-0.06
42174	7.59132	-0.06
42177	7.59186	-0.06
42180	7.5924	-0.06
42183	7.59294	-0.06
42186	7.59348	-0.06
42189	7.59402	-0.06
42192	7.59456	-0.06
42195	7.5951	-0.06
42198	7.59564	-0.06
42201	7.59618	-0.06
42204	7.59672	-0.06
42207	7.59726	-0.06
42210	7.5978	-0.06
42213	7.59834	-0.06
42216	7.59888	-0.06
42219	7.59942	-0.06
42222	7.59996	-0.06
42225	7.6005	-0.06
42228	7.60104	-0.06
42231	7.60158	-0.06
42234	7.60212	-0.06
42237	7.60266	-0.06
42240	7.6032	-0.06
42243	7.60374	-0.06
42246	7.60428	-0.06
42249	7.60482	-0.06
42252	7.60536	-0.06
42255	7.6059	-0.06
42258	7.60644	-0.06
42261	7.60698	-0.06
42264	7.60752	-0.06
42267	7.60806	-0.06
42270	7.6086	-0.06
42273	7.60914	-0.06
42276	7.60968	-0.06
42279	7.61022	-0.06
42282	7.61076	-0.06
42285	7.6113	-0.06
42288	7.61184	-0.06
42291	7.61238	-0.06
42294	7.61292	-0.06
42297	7.61346	-0.06
42300	7.614	-0.06
42303	7.61454	-0.06
42306	7.61508	-0.06
42309	7.61562	-0.06
42312	7.61616	-0.06
42315	7.6167	-0.06
42318	7.61724	-0.06
42321	7.61778	-0.06
42324	7.61832	-0.06
42327	7.61886	-0.06
42330	7.6194	-0.06
42333	7.61994	-0.06
42336	7.62048	-0.06
42339	7.62102	-0.06
42342	7.62156	-0.06
42345	7.6221	-0.06
42348	7.62264	-0.06
42351	7.62318	-0.06
42354	7.62372	-0.06
42357	7.62426	-0.06
42360	7.6248	-0.06
42363	7.62534	-0.06
42366	7.62588	-0.06
42369	7.62642	-0.06
42372	7.62696	-0.06
42375	7.6275	-0.06
42378	7.62804	-0.06
42381	7.62858	-0.06
42384	7.62912	-0.06
42387	7.62966	-0.06
42390	7.6302	-0.06
42393	7.63074	-0.06
42396	7.63128	-0.06
42399	7.63182	-0.06
42402	7.63236	-0.06
42405	7.6329	-0.06
42408	7.63344	-0.06
42411	7.63398	-0.06
42414	7.63452	-0.06
42417	7.63506	-0.06
42420	7.6356	-0.06
42423	7.63614	-0.06
42426	7.63668	-0.06
42429	7.63722	-0.06
42432	7.63776	-0.06
42435	7.6383	-0.06
42438	7.63884	-0.06
42441	7.63938	-0.06
42444	7.63992	-0.06
42447	7.64046	-0.06
42450	7.641	-0.06
42453	7.64154	-0.06
42456	7.64208	-0.06
42459	7.64262	-0.06
42462	7.64316	-0.06
42465	7.6437	-0.06
42468	7.64424	-0.06
42471	7.64478	-0.06
42474	7.64532	-0.06
42477	7.64586	-0.06
42480	7.6464	-0.06
42483	7.64694	-0.06
42486	7.64748	-0.06
42489	7.64802	-0.06
42492	7.64856	-0.06
42495	7.6491	-0.06
42498	7.64964	-0.06
42501	7.65018	-0.06
42504	7.65072	-0.06
42507	7.65126	-0.06
42510	7.6518	-0.06
42513	7.65234	-0.06
42516	7.65288	-0.06
42519	7.65342	-0.06
42522	7.65396	-0.06
42525	7.6545	-0.06
42528	7.65504	-0.06
42531	7.65558	-0.06
42534	7.65612	-0.06
42537	7.65666	-0.06
42540	7.6572	-0.06
42543	7.65774	-0.06
42546	7.65828	-0.06
42549	7.65882	-0.06
42552	7.65936	-0.06
42555	7.6599	-0.06
42558	7.66044	-0.06
42561	7.66098	-0.06
42564	7.66152	-0.06
42567	7.66206	-0.06
42570	7.6626	-0.06
42573	7.66314	-0.06
42576	7.66368	-0.06
42579	7.66422	-0.06
42582	7.66476	-0.06
42585	7.6653	-0.06
42588	7.66584	-0.06
42591	7.66638	-0.06
42594	7.66692	-0.06
42597	7.66746	-0.06
42600	7.668	-0.06
42603	7.66854	-0.06
42606	7.66908	-0.06
42609	7.66962	-0.06
42612	7.67016	-0.06
42615	7.6707	-0.06
42618	7.67124	-0.06
42621	7.67178	-0.06
42624	7.67232	-0.06
42627	7.67286	-0.06
42630	7.6734	-0.06
42633	7.67394	-0.06
42636	7.67448	-0.06
42639	7.67502	-0.06
42642	7.67556	-0.06
42645	7.6761	-0.06
42648	7.67664	-0.06
42651	7.67718	-0.06
42654	7.67772	-0.06
42657	7.67826	-0.06
42660	7.6788	-0.06
42663	7.67934	-0.06
42666	7.67988	-0.06
42669	7.68042	-0.06
42672	7.68096	-0.06
42675	7.6815	-0.06
42678	7.68204	-0.06
42681	7.68258	-0.06
42684	7.68312	-0.06
42687	7.68366	-0.06
42690	7.6842	-0.06
42693	7.68474	-0.06
42696	7.68528	-0.06
42699	7.68582	-0.06
42702	7.68636	-0.06
42705	7.6869	-0.06
42708	7.68744	-0.06
42711	7.68798	-0.06
42714	7.68852	-0.06
42717	7.68906	-0.06
42720	7.6896	-0.06
42723	7.69014	-0.06
42726	7.69068	-0.06
42729	7.69122	-0.06
42732	7.69176	-0.06
42735	7.6923	-0.06
42738	7.69284	-0.06
42741	7.69338	-0.06
42744	7.69392	-0.06
42747	7.69446	-0.06
42750	7.695	-0.06
42753	7.69554	-0.06
42756	7.69608	-0.06
42759	7.69662	-0.06
42762	7.69716	-0.06
42765	7.6977	-0.06
42768	7.69824	-0.06
42771	7.69878	-0.06
42774	7.69932	-0.06
42777	7.69986	-0.06
42780	7.7004	-0.06
42783	7.70094	-0.06
42786	7.70148	-0.06
42789	7.70202	-0.06
42792	7.70256	-0.06
42795	7.7031	-0.06
42798	7.70364	-0.06
42801	7.70418	-0.06
42804	7.70472	-0.06
42807	7.70526	-0.06
42810	7.7058	-0.06
42813	7.70634	-0.06
42816	7.70688	-0.06
42819	7.70742	-0.06
42822	7.70796	-0.06
42825	7.7085	-0.06
42828	7.70904	-0.06
42831	7.70958	-0.06
42834	7.71012	-0.06
42837	7.71066	-0.06
42840	7.7112	-0.06
42843	7.71174	-0.06
42846	7.71228	-0.06
42849	7.71282	-0.06
42852	7.71336	-0.06
42855	7.7139	-0.06
42858	7.71444	-0.06
42861	7.71498	-0.06
42864	7.71552	-0.06
42867	7.71606	-0.06
42870	7.7166	-0.06
42873	7.71714	-0.06
42876	7.71768	-0.06
42879	7.71822	-0.06
42882	7.71876	-0.06
42885	7.7193	-0.06
42888	7.71984	-0.06
42891	7.72038	-0.06
42894	7.72092	-0.06
42897	7.72146	-0.06
42900	7.722	-0.06
42903	7.72254	-0.06
42906	7.72308	-0.06
42909	7.72362	-0.06
42912	7.72416	-0.06
42915	7.7247	-0.06
42918	7.72524	-0.06
42921	7.72578	-0.06
42924	7.72632	-0.06
42927	7.72686	-0.06
42930	7.7274	-0.06
42933	7.72794	-0.06
42936	7.72848	-0.06
42939	7.72902	-0.06
42942	7.72956	-0.06
42945	7.7301	-0.06
42948	7.73064	-0.06
42951	7.73118	-0.06
42954	7.73172	-0.06
42957	7.73226	-0.06
42960	7.7328	-0.06
42963	7.73334	-0.06
42966	7.73388	-0.06
42969	7.73442	-0.06
42972	7.73496	-0.06
42975	7.7355	-0.06
42978	7.73604	-0.06
42981	7.73658	-0.06
42984	7.73712	-0.06
42987	7.73766	-0.06
42990	7.7382	-0.06
42993	7.73874	-0.06
42996	7.73928	-0.06
42999	7.73982	-0.06
43002	7.74036	-0.06
43005	7.7409	-0.06
43008	7.74144	-0.06
43011	7.74198	-0.06
43014	7.74252	-0.06
43017	7.74306	-0.06
43020	7.7436	-0.06
43023	7.74414	-0.06
43026	7.74468	-0.06
43029	7.74522	-0.06
43032	7.74576	-0.06
43035	7.7463	-0.06
43038	7.74684	-0.06
43041	7.74738	-0.06
43044	7.74792	-0.06
43047	7.74846	-0.06
43050	7.749	-0.06
43053	7.74954	-0.06
43056	7.75008	-0.06
43059	7.75062	-0.06
43062	7.75116	-0.06
43065	7.7517	-0.06
43068	7.75224	-0.06
43071	7.75278	-0.06
43074	7.75332	-0.06
43077	7.75386	-0.06
43080	7.7544	-0.06
43083	7.75494	-0.06
43086	7.75548	-0.06
43089	7.75602	-0.06
43092	7.75656	-0.06
43095	7.7571	-0.06
43098	7.75764	-0.06
43101	7.75818	-0.06
43104	7.75872	-0.06
43107	7.75926	-0.06
43110	7.7598	-0.06
43113	7.76034	-0.06
43116	7.76088	-0.06
43119	7.76142	-0.06
43122	7.76196	-0.06
43125	7.7625	-0.06
43128	7.76304	-0.06
43131	7.76358	-0.06
43134	7.76412	-0.06
43137	7.76466	-0.06
43140	7.7652	-0.06
43143	7.76574	-0.06
43146	7.76628	-0.06
43149	7.76682	-0.06
43152	7.76736	-0.06
43155	7.7679	-0.06
43158	7.76844	-0.06
43161	7.76898	-0.06
43164	7.76952	-0.06
43167	7.77006	-0.06
43170	7.7706	-0.06
43173	7.77114	-0.06
43176	7.77168	-0.06
43179	7.77222	-0.06
43182	7.77276	-0.06
43185	7.7733	-0.06
43188	7.77384	-0.06
43191	7.77438	-0.06
43194	7.77492	-0.06
43197	7.77546	-0.06
43200	7.776	-0.06
43203	7.77654	-0.06
43206	7.77708	-0.06
43209	7.77762	-0.06
43212	7.77816	-0.06
43215	7.7787	-0.06
43218	7.77924	-0.06
43221	7.77978	-0.06
43224	7.78032	-0.06
43227	7.78086	-0.06
43230	7.7814	-0.06
43233	7.78194	-0.06
43236	7.78248	-0.06
43239	7.78302	-0.06
43242	7.78356	-0.06
43245	7.7841	-0.06
43248	7.78464	-0.06
43251	7.78518	-0.06
43254	7.78572	-0.06
43257	7.78626	-0.06
43260	7.7868	-0.06
43263	7.78734	-0.06
43266	7.78788	-0.06
43269	7.78842	-0.06
43272	7.78896	-0.06
43275	7.7895	-0.06
43278	7.79004	-0.06
43281	7.79058	-0.06
43284	7.79112	-0.06
43287	7.79166	-0.06
43290	7.7922	-0.06
43293	7.79274	-0.06
43296	7.79328	-0.06
43299	7.79382	-0.06
43302	7.79436	-0.06
43305	7.7949	-0.06
43308	7.79544	-0.06
43311	7.79598	-0.06
43314	7.79652	-0.06
43317	7.79706	-0.06
43320	7.7976	-0.06
43323	7.79814	-0.06
43326	7.79868	-0.06
43329	7.79922	-0.06
43332	7.79976	-0.06
43335	7.8003	-0.06
43338	7.80084	-0.06
43341	7.80138	-0.06
43344	7.80192	-0.06
43347	7.80246	-0.06
43350	7.803	-0.06
43353	7.80354	-0.06
43356	7.80408	-0.06
43359	7.80462	-0.06
43362	7.80516	-0.06
43365	7.8057	-0.06
43368	7.80624	-0.06
43371	7.80678	-0.06
43374	7.80732	-0.06
43377	7.80786	-0.06
43380	7.8084	-0.06
43383	7.80894	-0.06
43386	7.80948	-0.06
43389	7.81002	-0.06
43392	7.81056	-0.06
43395	7.8111	-0.06
43398	7.81164	-0.06
43401	7.81218	-0.06
43404	7.81272	-0.06
43407	7.81326	-0.06
43410	7.8138	-0.06
43413	7.81434	-0.06
43416	7.81488	-0.06
43419	7.81542	-0.06
43422	7.81596	-0.06
43425	7.8165	-0.06
43428	7.81704	-0.06
43431	7.81758	-0.06
43434	7.81812	-0.06
43437	7.81866	-0.06
43440	7.8192	-0.06
43443	7.81974	-0.06
43446	7.82028	-0.06
43449	7.82082	-0.06
43452	7.82136	-0.06
43455	7.8219	-0.06
43458	7.82244	-0.06
43461	7.82298	-0.06
43464	7.82352	-0.06
43467	7.82406	-0.06
43470	7.8246	-0.06
43473	7.82514	-0.06
43476	7.82568	-0.06
43479	7.82622	-0.06
43482	7.82676	-0.06
43485	7.8273	-0.06
43488	7.82784	-0.06
43491	7.82838	-0.06
43494	7.82892	-0.06
43497	7.82946	-0.06
43500	7.83	-0.06
43503	7.83054	-0.06
43506	7.83108	-0.06
43509	7.83162	-0.06
43512	7.83216	-0.06
43515	7.8327	-0.06
43518	7.83324	-0.06
43521	7.83378	-0.06
43524	7.83432	-0.06
43527	7.83486	-0.06
43530	7.8354	-0.06
43533	7.83594	-0.06
43536	7.83648	-0.06
43539	7.83702	-0.06
43542	7.83756	-0.06
43545	7.8381	-0.06
43548	7.83864	-0.06
43551	7.83918	-0.06
43554	7.83972	-0.06
43557	7.84026	-0.06
43560	7.8408	-0.06
43563	7.84134	-0.06
43566	7.84188	-0.06
43569	7.84242	-0.06
43572	7.84296	-0.06
43575	7.8435	-0.06
43578	7.84404	-0.06
43581	7.84458	-0.06
43584	7.84512	-0.06
43587	7.84566	-0.06
43590	7.8462	-0.06
43593	7.84674	-0.06
43596	7.84728	-0.06
43599	7.84782	-0.06
43602	7.84836	-0.06
43605	7.8489	-0.06
43608	7.84944	-0.06
43611	7.84998	-0.06
43614	7.85052	-0.06
43617	7.85106	-0.06
43620	7.8516	-0.06
43623	7.85214	-0.06
43626	7.85268	-0.06
43629	7.85322	-0.06
43632	7.85376	-0.06
43635	7.8543	-0.06
43638	7.85484	-0.06
43641	7.85538	-0.06
43644	7.85592	-0.06
43647	7.85646	-0.06
43650	7.857	-0.06
43653	7.85754	-0.06
43656	7.85808	-0.06
43659	7.85862	-0.06
43662	7.85916	-0.06
43665	7.8597	-0.06
43668	7.86024	-0.06
43671	7.86078	-0.06
43674	7.86132	-0.06
43677	7.86186	-0.06
43680	7.8624	-0.06
43683	7.86294	-0.06
43686	7.86348	-0.06
43689	7.86402	-0.06
43692	7.86456	-0.06
43695	7.8651	-0.06
43698	7.86564	-0.06
43701	7.86618	-0.06
43704	7.86672	-0.06
43707	7.86726	-0.06
43710	7.8678	-0.06
43713	7.86834	-0.06
43716	7.86888	-0.06
43719	7.86942	-0.06
43722	7.86996	-0.06
43725	7.8705	-0.06
43728	7.87104	-0.06
43731	7.87158	-0.06
43734	7.87212	-0.06
43737	7.87266	-0.06
43740	7.8732	-0.06
43743	7.87374	-0.06
43746	7.87428	-0.06
43749	7.87482	-0.06
43752	7.87536	-0.06
43755	7.8759	-0.06
43758	7.87644	-0.06
43761	7.87698	-0.06
43764	7.87752	-0.06
43767	7.87806	-0.06
43770	7.8786	-0.06
43773	7.87914	-0.06
43776	7.87968	-0.06
43779	7.88022	-0.06
43782	7.88076	-0.06
43785	7.8813	-0.06
43788	7.88184	-0.06
43791	7.88238	-0.06
43794	7.88292	-0.06
43797	7.88346	-0.06
43800	7.884	-0.06
43803	7.88454	-0.06
43806	7.88508	-0.06
43809	7.88562	-0.06
43812	7.88616	-0.06
43815	7.8867	-0.06
43818	7.88724	-0.06
43821	7.88778	-0.06
43824	7.88832	-0.06
43827	7.88886	-0.06
43830	7.8894	-0.06
43833	7.88994	-0.06
43836	7.89048	-0.06
43839	7.89102	-0.06
43842	7.89156	-0.06
43845	7.8921	-0.06
43848	7.89264	-0.06
43851	7.89318	-0.06
43854	7.89372	-0.06
43857	7.89426	-0.06
43860	7.8948	-0.06
43863	7.89534	-0.06
43866	7.89588	-0.06
43869	7.89642	-0.06
43872	7.89696	-0.06
43875	7.8975	-0.06
43878	7.89804	-0.06
43881	7.89858	-0.06
43884	7.89912	-0.06
43887	7.89966	-0.06
43890	7.9002	-0.06
43893	7.90074	-0.06
43896	7.90128	-0.06
43899	7.90182	-0.06
43902	7.90236	-0.06
43905	7.9029	-0.06
43908	7.90344	-0.06
43911	7.90398	-0.06
43914	7.90452	-0.06
43917	7.90506	-0.06
43920	7.9056	-0.06
43923	7.90614	-0.06
43926	7.90668	-0.06
43929	7.90722	-0.06
43932	7.90776	-0.06
43935	7.9083	-0.06
43938	7.90884	-0.06
43941	7.90938	-0.06
43944	7.90992	-0.06
43947	7.91046	-0.06
43950	7.911	-0.06
43953	7.91154	-0.06
43956	7.91208	-0.06
43959	7.91262	-0.06
43962	7.91316	-0.06
43965	7.9137	-0.06
43968	7.91424	-0.06
43971	7.91478	-0.06
43974	7.91532	-0.06
43977	7.91586	-0.06
43980	7.9164	-0.06
43983	7.91694	-0.06
43986	7.91748	-0.06
43989	7.91802	-0.06
43992	7.91856	-0.06
43995	7.9191	-0.06
43998	7.91964	-0.06
44001	7.92018	-0.06
44004	7.92072	-0.06
44007	7.92126	-0.06
44010	7.9218	-0.06
44013	7.92234	-0.06
44016	7.92288	-0.06
44019	7.92342	-0.06
44022	7.92396	-0.06
44025	7.9245	-0.06
44028	7.92504	-0.06
44031	7.92558	-0.06
44034	7.92612	-0.06
44037	7.92666	-0.06
44040	7.9272	-0.06
44043	7.92774	-0.06
44046	7.92828	-0.06
44049	7.92882	-0.06
44052	7.92936	-0.06
44055	7.9299	-0.06
44058	7.93044	-0.06
44061	7.93098	-0.06
44064	7.93152	-0.06
44067	7.93206	-0.06
44070	7.9326	-0.06
44073	7.93314	-0.06
44076	7.93368	-0.06
44079	7.93422	-0.06
44082	7.93476	-0.06
44085	7.9353	-0.06
44088	7.93584	-0.06
44091	7.93638	-0.06
44094	7.93692	-0.06
44097	7.93746	-0.06
44100	7.938	-0.06
44103	7.93854	-0.06
44106	7.93908	-0.06
44109	7.93962	-0.06
44112	7.94016	-0.06
44115	7.9407	-0.06
44118	7.94124	-0.06
44121	7.94178	-0.06
44124	7.94232	-0.06
44127	7.94286	-0.06
44130	7.9434	-0.06
44133	7.94394	-0.06
44136	7.94448	-0.06
44139	7.94502	-0.06
44142	7.94556	-0.06
44145	7.9461	-0.06
44148	7.94664	-0.06
44151	7.94718	-0.06
44154	7.94772	-0.06
44157	7.94826	-0.06
44160	7.9488	-0.06
44163	7.94934	-0.06
44166	7.94988	-0.06
44169	7.95042	-0.06
44172	7.95096	-0.06
44175	7.9515	-0.06
44178	7.95204	-0.06
44181	7.95258	-0.06
44184	7.95312	-0.06
44187	7.95366	-0.06
44190	7.9542	-0.06
44193	7.95474	-0.06
44196	7.95528	-0.06
44199	7.95582	-0.06
44202	7.95636	-0.06
44205	7.9569	-0.06
44208	7.95744	-0.06
44211	7.95798	-0.06
44214	7.95852	-0.06
44217	7.95906	-0.06
44220	7.9596	-0.06
44223	7.96014	-0.06
44226	7.96068	-0.06
44229	7.96122	-0.06
44232	7.96176	-0.06
44235	7.9623	-0.06
44238	7.96284	-0.06
44241	7.96338	-0.06
44244	7.96392	-0.06
44247	7.96446	-0.06
44250	7.965	-0.06
44253	7.96554	-0.06
44256	7.96608	-0.06
44259	7.96662	-0.06
44262	7.96716	-0.06
44265	7.9677	-0.06
44268	7.96824	-0.06
44271	7.96878	-0.06
44274	7.96932	-0.06
44277	7.96986	-0.06
44280	7.9704	-0.06
44283	7.97094	-0.06
44286	7.97148	-0.06
44289	7.97202	-0.06
44292	7.97256	-0.06
44295	7.9731	-0.06
44298	7.97364	-0.06
44301	7.97418	-0.06
44304	7.97472	-0.06
44307	7.97526	-0.06
44310	7.9758	-0.06
44313	7.97634	-0.06
44316	7.97688	-0.06
44319	7.97742	-0.06
44322	7.97796	-0.06
44325	7.9785	-0.06
44328	7.97904	-0.06
44331	7.97958	-0.06
44334	7.98012	-0.06
44337	7.98066	-0.06
44340	7.9812	-0.06
44343	7.98174	-0.06
44346	7.98228	-0.06
44349	7.98282	-0.06
44352	7.98336	-0.06
44355	7.9839	-0.06
44358	7.98444	-0.06
44361	7.98498	-0.06
44364	7.98552	-0.06
44367	7.98606	-0.06
44370	7.9866	-0.06
44373	7.98714	-0.06
44376	7.98768	-0.06
44379	7.98822	-0.06
44382	7.98876	-0.06
44385	7.9893	-0.06
44388	7.98984	-0.06
44391	7.99038	-0.06
44394	7.99092	-0.06
44397	7.99146	-0.06
44400	7.992	-0.06
44403	7.99254	-0.06
44406	7.99308	-0.06
44409	7.99362	-0.06
44412	7.99416	-0.06
44415	7.9947	-0.06
44418	7.99524	-0.06
44421	7.99578	-0.06
44424	7.99632	-0.06
44427	7.99686	-0.06
44430	7.9974	-0.06
44433	7.99794	-0.06
44436	7.99848	-0.06
44439	7.99902	-0.06
44442	7.99956	-0.06
44445	8.0001	-0.06
44448	8.00064	-0.06
44451	8.00118	-0.06
44454	8.00172	-0.06
44457	8.00226	-0.06
44460	8.0028	-0.06
44463	8.00334	-0.06
44466	8.00388	-0.06
44469	8.00442	-0.06
44472	8.00496	-0.06
44475	8.0055	-0.06
44478	8.00604	-0.06
44481	8.00658	-0.06
44484	8.00712	-0.06
44487	8.00766	-0.06
44490	8.0082	-0.06
44493	8.00874	-0.06
44496	8.00928	-0.06
44499	8.00982	-0.06
44502	8.01036	-0.06
44505	8.0109	-0.06
44508	8.01144	-0.06
44511	8.01198	-0.06
44514	8.01252	-0.06
44517	8.01306	-0.06
44520	8.0136	-0.06
44523	8.01414	-0.06
44526	8.01468	-0.06
44529	8.01522	-0.06
44532	8.01576	-0.06
44535	8.0163	-0.06
44538	8.01684	-0.06
44541	8.01738	-0.06
44544	8.01792	-0.06
44547	8.01846	-0.06
44550	8.019	-0.06
44553	8.01954	-0.06
44556	8.02008	-0.06
44559	8.02062	-0.06
44562	8.02116	-0.06
44565	8.0217	-0.06
44568	8.02224	-0.06
44571	8.02278	-0.06
44574	8.02332	-0.06
44577	8.02386	-0.06
44580	8.0244	-0.06
44583	8.02494	-0.06
44586	8.02548	-0.06
44589	8.02602	-0.06
44592	8.02656	-0.06
44595	8.0271	-0.06
44598	8.02764	-0.06
44601	8.02818	-0.06
44604	8.02872	-0.06
44607	8.02926	-0.06
44610	8.0298	-0.06
44613	8.03034	-0.06
44616	8.03088	-0.06
44619	8.03142	-0.06
44622	8.03196	-0.06
44625	8.0325	-0.06
44628	8.03304	-0.06
44631	8.03358	-0.06
44634	8.03412	-0.06
44637	8.03466	-0.06
44640	8.0352	-0.06
44643	8.03574	-0.06
44646	8.03628	-0.06
44649	8.03682	-0.06
44652	8.03736	-0.06
44655	8.0379	-0.06
44658	8.03844	-0.06
44661	8.03898	-0.06
44664	8.03952	-0.06
44667	8.04006	-0.06
44670	8.0406	-0.06
44673	8.04114	-0.06
44676	8.04168	-0.06
44679	8.04222	-0.06
44682	8.04276	-0.06
44685	8.0433	-0.06
44688	8.04384	-0.06
44691	8.04438	-0.06
44694	8.04492	-0.06
44697	8.04546	-0.06
44700	8.046	-0.06
44703	8.04654	-0.06
44706	8.04708	-0.06
44709	8.04762	-0.06
44712	8.04816	-0.06
44715	8.0487	-0.06
44718	8.04924	-0.06
44721	8.04978	-0.06
44724	8.05032	-0.06
44727	8.05086	-0.06
44730	8.0514	-0.06
44733	8.05194	-0.06
44736	8.05248	-0.06
44739	8.05302	-0.06
44742	8.05356	-0.06
44745	8.0541	-0.06
44748	8.05464	-0.06
44751	8.05518	-0.06
44754	8.05572	-0.06
44757	8.05626	-0.06
44760	8.0568	-0.06
44763	8.05734	-0.06
44766	8.05788	-0.06
44769	8.05842	-0.06
44772	8.05896	-0.06
44775	8.0595	-0.06
44778	8.06004	-0.06
44781	8.06058	-0.06
44784	8.06112	-0.06
44787	8.06166	-0.06
44790	8.0622	-0.06
44793	8.06274	-0.06
44796	8.06328	-0.06
44799	8.06382	-0.06
44802	8.06436	-0.06
44805	8.0649	-0.06
44808	8.06544	-0.06
44811	8.06598	-0.06
44814	8.06652	-0.06
44817	8.06706	-0.06
44820	8.0676	-0.06
44823	8.06814	-0.06
44826	8.06868	-0.06
44829	8.06922	-0.06
44832	8.06976	-0.06
44835	8.0703	-0.06
44838	8.07084	-0.06
44841	8.07138	-0.06
44844	8.07192	-0.06
44847	8.07246	-0.06
44850	8.073	-0.06
44853	8.07354	-0.06
44856	8.07408	-0.06
44859	8.07462	-0.06
44862	8.07516	-0.06
44865	8.0757	-0.06
44868	8.07624	-0.06
44871	8.07678	-0.06
44874	8.07732	-0.06
44877	8.07786	-0.06
44880	8.0784	-0.06
44883	8.07894	-0.06
44886	8.07948	-0.06
44889	8.08002	-0.06
44892	8.08056	-0.06
44895	8.0811	-0.06
44898	8.08164	-0.06
44901	8.08218	-0.06
44904	8.08272	-0.06
44907	8.08326	-0.06
44910	8.0838	-0.06
44913	8.08434	-0.06
44916	8.08488	-0.06
44919	8.08542	-0.06
44922	8.08596	-0.06
44925	8.0865	-0.06
44928	8.08704	-0.06
44931	8.08758	-0.06
44934	8.08812	-0.06
44937	8.08866	-0.06
44940	8.0892	-0.06
44943	8.08974	-0.06
44946	8.09028	-0.06
44949	8.09082	-0.06
44952	8.09136	-0.06
44955	8.0919	-0.06
44958	8.09244	-0.06
44961	8.09298	-0.06
44964	8.09352	-0.06
44967	8.09406	-0.06
44970	8.0946	-0.06
44973	8.09514	-0.06
44976	8.09568	-0.06
44979	8.09622	-0.06
44982	8.09676	-0.06
44985	8.0973	-0.06
44988	8.09784	-0.06
44991	8.09838	-0.06
44994	8.09892	-0.06
44997	8.09946	-0.06
45000	8.1	-0.06
45003	8.10054	-0.06
45006	8.10108	-0.06
45009	8.10162	-0.06
45012	8.10216	-0.06
45015	8.1027	-0.06
45018	8.10324	-0.06
45021	8.10378	-0.06
45024	8.10432	-0.06
45027	8.10486	-0.06
45030	8.1054	-0.06
45033	8.10594	-0.06
45036	8.10648	-0.06
45039	8.10702	-0.06
45042	8.10756	-0.06
45045	8.1081	-0.06
45048	8.10864	-0.06
45051	8.10918	-0.06
45054	8.10972	-0.06
45057	8.11026	-0.06
45060	8.1108	-0.06
45063	8.11134	-0.06
45066	8.11188	-0.06
45069	8.11242	-0.06
45072	8.11296	-0.06
45075	8.1135	-0.06
45078	8.11404	-0.06
45081	8.11458	-0.06
45084	8.11512	-0.06
45087	8.11566	-0.06
45090	8.1162	-0.06
45093	8.11674	-0.06
45096	8.11728	-0.06
45099	8.11782	-0.06
45102	8.11836	-0.06
45105	8.1189	-0.06
45108	8.11944	-0.06
45111	8.11998	-0.06
45114	8.12052	-0.06
45117	8.12106	-0.06
45120	8.1216	-0.06
45123	8.12214	-0.06
45126	8.12268	-0.06
45129	8.12322	-0.06
45132	8.12376	-0.06
45135	8.1243	-0.06
45138	8.12484	-0.06
45141	8.12538	-0.06
45144	8.12592	-0.06
45147	8.12646	-0.06
45150	8.127	-0.06
45153	8.12754	-0.06
45156	8.12808	-0.06
45159	8.12862	-0.06
45162	8.12916	-0.06
45165	8.1297	-0.06
45168	8.13024	-0.06
45171	8.13078	-0.06
45174	8.13132	-0.06
45177	8.13186	-0.06
45180	8.1324	-0.06
45183	8.13294	-0.06
45186	8.13348	-0.06
45189	8.13402	-0.06
45192	8.13456	-0.06
45195	8.1351	-0.06
45198	8.13564	-0.06
45201	8.13618	-0.06
45204	8.13672	-0.06
45207	8.13726	-0.06
45210	8.1378	-0.06
45213	8.13834	-0.06
45216	8.13888	-0.06
45219	8.13942	-0.06
45222	8.13996	-0.06
45225	8.1405	-0.06
45228	8.14104	-0.06
45231	8.14158	-0.06
45234	8.14212	-0.06
45237	8.14266	-0.06
45240	8.1432	-0.06
45243	8.14374	-0.06
