TimeSlice	Time	LH_Knee	LH_AnkleZ	LH_HipZ
46233	8.32194	-0.342305	-0.0670859	0.388504
46236	8.32248	-0.342862	-0.0672404	0.3882
46239	8.32302	-0.343419	-0.0673968	0.387895
46242	8.32356	-0.343978	-0.0675553	0.387589
46245	8.3241	-0.344536	-0.0677157	0.387281
46248	8.32464	-0.345095	-0.067878	0.386972
46251	8.32518	-0.345655	-0.0680423	0.386661
46254	8.32572	-0.346215	-0.0682086	0.386349
46257	8.32626	-0.346776	-0.0683768	0.386036
46260	8.3268	-0.347337	-0.068547	0.385721
46263	8.32734	-0.347899	-0.0687191	0.385404
46266	8.32788	-0.348461	-0.0688932	0.385087
46269	8.32842	-0.349023	-0.0690693	0.384768
46272	8.32896	-0.349587	-0.0692473	0.384447
46275	8.3295	-0.35015	-0.0694273	0.384125
46278	8.33004	-0.350714	-0.0696092	0.383802
46281	8.33058	-0.351278	-0.0697931	0.383477
46284	8.33112	-0.351843	-0.069979	0.383151
46287	8.33166	-0.352409	-0.0701668	0.382824
46290	8.3322	-0.352975	-0.0703565	0.382495
46293	8.33274	-0.353541	-0.0705482	0.382165
46296	8.33328	-0.354108	-0.0707419	0.381833
46299	8.33382	-0.354675	-0.0709376	0.3815
46302	8.33436	-0.355242	-0.0711351	0.381166
46305	8.3349	-0.35581	-0.0713347	0.38083
46308	8.33544	-0.356379	-0.0715362	0.380493
46311	8.33598	-0.356948	-0.0717396	0.380155
46314	8.33652	-0.357517	-0.071945	0.379815
46317	8.33706	-0.358087	-0.0721524	0.379474
46320	8.3376	-0.358657	-0.0723617	0.379131
46323	8.33814	-0.359227	-0.0725729	0.378787
46326	8.33868	-0.359798	-0.0727862	0.378442
46329	8.33922	-0.360369	-0.0730013	0.378095
46332	8.33976	-0.360941	-0.0732184	0.377747
46335	8.3403	-0.361513	-0.0734375	0.377398
46338	8.34084	-0.362086	-0.0736586	0.377047
46341	8.34138	-0.362659	-0.0738815	0.376695
46344	8.34192	-0.363232	-0.0741065	0.376341
46347	8.34246	-0.363805	-0.0743333	0.375986
46350	8.343	-0.364379	-0.0745621	0.37563
46353	8.34354	-0.364954	-0.0747929	0.375273
46356	8.34408	-0.365529	-0.0750256	0.374914
46359	8.34462	-0.366104	-0.0752603	0.374554
46362	8.34516	-0.366679	-0.0754969	0.374192
46365	8.3457	-0.367255	-0.0757355	0.373829
46368	8.34624	-0.367831	-0.075976	0.373465
46371	8.34678	-0.368408	-0.0762184	0.3731
46374	8.34732	-0.368985	-0.0764628	0.372733
46377	8.34786	-0.369562	-0.0767092	0.372365
46380	8.3484	-0.370139	-0.0769575	0.371995
46383	8.34894	-0.370717	-0.0772077	0.371624
46386	8.34948	-0.371295	-0.0774598	0.371252
46389	8.35002	-0.371874	-0.077714	0.370879
46392	8.35056	-0.372453	-0.07797	0.370504
46395	8.3511	-0.373032	-0.078228	0.370128
46398	8.35164	-0.373611	-0.0784879	0.369751
46401	8.35218	-0.374191	-0.0787498	0.369372
46404	8.35272	-0.374771	-0.0790136	0.368992
46407	8.35326	-0.375352	-0.0792793	0.368611
46410	8.3538	-0.375932	-0.079547	0.368228
46413	8.35434	-0.376513	-0.0798166	0.367844
46416	8.35488	-0.377095	-0.0800882	0.367459
46419	8.35542	-0.377676	-0.0803617	0.367072
46422	8.35596	-0.378258	-0.0806371	0.366684
46425	8.3565	-0.37884	-0.0809144	0.366295
46428	8.35704	-0.379423	-0.0811937	0.365905
46431	8.35758	-0.380005	-0.0814749	0.365513
46434	8.35812	-0.380588	-0.0817581	0.36512
46437	8.35866	-0.381171	-0.0820431	0.364726
46440	8.3592	-0.381755	-0.0823301	0.364331
46443	8.35974	-0.382339	-0.082619	0.363934
46446	8.36028	-0.382923	-0.0829099	0.363536
46449	8.36082	-0.383507	-0.0832026	0.363136
46452	8.36136	-0.384091	-0.0834974	0.362736
46455	8.3619	-0.384676	-0.083794	0.362334
46458	8.36244	-0.385261	-0.0840925	0.36193
46461	8.36298	-0.385846	-0.084393	0.361526
46464	8.36352	-0.386431	-0.0846954	0.36112
46467	8.36406	-0.387017	-0.0849997	0.360713
46470	8.3646	-0.387603	-0.0853059	0.360305
46473	8.36514	-0.388189	-0.085614	0.359896
46476	8.36568	-0.388775	-0.0859241	0.359485
46479	8.36622	-0.389362	-0.086236	0.359073
46482	8.36676	-0.389948	-0.0865499	0.35866
46485	8.3673	-0.390535	-0.0868657	0.358245
46488	8.36784	-0.391122	-0.0871834	0.357829
46491	8.36838	-0.39171	-0.087503	0.357412
46494	8.36892	-0.392297	-0.0878246	0.356994
46497	8.36946	-0.392885	-0.088148	0.356575
46500	8.37	-0.393472	-0.0884733	0.356154
46503	8.37054	-0.394061	-0.0888006	0.355732
46506	8.37108	-0.394649	-0.0891297	0.355309
46509	8.37162	-0.395237	-0.0894608	0.354885
46512	8.37216	-0.395826	-0.0897937	0.354459
46515	8.3727	-0.396414	-0.0901286	0.354032
46518	8.37324	-0.397003	-0.0904654	0.353604
46521	8.37378	-0.397592	-0.090804	0.353175
46524	8.37432	-0.398181	-0.0911446	0.352744
46527	8.37486	-0.398771	-0.091487	0.352313
46530	8.3754	-0.39936	-0.0918314	0.35188
46533	8.37594	-0.39995	-0.0921776	0.351445
46536	8.37648	-0.400539	-0.0925257	0.35101
46539	8.37702	-0.401129	-0.0928758	0.350574
46542	8.37756	-0.401719	-0.0932277	0.350136
46545	8.3781	-0.402309	-0.0935815	0.349697
46548	8.37864	-0.402899	-0.0939372	0.349257
46551	8.37918	-0.40349	-0.0942947	0.348815
46554	8.37972	-0.40408	-0.0946542	0.348373
46557	8.38026	-0.404671	-0.0950155	0.347929
46560	8.3808	-0.405262	-0.0953787	0.347484
46563	8.38134	-0.405852	-0.0957438	0.347038
46566	8.38188	-0.406443	-0.0961108	0.346591
46569	8.38242	-0.407034	-0.0964797	0.346142
46572	8.38296	-0.407625	-0.0968504	0.345692
46575	8.3835	-0.408216	-0.0972231	0.345242
46578	8.38404	-0.408808	-0.0975975	0.34479
46581	8.38458	-0.409399	-0.0979739	0.344336
46584	8.38512	-0.40999	-0.0983521	0.343882
46587	8.38566	-0.410582	-0.0987322	0.343426
46590	8.3862	-0.411173	-0.0991142	0.34297
46593	8.38674	-0.411765	-0.099498	0.342512
46596	8.38728	-0.412357	-0.0998837	0.342053
46599	8.38782	-0.412948	-0.100271	0.341593
46602	8.38836	-0.41354	-0.100661	0.341131
46605	8.3889	-0.414132	-0.101052	0.340669
46608	8.38944	-0.414724	-0.101445	0.340205
46611	8.38998	-0.415316	-0.10184	0.33974
46614	8.39052	-0.415907	-0.102237	0.339274
46617	8.39106	-0.416499	-0.102636	0.338807
46620	8.3916	-0.417091	-0.103036	0.338339
46623	8.39214	-0.417684	-0.103438	0.33787
46626	8.39268	-0.418276	-0.103843	0.337399
46629	8.39322	-0.418868	-0.104249	0.336928
46632	8.39376	-0.41946	-0.104657	0.336455
46635	8.3943	-0.420052	-0.105066	0.335981
46638	8.39484	-0.420644	-0.105478	0.335506
46641	8.39538	-0.421236	-0.105892	0.33503
46644	8.39592	-0.421828	-0.106307	0.334553
46647	8.39646	-0.42242	-0.106724	0.334074
46650	8.397	-0.423012	-0.107143	0.333595
46653	8.39754	-0.423604	-0.107564	0.333114
46656	8.39808	-0.424196	-0.107986	0.332632
46659	8.39862	-0.424788	-0.108411	0.332149
46662	8.39916	-0.425381	-0.108837	0.331665
46665	8.3997	-0.425973	-0.109265	0.33118
46668	8.40024	-0.426565	-0.109695	0.330694
46671	8.40078	-0.427156	-0.110127	0.330207
46674	8.40132	-0.427748	-0.11056	0.329719
46677	8.40186	-0.42834	-0.110996	0.329229
46680	8.4024	-0.428932	-0.111433	0.328739
46683	8.40294	-0.429524	-0.111872	0.328247
46686	8.40348	-0.430116	-0.112313	0.327754
46689	8.40402	-0.430707	-0.112756	0.32726
46692	8.40456	-0.431299	-0.1132	0.326765
46695	8.4051	-0.43189	-0.113646	0.326269
46698	8.40564	-0.432482	-0.114094	0.325772
46701	8.40618	-0.433073	-0.114544	0.325274
46704	8.40672	-0.433665	-0.114996	0.324775
46707	8.40726	-0.434256	-0.115449	0.324275
46710	8.4078	-0.434847	-0.115905	0.323773
46713	8.40834	-0.435438	-0.116362	0.323271
46716	8.40888	-0.436029	-0.11682	0.322768
46719	8.40942	-0.43662	-0.117281	0.322263
46722	8.40996	-0.437211	-0.117743	0.321757
46725	8.4105	-0.437802	-0.118208	0.321251
46728	8.41104	-0.438392	-0.118674	0.320743
46731	8.41158	-0.438983	-0.119141	0.320234
46734	8.41212	-0.439573	-0.119611	0.319725
46737	8.41266	-0.440163	-0.120082	0.319214
46740	8.4132	-0.440753	-0.120555	0.318702
46743	8.41374	-0.441343	-0.12103	0.318189
46746	8.41428	-0.441933	-0.121507	0.317675
46749	8.41482	-0.442523	-0.121985	0.31716
46752	8.41536	-0.443113	-0.122466	0.316644
46755	8.4159	-0.443702	-0.122948	0.316127
46758	8.41644	-0.444292	-0.123431	0.315609
46761	8.41698	-0.444881	-0.123917	0.31509
46764	8.41752	-0.44547	-0.124404	0.314569
46767	8.41806	-0.446059	-0.124893	0.314048
46770	8.4186	-0.446648	-0.125384	0.313526
46773	8.41914	-0.447236	-0.125876	0.313003
46776	8.41968	-0.447825	-0.126371	0.312479
46779	8.42022	-0.448413	-0.126867	0.311953
46782	8.42076	-0.449001	-0.127364	0.311427
46785	8.4213	-0.449589	-0.127864	0.3109
46788	8.42184	-0.450177	-0.128365	0.310372
46791	8.42238	-0.450765	-0.128868	0.309843
46794	8.42292	-0.451352	-0.129373	0.309312
46797	8.42346	-0.451939	-0.129879	0.308781
46800	8.424	-0.452526	-0.130387	0.308249
46803	8.42454	-0.453113	-0.130897	0.307716
46806	8.42508	-0.4537	-0.131409	0.307181
46809	8.42562	-0.454286	-0.131922	0.306646
46812	8.42616	-0.454872	-0.132437	0.30611
46815	8.4267	-0.455459	-0.132954	0.305573
46818	8.42724	-0.456044	-0.133473	0.305035
46821	8.42778	-0.45663	-0.133993	0.304496
46824	8.42832	-0.457215	-0.134515	0.303956
46827	8.42886	-0.457801	-0.135039	0.303415
46830	8.4294	-0.458386	-0.135564	0.302873
46833	8.42994	-0.45897	-0.136091	0.30233
46836	8.43048	-0.459555	-0.13662	0.301786
46839	8.43102	-0.460139	-0.13715	0.301241
46842	8.43156	-0.460723	-0.137683	0.300695
46845	8.4321	-0.461307	-0.138217	0.300148
46848	8.43264	-0.46189	-0.138752	0.2996
46851	8.43318	-0.462474	-0.139289	0.299052
46854	8.43372	-0.463057	-0.139828	0.298502
46857	8.43426	-0.46364	-0.140369	0.297951
46860	8.4348	-0.464222	-0.140911	0.2974
46863	8.43534	-0.464804	-0.141455	0.296847
46866	8.43588	-0.465386	-0.142001	0.296294
46869	8.43642	-0.465968	-0.142549	0.29574
46872	8.43696	-0.46655	-0.143098	0.295184
46875	8.4375	-0.467131	-0.143648	0.294628
46878	8.43804	-0.467712	-0.144201	0.294071
46881	8.43858	-0.468292	-0.144755	0.293513
46884	8.43912	-0.468873	-0.145311	0.292954
46887	8.43966	-0.469453	-0.145868	0.292394
46890	8.4402	-0.470032	-0.146427	0.291833
46893	8.44074	-0.470612	-0.146988	0.291271
46896	8.44128	-0.471191	-0.14755	0.290709
46899	8.44182	-0.47177	-0.148114	0.290145
46902	8.44236	-0.472348	-0.14868	0.289581
46905	8.4429	-0.472927	-0.149247	0.289015
46908	8.44344	-0.473505	-0.149816	0.288449
46911	8.44398	-0.474082	-0.150387	0.287882
46914	8.44452	-0.474659	-0.150959	0.287314
46917	8.44506	-0.475236	-0.151533	0.286745
46920	8.4456	-0.475813	-0.152108	0.286175
46923	8.44614	-0.476389	-0.152685	0.285604
46926	8.44668	-0.476965	-0.153264	0.285033
46929	8.44722	-0.477541	-0.153844	0.28446
46932	8.44776	-0.478116	-0.154426	0.283887
46935	8.4483	-0.478691	-0.15501	0.283312
46938	8.44884	-0.479266	-0.155595	0.282737
46941	8.44938	-0.47984	-0.156182	0.282161
46944	8.44992	-0.480414	-0.156771	0.281584
46947	8.45046	-0.480988	-0.157361	0.281007
46950	8.451	-0.481561	-0.157952	0.280428
46953	8.45154	-0.482134	-0.158546	0.279849
46956	8.45208	-0.482706	-0.159141	0.279268
46959	8.45262	-0.483278	-0.159737	0.278687
46962	8.45316	-0.48385	-0.160335	0.278105
46965	8.4537	-0.484421	-0.160935	0.277522
46968	8.45424	-0.484992	-0.161536	0.276938
46971	8.45478	-0.485563	-0.162139	0.276354
46974	8.45532	-0.486133	-0.162743	0.275768
46977	8.45586	-0.486703	-0.163349	0.275182
46980	8.4564	-0.487272	-0.163957	0.274595
46983	8.45694	-0.487841	-0.164566	0.274007
46986	8.45748	-0.48841	-0.165177	0.273418
46989	8.45802	-0.488978	-0.165789	0.272828
46992	8.45856	-0.489546	-0.166403	0.272238
46995	8.4591	-0.490114	-0.167018	0.271647
46998	8.45964	-0.490681	-0.167635	0.271054
47001	8.46018	-0.491247	-0.168254	0.270462
47004	8.46072	-0.491813	-0.168874	0.269868
47007	8.46126	-0.492379	-0.169496	0.269273
47010	8.4618	-0.492945	-0.170119	0.268678
47013	8.46234	-0.49351	-0.170744	0.268082
47016	8.46288	-0.494074	-0.17137	0.267485
47019	8.46342	-0.494638	-0.171998	0.266887
47022	8.46396	-0.495202	-0.172627	0.266288
47025	8.4645	-0.495765	-0.173258	0.265689
47028	8.46504	-0.496328	-0.173891	0.265088
47031	8.46558	-0.49689	-0.174525	0.264487
47034	8.46612	-0.497452	-0.17516	0.263886
47037	8.46666	-0.498013	-0.175797	0.263283
47040	8.4672	-0.498574	-0.176436	0.26268
47043	8.46774	-0.499135	-0.177076	0.262075
47046	8.46828	-0.499695	-0.177717	0.26147
47049	8.46882	-0.500255	-0.17836	0.260865
47052	8.46936	-0.500814	-0.179005	0.260258
47055	8.4699	-0.501373	-0.179651	0.259651
47058	8.47044	-0.501931	-0.180299	0.259043
47061	8.47098	-0.502488	-0.180948	0.258434
47064	8.47152	-0.503046	-0.181598	0.257824
47067	8.47206	-0.503603	-0.18225	0.257214
47070	8.4726	-0.504159	-0.182904	0.256603
47073	8.47314	-0.504715	-0.183559	0.255991
47076	8.47368	-0.50527	-0.184215	0.255378
47079	8.47422	-0.505825	-0.184873	0.254765
47082	8.47476	-0.506379	-0.185533	0.254151
47085	8.4753	-0.506933	-0.186194	0.253536
47088	8.47584	-0.507486	-0.186856	0.25292
47091	8.47638	-0.508039	-0.18752	0.252303
47094	8.47692	-0.508592	-0.188186	0.251686
47097	8.47746	-0.509143	-0.188852	0.251068
47100	8.478	-0.509695	-0.189521	0.25045
47103	8.47854	-0.510246	-0.19019	0.24983
47106	8.47908	-0.510796	-0.190862	0.24921
47109	8.47962	-0.511346	-0.191534	0.248589
47112	8.48016	-0.511895	-0.192208	0.247968
47115	8.4807	-0.512444	-0.192884	0.247346
47118	8.48124	-0.512992	-0.193561	0.246723
47121	8.48178	-0.513539	-0.194239	0.246099
47124	8.48232	-0.514087	-0.194919	0.245474
47127	8.48286	-0.514633	-0.1956	0.244849
47130	8.4834	-0.515179	-0.196283	0.244223
47133	8.48394	-0.515725	-0.196967	0.243597
47136	8.48448	-0.51627	-0.197653	0.242969
47139	8.48502	-0.516814	-0.19834	0.242341
47142	8.48556	-0.517358	-0.199028	0.241712
47145	8.4861	-0.517902	-0.199718	0.241083
47148	8.48664	-0.518444	-0.200409	0.240453
47151	8.48718	-0.518987	-0.201101	0.239822
47154	8.48772	-0.519528	-0.201795	0.239191
47157	8.48826	-0.520069	-0.202491	0.238558
47160	8.4888	-0.52061	-0.203188	0.237925
47163	8.48934	-0.52115	-0.203886	0.237292
47166	8.48988	-0.521689	-0.204585	0.236658
47169	8.49042	-0.522228	-0.205286	0.236023
47172	8.49096	-0.522767	-0.205989	0.235387
47175	8.4915	-0.523304	-0.206692	0.234751
47178	8.49204	-0.523841	-0.207397	0.234114
47181	8.49258	-0.524378	-0.208104	0.233476
47184	8.49312	-0.524914	-0.208812	0.232838
47187	8.49366	-0.525449	-0.209521	0.232199
47190	8.4942	-0.525984	-0.210231	0.231559
47193	8.49474	-0.526518	-0.210943	0.230919
47196	8.49528	-0.527052	-0.211656	0.230278
47199	8.49582	-0.527585	-0.212371	0.229636
47202	8.49636	-0.528117	-0.213087	0.228994
47205	8.4969	-0.528649	-0.213804	0.228351
47208	8.49744	-0.52918	-0.214523	0.227707
47211	8.49798	-0.52971	-0.215243	0.227063
47214	8.49852	-0.53024	-0.215964	0.226418
47217	8.49906	-0.53077	-0.216687	0.225773
47220	8.4996	-0.531298	-0.217411	0.225127
47223	8.50014	-0.531827	-0.218136	0.22448
47226	8.50068	-0.532354	-0.218862	0.223832
47229	8.50122	-0.532881	-0.21959	0.223184
47232	8.50176	-0.533407	-0.22032	0.222536
47235	8.5023	-0.533933	-0.22105	0.221886
47238	8.50284	-0.534458	-0.221782	0.221236
47241	8.50338	-0.534982	-0.222515	0.220586
47244	8.50392	-0.535506	-0.22325	0.219935
47247	8.50446	-0.536029	-0.223985	0.219283
47250	8.505	-0.536551	-0.224722	0.21863
47253	8.50554	-0.537073	-0.225461	0.217977
47256	8.50608	-0.537594	-0.2262	0.217324
47259	8.50662	-0.538115	-0.226941	0.216669
47262	8.50716	-0.538635	-0.227683	0.216015
47265	8.5077	-0.539154	-0.228427	0.215359
47268	8.50824	-0.539672	-0.229171	0.214703
47271	8.50878	-0.54019	-0.229917	0.214046
47274	8.50932	-0.540707	-0.230665	0.213389
47277	8.50986	-0.541224	-0.231413	0.212731
47280	8.5104	-0.54174	-0.232163	0.212073
47283	8.51094	-0.542255	-0.232914	0.211414
47286	8.51148	-0.54277	-0.233666	0.210754
47289	8.51202	-0.543284	-0.23442	0.210094
47292	8.51256	-0.543797	-0.235175	0.209433
47295	8.5131	-0.544309	-0.235931	0.208772
47298	8.51364	-0.544821	-0.236688	0.20811
47301	8.51418	-0.545333	-0.237446	0.207447
47304	8.51472	-0.545843	-0.238206	0.206784
47307	8.51526	-0.546353	-0.238967	0.206121
47310	8.5158	-0.546862	-0.239729	0.205456
47313	8.51634	-0.54737	-0.240493	0.204792
47316	8.51688	-0.547878	-0.241257	0.204126
47319	8.51742	-0.548385	-0.242023	0.20346
47322	8.51796	-0.548892	-0.24279	0.202794
47325	8.5185	-0.549398	-0.243558	0.202127
47328	8.51904	-0.549902	-0.244328	0.201459
47331	8.51958	-0.550407	-0.245098	0.200791
47334	8.52012	-0.55091	-0.24587	0.200122
47337	8.52066	-0.551413	-0.246643	0.199453
47340	8.5212	-0.551916	-0.247417	0.198784
47343	8.52174	-0.552417	-0.248193	0.198113
47346	8.52228	-0.552918	-0.248969	0.197442
47349	8.52282	-0.553418	-0.249747	0.196771
47352	8.52336	-0.553917	-0.250526	0.196099
47355	8.5239	-0.554416	-0.251306	0.195427
47358	8.52444	-0.554914	-0.252087	0.194754
47361	8.52498	-0.555411	-0.25287	0.19408
47364	8.52552	-0.555907	-0.253653	0.193406
47367	8.52606	-0.556403	-0.254438	0.192732
47370	8.5266	-0.556898	-0.255224	0.192056
47373	8.52714	-0.557393	-0.256011	0.191381
47376	8.52768	-0.557886	-0.256799	0.190705
47379	8.52822	-0.558379	-0.257588	0.190028
47382	8.52876	-0.558871	-0.258379	0.189351
47385	8.5293	-0.559362	-0.25917	0.188673
47388	8.52984	-0.559853	-0.259963	0.187995
47391	8.53038	-0.560343	-0.260757	0.187317
47394	8.53092	-0.560832	-0.261552	0.186637
47397	8.53146	-0.561321	-0.262348	0.185958
47400	8.532	-0.561808	-0.263145	0.185277
47403	8.53254	-0.562295	-0.263943	0.184597
47406	8.53308	-0.562781	-0.264743	0.183916
47409	8.53362	-0.563267	-0.265543	0.183234
47412	8.53416	-0.563752	-0.266345	0.182552
47415	8.5347	-0.564235	-0.267148	0.181869
47418	8.53524	-0.564719	-0.267952	0.181186
47421	8.53578	-0.565201	-0.268757	0.180503
47424	8.53632	-0.565683	-0.269563	0.179819
47427	8.53686	-0.566164	-0.27037	0.179134
47430	8.5374	-0.566644	-0.271178	0.178449
47433	8.53794	-0.567123	-0.271987	0.177763
47436	8.53848	-0.567602	-0.272797	0.177078
47439	8.53902	-0.56808	-0.273609	0.176391
47442	8.53956	-0.568557	-0.274421	0.175704
47445	8.5401	-0.569033	-0.275235	0.175017
47448	8.54064	-0.569508	-0.276049	0.174329
47451	8.54118	-0.569983	-0.276865	0.173641
47454	8.54172	-0.570457	-0.277681	0.172952
47457	8.54226	-0.57093	-0.278499	0.172263
47460	8.5428	-0.571403	-0.279318	0.171573
47463	8.54334	-0.571874	-0.280138	0.170883
47466	8.54388	-0.572345	-0.280959	0.170192
47469	8.54442	-0.572815	-0.28178	0.169501
47472	8.54496	-0.573285	-0.282603	0.16881
47475	8.5455	-0.573753	-0.283427	0.168118
47478	8.54604	-0.574221	-0.284252	0.167426
47481	8.54658	-0.574688	-0.285078	0.166733
47484	8.54712	-0.575154	-0.285905	0.16604
47487	8.54766	-0.575619	-0.286733	0.165346
47490	8.5482	-0.576084	-0.287562	0.164652
47493	8.54874	-0.576548	-0.288392	0.163957
47496	8.54928	-0.577011	-0.289223	0.163263
47499	8.54982	-0.577473	-0.290055	0.162567
47502	8.55036	-0.577934	-0.290888	0.161871
47505	8.5509	-0.578395	-0.291722	0.161175
47508	8.55144	-0.578854	-0.292557	0.160479
47511	8.55198	-0.579313	-0.293393	0.159782
47514	8.55252	-0.579772	-0.294229	0.159084
47517	8.55306	-0.580229	-0.295067	0.158386
47520	8.5536	-0.580685	-0.295906	0.157688
47523	8.55414	-0.581141	-0.296746	0.156989
47526	8.55468	-0.581596	-0.297587	0.15629
47529	8.55522	-0.58205	-0.298428	0.155591
47532	8.55576	-0.582503	-0.299271	0.154891
47535	8.5563	-0.582956	-0.300115	0.154191
47538	8.55684	-0.583408	-0.300959	0.15349
47541	8.55738	-0.583858	-0.301805	0.152789
47544	8.55792	-0.584308	-0.302651	0.152087
47547	8.55846	-0.584758	-0.303498	0.151386
47550	8.559	-0.585206	-0.304347	0.150683
47553	8.55954	-0.585654	-0.305196	0.149981
47556	8.56008	-0.5861	-0.306046	0.149278
47559	8.56062	-0.586546	-0.306897	0.148574
47562	8.56116	-0.586991	-0.307749	0.14787
47565	8.5617	-0.587436	-0.308602	0.147166
47568	8.56224	-0.587879	-0.309456	0.146462
47571	8.56278	-0.588322	-0.310311	0.145757
47574	8.56332	-0.588763	-0.311166	0.145051
47577	8.56386	-0.589204	-0.312023	0.144346
47580	8.5644	-0.589644	-0.31288	0.14364
47583	8.56494	-0.590084	-0.313738	0.142933
47586	8.56548	-0.590522	-0.314598	0.142227
47589	8.56602	-0.59096	-0.315458	0.141519
47592	8.56656	-0.591396	-0.316319	0.140812
47595	8.5671	-0.591832	-0.31718	0.140104
47598	8.56764	-0.592267	-0.318043	0.139396
47601	8.56818	-0.592702	-0.318907	0.138687
47604	8.56872	-0.593135	-0.319771	0.137978
47607	8.56926	-0.593568	-0.320636	0.137269
47610	8.5698	-0.593999	-0.321503	0.136559
47613	8.57034	-0.59443	-0.32237	0.135849
47616	8.57088	-0.59486	-0.323237	0.135139
47619	8.57142	-0.595289	-0.324106	0.134428
47622	8.57196	-0.595718	-0.324975	0.133717
47625	8.5725	-0.596145	-0.325846	0.133006
47628	8.57304	-0.596572	-0.326717	0.132295
47631	8.57358	-0.596997	-0.327589	0.131582
47634	8.57412	-0.597422	-0.328462	0.13087
47637	8.57466	-0.597846	-0.329336	0.130158
47640	8.5752	-0.598269	-0.33021	0.129445
47643	8.57574	-0.598692	-0.331085	0.128731
47646	8.57628	-0.599113	-0.331961	0.128017
47649	8.57682	-0.599534	-0.332838	0.127304
47652	8.57736	-0.599954	-0.333716	0.126589
47655	8.5779	-0.600373	-0.334595	0.125875
47658	8.57844	-0.600791	-0.335474	0.12516
47661	8.57898	-0.601208	-0.336354	0.124444
47664	8.57952	-0.601624	-0.337235	0.123729
47667	8.58006	-0.60204	-0.338117	0.123013
47670	8.5806	-0.602454	-0.338999	0.122297
47673	8.58114	-0.602868	-0.339882	0.12158
47676	8.58168	-0.603281	-0.340766	0.120864
47679	8.58222	-0.603693	-0.341651	0.120146
47682	8.58276	-0.604104	-0.342537	0.119429
47685	8.5833	-0.604514	-0.343423	0.118711
47688	8.58384	-0.604924	-0.34431	0.117993
47691	8.58438	-0.605332	-0.345198	0.117275
47694	8.58492	-0.60574	-0.346086	0.116556
47697	8.58546	-0.606147	-0.346976	0.115838
47700	8.586	-0.606553	-0.347866	0.115118
47703	8.58654	-0.606958	-0.348757	0.114399
47706	8.58708	-0.607362	-0.349648	0.113679
47709	8.58762	-0.607765	-0.35054	0.112959
47712	8.58816	-0.608168	-0.351433	0.112239
47715	8.5887	-0.608569	-0.352327	0.111518
47718	8.58924	-0.60897	-0.353222	0.110797
47721	8.58978	-0.60937	-0.354117	0.110076
47724	8.59032	-0.609769	-0.355013	0.109355
47727	8.59086	-0.610167	-0.355909	0.108633
47730	8.5914	-0.610564	-0.356807	0.107911
47733	8.59194	-0.61096	-0.357705	0.107189
47736	8.59248	-0.611356	-0.358603	0.106466
47739	8.59302	-0.61175	-0.359503	0.105743
47742	8.59356	-0.612144	-0.360403	0.10502
47745	8.5941	-0.612537	-0.361303	0.104297
47748	8.59464	-0.612929	-0.362205	0.103573
47751	8.59518	-0.61332	-0.363107	0.10285
47754	8.59572	-0.61371	-0.36401	0.102125
47757	8.59626	-0.614099	-0.364913	0.101401
47760	8.5968	-0.614487	-0.365817	0.100676
47763	8.59734	-0.614875	-0.366722	0.0999515
47766	8.59788	-0.615261	-0.367628	0.0992263
47769	8.59842	-0.615647	-0.368534	0.098501
47772	8.59896	-0.616032	-0.369441	0.0977753
47775	8.5995	-0.616416	-0.370348	0.0970495
47778	8.60004	-0.616799	-0.371256	0.0963234
47781	8.60058	-0.617181	-0.372165	0.095597
47784	8.60112	-0.617563	-0.373074	0.0948704
47787	8.60166	-0.617943	-0.373984	0.0941436
47790	8.6022	-0.618323	-0.374895	0.0934165
47793	8.60274	-0.618701	-0.375806	0.0926892
47796	8.60328	-0.619079	-0.376718	0.0919616
47799	8.60382	-0.619456	-0.37763	0.0912338
47802	8.60436	-0.619832	-0.378544	0.0905057
47805	8.6049	-0.620207	-0.379457	0.0897775
47808	8.60544	-0.620581	-0.380372	0.089049
47811	8.60598	-0.620955	-0.381287	0.0883203
47814	8.60652	-0.621327	-0.382202	0.0875914
47817	8.60706	-0.621698	-0.383118	0.0868623
47820	8.6076	-0.622069	-0.384035	0.0861329
47823	8.60814	-0.622439	-0.384952	0.0854033
47826	8.60868	-0.622808	-0.38587	0.0846735
47829	8.60922	-0.623176	-0.386789	0.0839435
47832	8.60976	-0.623543	-0.387708	0.0832133
47835	8.6103	-0.623909	-0.388627	0.0824828
47838	8.61084	-0.624274	-0.389548	0.0817521
47841	8.61138	-0.624639	-0.390468	0.0810212
47844	8.61192	-0.625002	-0.39139	0.0802901
47847	8.61246	-0.625365	-0.392312	0.0795588
47850	8.613	-0.625727	-0.393234	0.0788273
47853	8.61354	-0.626088	-0.394157	0.0780957
47856	8.61408	-0.626447	-0.395081	0.0773638
47859	8.61462	-0.626807	-0.396005	0.0766317
47862	8.61516	-0.627165	-0.396929	0.0758994
47865	8.6157	-0.627522	-0.397855	0.0751669
47868	8.61624	-0.627878	-0.39878	0.0744342
47871	8.61678	-0.628234	-0.399707	0.0737013
47874	8.61732	-0.628588	-0.400633	0.0729682
47877	8.61786	-0.628942	-0.401561	0.072235
47880	8.6184	-0.629295	-0.402489	0.0715014
47883	8.61894	-0.629647	-0.403417	0.0707678
47886	8.61948	-0.629998	-0.404346	0.070034
47889	8.62002	-0.630348	-0.405275	0.0693
