Time	LH_RectusFemoris	LH_RectusFemoris	
8.68374	0.04587851	-0.003711493	
8.68428	0.04587651	-0.003711493	
8.68482	0.0458745	-0.003711493	
8.68536	0.04587249	-0.00372529	
8.6859	0.04587048	-0.00372529	
8.68644	0.04586847	-0.00372529	
8.68698	0.04586645	-0.003739087	
8.68752	0.04586443	-0.003745986	
8.68806	0.0458624	-0.003745986	
8.688601	0.04586037	-0.003759783	
8.68914	0.04585834	-0.003759783	
8.68968	0.04585631	-0.003759783	
8.69022	0.04585427	-0.003773581	
8.69076	0.04585223	-0.00378048	
8.6913	0.04585019	-0.00378048	
8.69184	0.04584814	-0.003794277	
8.69238	0.0458461	-0.003787378	
8.69292	0.04584404	-0.003801176	
8.69346	0.04584199	-0.003801176	
8.694	0.04583994	-0.003808074	
8.69454	0.04583788	-0.003814973	
8.69508	0.04583581	-0.003821872	
8.695621	0.04583375	-0.003821872	
8.69616	0.04583168	-0.003835669	
8.6967	0.04582961	-0.003835669	
8.69724	0.04582753	-0.003835669	
8.69778	0.04582546	-0.003842568	
8.69832	0.04582338	-0.003856365	
8.69886	0.04582129	-0.003863264	
8.6994	0.0458192	-0.003863264	
8.69994	0.04581712	-0.003863264	
8.70048	0.04581503	-0.003870162	
8.70102	0.04581293	-0.003877061	
8.70156	0.04581084	-0.00388396	
8.7021	0.04580874	-0.00388396	
8.702641	0.04580664	-0.003897757	
8.70318	0.04580453	-0.003904656	
8.70372	0.04580242	-0.003897757	
8.70426	0.04580031	-0.003918453	
8.704801	0.04579819	-0.003911554	
8.70534	0.04579608	-0.003918453	
8.70588	0.04579396	-0.003925352	
8.70642	0.04579183	-0.003939149	
8.70696	0.04578971	-0.003925352	
8.7075	0.04578758	-0.003939149	
8.70804	0.04578545	-0.003952947	
8.70858	0.04578331	-0.003952947	
8.70912	0.04578118	-0.003952947	
8.709661	0.04577904	-0.003959845	
8.7102	0.0457769	-0.003966744	
8.71074	0.04577475	-0.003973643	
8.71128	0.04577261	-0.003973643	
8.711821	0.04577046	-0.003973643	
8.71236	0.04576831	-0.003994339	
8.7129	0.04576615	-0.00398744	
8.71344	0.04576399	-0.004001237	
8.71398	0.04576183	-0.003994339	
8.71452	0.04575967	-0.004015035	
8.71506	0.0457575	-0.004008136	
8.7156	0.04575533	-0.004015035	
8.71614	0.04575316	-0.004021933	
8.716681	0.04575099	-0.004028832	
8.71722	0.04574881	-0.004028832	
8.71776	0.04574663	-0.004035731	
8.7183	0.04574445	-0.00404263	
8.718841	0.04574227	-0.004035731	
8.71938	0.04574008	-0.004056427	
8.71992	0.04573789	-0.004056427	
8.72046	0.04573569	-0.004063325	
8.721	0.0457335	-0.004056427	
8.72154	0.04573131	-0.004070224	
8.72208	0.0457291	-0.004084022	
8.72262	0.0457269	-0.004070224	
8.72316	0.04572469	-0.004090921	
8.723701	0.04572248	-0.004090921	
8.72424	0.04572028	-0.004090921	
8.72478	0.04571806	-0.004104718	
8.72532	0.04571585	-0.004097819	
8.725861	0.04571363	-0.004104718	
8.7264	0.0457114	-0.004125414	
8.72694	0.04570918	-0.004111616	
8.72748	0.04570695	-0.004125414	
8.72802	0.04570473	-0.004118515	
8.72856	0.04570249	-0.004139211	
8.7291	0.04570026	-0.004132312	
8.72964	0.04569803	-0.004139211	
8.73018	0.04569579	-0.00414611	
8.730721	0.04569355	-0.004153009	
8.73126	0.0456913	-0.004153009	
8.7318	0.04568906	-0.004159907	
8.73234	0.04568681	-0.004166806	
8.732881	0.04568456	-0.004166806	
8.73342	0.0456823	-0.004180603	
8.73396	0.04568004	-0.004180603	
8.7345	0.04567779	-0.004173704	
8.73504	0.04567553	-0.004187502	
8.73558	0.04567326	-0.004194401	
8.73612	0.04567099	-0.0042013	
8.73666	0.04566873	-0.004194401	
8.7372	0.04566646	-0.004208198	
8.737741	0.04566419	-0.0042013	
8.73828	0.04566191	-0.004221995	
8.73882	0.04565963	-0.004215097	
8.73936	0.04565735	-0.004221995	
8.739901	0.04565507	-0.004221995	
8.74044	0.04565279	-0.004228894	
8.74098	0.0456505	-0.004242691	
8.74152	0.04564821	-0.004235793	
8.74206	0.04564591	-0.00424959	
8.7426	0.04564362	-0.004242691	
8.74314	0.04564133	-0.004256489	
8.74368	0.04563903	-0.004256489	
8.74422	0.04563672	-0.004263388	
8.744761	0.04563442	-0.004263388	
8.7453	0.04563212	-0.004270286	
8.74584	0.04562981	-0.004277185	
8.74638	0.04562749	-0.004284083	
8.746921	0.04562518	-0.004284083	
8.74746	0.04562287	-0.004284083	
8.748	0.04562055	-0.004284083	
8.74854	0.04561823	-0.004297881	
8.74908	0.04561591	-0.00430478	
8.74962	0.04561358	-0.00430478	
8.75016	0.04561126	-0.00430478	
8.7507	0.04560893	-0.004318577	
8.75124	0.04560659	-0.004318577	
8.751781	0.04560426	-0.004318577	
8.75232	0.04560193	-0.004325476	
8.75286	0.04559959	-0.004332374	
8.7534	0.04559725	-0.004325476	
8.753941	0.04559491	-0.004332374	
8.75448	0.04559257	-0.004346172	
8.75502	0.04559022	-0.004346172	
8.75556	0.04558786	-0.004359969	
8.7561	0.04558552	-0.004346172	
8.75664	0.04558317	-0.004346172	
8.75718	0.04558081	-0.004366868	
8.75772	0.04557845	-0.004366868	
8.75826	0.04557609	-0.004373766	
8.758801	0.04557373	-0.004373766	
8.75934	0.04557137	-0.004373766	
8.75988	0.045569	-0.004387564	
8.76042	0.04556663	-0.004380665	
8.760961	0.04556426	-0.004387564	
8.7615	0.04556189	-0.004394462	
8.76204	0.04555952	-0.004394462	
8.76258	0.04555714	-0.004401361	
8.76312	0.04555476	-0.004401361	
8.76366	0.04555238	-0.004415159	
8.7642	0.04555	-0.004415159	
8.76474	0.04554762	-0.00440826	
8.76528	0.04554523	-0.004422057	
8.765821	0.04554285	-0.00440826	
8.76636	0.04554045	-0.004442753	
8.7669	0.04553806	-0.004428956	
8.76744	0.04553566	-0.004435854	
8.767981	0.04553327	-0.004435854	
8.76852	0.04553087	-0.004442753	
8.76906	0.04552847	-0.004442753	
8.7696	0.04552606	-0.004449652	
8.77014	0.04552366	-0.004456551	
8.77068	0.04552126	-0.004449652	
8.77122	0.04551884	-0.004470348	
8.77176	0.04551643	-0.00446345	
8.7723	0.04551402	-0.00446345	
8.77284	0.04551161	-0.004470348	
8.77338	0.04550919	-0.004470348	
8.77392	0.04550678	-0.004477247	
8.77446	0.04550435	-0.004491044	
8.775001	0.04550193	-0.004484145	
8.77554	0.0454995	-0.004491044	
8.77608	0.04549708	-0.004491044	
8.77662	0.04549465	-0.004504841	
8.77716	0.04549222	-0.004491044	
8.7777	0.04548979	-0.004504841	
8.77824	0.04548736	-0.004504841	
8.77878	0.04548492	-0.004504841	
8.77932	0.04548248	-0.004518639	
8.77986	0.04548004	-0.004518639	
8.7804	0.0454776	-0.004525538	
8.78094	0.04547516	-0.00451174	
8.78148	0.04547272	-0.004525538	
8.782021	0.04547027	-0.004532436	
8.78256	0.04546782	-0.004532436	
8.7831	0.04546537	-0.004539335	
8.78364	0.04546292	-0.004539335	
8.78418	0.04546047	-0.004539335	
8.78472	0.04545802	-0.004546233	
8.78526	0.04545556	-0.004553132	
8.7858	0.0454531	-0.004546233	
8.78634	0.04545064	-0.004560031	
8.78688	0.04544817	-0.00456693	
8.78742	0.04544571	-0.00456693	
8.78796	0.04544325	-0.004553132	
8.7885	0.04544078	-0.00456693	
8.789041	0.04543831	-0.004580727	
8.78958	0.04543583	-0.004580727	
8.79012	0.04543337	-0.00456693	
8.79066	0.04543089	-0.004587626	
8.7912	0.04542842	-0.004580727	
8.79174	0.04542594	-0.004594524	
8.79228	0.04542346	-0.004587626	
8.79282	0.04542098	-0.004594524	
8.79336	0.0454185	-0.004594524	
8.7939	0.04541601	-0.004608322	
8.79444	0.04541352	-0.004601423	
8.79498	0.04541104	-0.004601423	
8.79552	0.04540855	-0.004608322	
8.796061	0.04540606	-0.004608322	
8.7966	0.04540357	-0.004622119	
8.79714	0.04540107	-0.00461522	
8.79768	0.04539858	-0.004622119	
8.79822	0.04539608	-0.004629018	
8.79876	0.04539358	-0.004629018	
8.7993	0.04539108	-0.004629018	
8.79984	0.04538858	-0.004629018	
8.80038	0.04538607	-0.004642815	
8.80092	0.04538357	-0.004635917	
8.80146	0.04538107	-0.004635917	
8.802	0.04537856	-0.004642815	
8.80254	0.04537604	-0.004656612	
8.803081	0.04537354	-0.004635917	
8.80362	0.04537102	-0.004663511	
8.80416	0.04536851	-0.004649714	
8.8047	0.04536599	-0.004663511	
8.80524	0.04536347	-0.004663511	
8.80578	0.04536096	-0.004656612	
8.80632	0.04535844	-0.00467041	
8.80686	0.04535592	-0.00467041	
8.8074	0.04535339	-0.00467041	
8.80794	0.04535087	-0.004677309	
8.80848	0.04534834	-0.004677309	
8.80902	0.04534582	-0.00467041	
8.80956	0.04534329	-0.004684207	
8.810101	0.04534076	-0.004691106	
8.81064	0.04533823	-0.004684207	
8.81118	0.04533569	-0.004698005	
8.81172	0.04533316	-0.004691106	
8.81226	0.04533063	-0.004691106	
8.8128	0.04532809	-0.004698005	
8.81334	0.04532555	-0.004698005	
8.81388	0.04532301	-0.004698005	
8.81442	0.04532047	-0.004711802	
8.81496	0.04531793	-0.004704903	
8.8155	0.04531538	-0.004711802	
8.81604	0.04531284	-0.004718701	
8.81658	0.04531029	-0.004711802	
8.817121	0.04530774	-0.004718701	
8.81766	0.0453052	-0.004718701	
8.8182	0.04530264	-0.004725599	
8.81874	0.0453001	-0.004718701	
8.81928	0.04529754	-0.004725599	
8.81982	0.04529499	-0.004732498	
8.82036	0.04529243	-0.004732498	
8.8209	0.04528988	-0.004732498	
8.82144	0.04528732	-0.004739397	
8.82198	0.04528476	-0.004732498	
8.82252	0.0452822	-0.004739397	
8.82306	0.04527964	-0.004746296	
8.8236	0.04527708	-0.004746296	
8.824141	0.04527451	-0.004746296	
8.82468	0.04527195	-0.004753194	
8.82522	0.04526938	-0.004753194	
8.82576	0.04526682	-0.004746296	
8.8263	0.04526425	-0.004753194	
8.82684	0.04526168	-0.004766991	
8.82738	0.0452591	-0.004766991	
8.82792	0.04525654	-0.004753194	
8.82846	0.04525396	-0.00477389	
8.829	0.04525139	-0.004760093	
8.82954	0.04524881	-0.00477389	
8.83008	0.04524624	-0.004760093	
8.83062	0.04524366	-0.004780789	
8.831161	0.04524108	-0.00477389	
8.8317	0.0452385	-0.00477389	
8.83224	0.04523592	-0.004787688	
8.83278	0.04523334	-0.004780789	
8.83332	0.04523075	-0.004780789	
8.83386	0.04522817	-0.004780789	
8.8344	0.04522558	-0.004794586	
8.83494	0.045223	-0.004787688	
8.83548	0.04522041	-0.004787688	
8.83602	0.04521782	-0.004794586	
8.83656	0.04521523	-0.004801485	
8.8371	0.04521264	-0.004794586	
8.83764	0.04521005	-0.004801485	
8.838181	0.04520745	-0.004808384	
8.83872	0.04520487	-0.004787688	
8.83926	0.04520227	-0.004801485	
8.8398	0.04519967	-0.004815282	
8.84034	0.04519708	-0.004801485	
8.84088	0.04519448	-0.004815282	
8.84142	0.04519188	-0.004808384	
8.84196	0.04518929	-0.004808384	
8.8425	0.04518669	-0.004815282	
8.84304	0.04518408	-0.004822181	
8.84358	0.04518148	-0.004822181	
8.84412	0.04517888	-0.004815282	
8.84466	0.04517628	-0.004822181	
8.845201	0.04517367	-0.004822181	
8.84574	0.04517106	-0.00482908	
8.84628	0.04516846	-0.00482908	
8.84682	0.04516585	-0.00482908	
8.847361	0.04516324	-0.00482908	
8.8479	0.04516064	-0.004822181	
8.84844	0.04515802	-0.004842877	
8.84898	0.04515541	-0.004835978	
8.84952	0.04515279	-0.004842877	
8.85006	0.04515019	-0.00482908	
8.8506	0.04514757	-0.004849776	
8.85114	0.04514496	-0.004835978	
8.85168	0.04514234	-0.004842877	
8.852221	0.04513973	-0.004835978	
8.85276	0.04513711	-0.004842877	
8.8533	0.04513449	-0.004856674	
8.85384	0.04513187	-0.004849776	
8.854381	0.04512926	-0.004842877	
8.85492	0.04512664	-0.004856674	
8.85546	0.04512401	-0.004856674	
8.856	0.0451214	-0.004842877	
8.85654	0.04511878	-0.004856674	
8.85708	0.04511615	-0.004856674	
8.85762	0.04511353	-0.004856674	
8.85816	0.04511091	-0.004856674	
8.8587	0.04510828	-0.004863573	
8.859241	0.04510565	-0.004870472	
8.85978	0.04510302	-0.004863573	
8.86032	0.0451004	-0.004856674	
8.86086	0.04509777	-0.004870472	
8.861401	0.04509515	-0.004863573	
8.86194	0.04509251	-0.00487737	
8.86248	0.04508988	-0.004870472	
8.86302	0.04508726	-0.004856674	
8.86356	0.04508463	-0.004870472	
8.8641	0.045082	-0.00487737	
8.86464	0.04507936	-0.00487737	
8.86518	0.04507673	-0.004870472	
8.86572	0.04507409	-0.004884269	
8.866261	0.04507146	-0.004870472	
8.8668	0.04506883	-0.004884269	
8.86734	0.04506619	-0.00487737	
8.86788	0.04506356	-0.004884269	
8.868421	0.04506092	-0.00487737	
8.86896	0.04505828	-0.004891168	
8.8695	0.04505565	-0.004870472	
8.87004	0.04505301	-0.004891168	
8.87058	0.04505037	-0.004891168	
8.87112	0.04504773	-0.004884269	
8.87166	0.04504509	-0.004884269	
8.8722	0.04504245	-0.004891168	
8.87274	0.04503981	-0.004884269	
8.873281	0.04503717	-0.004891168	
8.87382	0.04503453	-0.004898067	
8.87436	0.04503189	-0.004891168	
8.8749	0.04502925	-0.004891168	
8.875441	0.0450266	-0.004898067	
8.87598	0.04502396	-0.004898067	
8.87652	0.04502131	-0.004898067	
8.87706	0.04501867	-0.004891168	
8.8776	0.04501602	-0.004904965	
8.87814	0.04501338	-0.004891168	
8.87868	0.04501074	-0.004891168	
8.87922	0.04500809	-0.004904965	
8.87976	0.04500544	-0.004911864	
8.880301	0.0450028	-0.004891168	
8.88084	0.04500014	-0.004911864	
8.88138	0.04499749	-0.004904965	
8.88192	0.04499485	-0.004898067	
8.882461	0.0449922	-0.004898067	
8.883	0.04498955	-0.004911864	
8.88354	0.0449869	-0.004911864	
8.88408	0.04498425	-0.004904965	
8.88462	0.0449816	-0.004911864	
8.88516	0.04497895	-0.004904965	
8.8857	0.0449763	-0.004904965	
8.88624	0.04497365	-0.004904965	
8.88678	0.044971	-0.004911864	
8.887321	0.04496835	-0.004911864	
8.88786	0.0449657	-0.004911864	
8.8884	0.04496304	-0.004911864	
8.88894	0.04496039	-0.004911864	
8.889481	0.04495774	-0.004911864	
8.89002	0.04495509	-0.004911864	
8.89056	0.04495243	-0.004911864	
8.8911	0.04494978	-0.004911864	
8.89164	0.04494713	-0.004911864	
8.89218	0.04494448	-0.004911864	
8.89272	0.04494182	-0.004918762	
8.89326	0.04493917	-0.004911864	
8.8938	0.0449365	-0.00493256	
8.894341	0.04493385	-0.004911864	
8.89488	0.0449312	-0.004911864	
8.89542	0.04492855	-0.004911864	
8.89596	0.04492589	-0.004925661	
8.896501	0.04492323	-0.004911864	
8.89704	0.04492058	-0.004918762	
8.89758	0.04491792	-0.004925661	
8.89812	0.04491527	-0.004911864	
8.89866	0.04491261	-0.004925661	
8.8992	0.04490995	-0.004918762	
8.89974	0.04490729	-0.004925661	
8.90028	0.04490464	-0.004911864	
8.90082	0.04490198	-0.004925661	
8.901361	0.04489932	-0.004918762	
8.9019	0.04489667	-0.004918762	
8.90244	0.04489401	-0.004918762	
8.90298	0.04489135	-0.004918762	
8.903521	0.04488869	-0.00493256	
8.90406	0.04488603	-0.004918762	
8.9046	0.04488337	-0.004925661	
8.90514	0.04488072	-0.004918762	
8.90568	0.04487806	-0.004918762	
8.90622	0.0448754	-0.004925661	
8.90676	0.04487274	-0.004925661	
8.9073	0.04487009	-0.004911864	
8.90784	0.04486743	-0.00493256	
8.908381	0.04486477	-0.004918762	
8.90892	0.04486211	-0.004925661	
8.90946	0.04485945	-0.004925661	
8.91	0.0448568	-0.004911864	
8.910541	0.04485414	-0.004918762	
8.91108	0.04485148	-0.00493256	
8.91162	0.04484883	-0.004911864	
8.91216	0.04484617	-0.004925661	
8.9127	0.04484351	-0.004925661	
8.91324	0.04484085	-0.004925661	
8.91378	0.04483819	-0.004918762	
8.91432	0.04483553	-0.004925661	
8.91486	0.04483287	-0.004918762	
8.915401	0.04483021	-0.004925661	
8.91594	0.04482756	-0.004918762	
8.91648	0.0448249	-0.004925661	
8.91702	0.04482224	-0.004918762	
8.917561	0.04481959	-0.004918762	
8.9181	0.04481693	-0.004925661	
8.91864	0.04481427	-0.004918762	
8.91918	0.04481161	-0.004918762	
8.91972	0.04480895	-0.004925661	
8.92026	0.0448063	-0.004918762	
8.9208	0.04480364	-0.004918762	
8.92134	0.04480099	-0.004918762	
8.92188	0.04479833	-0.004925661	
8.922421	0.04479567	-0.004918762	
8.92296	0.04479301	-0.004918762	
8.9235	0.04479035	-0.004925661	
8.92404	0.0447877	-0.004911864	
8.924581	0.04478505	-0.004911864	
8.92512	0.04478239	-0.00493256	
8.92566	0.04477974	-0.004904965	
8.9262	0.04477708	-0.004925661	
8.92674	0.04477442	-0.004918762	
8.92728	0.04477177	-0.004911864	
8.92782	0.04476911	-0.004918762	
8.92836	0.04476646	-0.004918762	
8.9289	0.0447638	-0.004918762	
8.92944	0.04476115	-0.004911864	
8.92998	0.04475849	-0.004911864	
8.93052	0.04475584	-0.004911864	
8.93106	0.04475319	-0.004918762	
8.931601	0.04475054	-0.004904965	
8.93214	0.04474789	-0.004911864	
8.93268	0.04474523	-0.004918762	
8.93322	0.04474257	-0.004918762	
8.93376	0.04473993	-0.004898067	
8.9343	0.04473727	-0.004918762	
8.93484	0.04473462	-0.004904965	
8.93538	0.04473197	-0.004911864	
8.93592	0.04472932	-0.004911864	
8.93646	0.04472667	-0.004904965	
8.937	0.04472402	-0.004911864	
8.93754	0.04472136	-0.004911864	
8.93808	0.04471872	-0.004898067	
8.938621	0.04471607	-0.004911864	
8.93916	0.04471342	-0.004911864	
8.9397	0.04471077	-0.004891168	
8.94024	0.04470813	-0.004904965	
8.94078	0.04470547	-0.004911864	
8.94132	0.04470282	-0.004904965	
8.94186	0.04470018	-0.004904965	
8.9424	0.04469753	-0.004891168	
8.94294	0.04469489	-0.004904965	
8.94348	0.04469224	-0.004898067	
8.94402	0.0446896	-0.004898067	
8.94456	0.04468695	-0.004904965	
8.9451	0.04468431	-0.004891168	
8.945641	0.04468166	-0.004891168	
8.94618	0.04467902	-0.004904965	
8.94672	0.04467637	-0.004891168	
8.94726	0.04467373	-0.004904965	
8.9478	0.04467109	-0.004884269	
8.94834	0.04466844	-0.004898067	
8.94888	0.0446658	-0.004891168	
8.94942	0.04466317	-0.00487737	
8.94996	0.04466052	-0.004904965	
8.9505	0.04465788	-0.004884269	
8.95104	0.04465524	-0.004891168	
8.95158	0.0446526	-0.004891168	
8.95212	0.04464997	-0.00487737	
8.952661	0.04464732	-0.004891168	
8.9532	0.04464469	-0.004884269	
8.95374	0.04464205	-0.004884269	
8.95428	0.04463941	-0.004891168	
8.95482	0.04463677	-0.00487737	
8.95536	0.04463414	-0.004884269	
8.9559	0.0446315	-0.00487737	
8.95644	0.04462887	-0.00487737	
8.95698	0.04462624	-0.00487737	
8.95752	0.0446236	-0.00487737	
8.95806	0.04462096	-0.004884269	
8.9586	0.04461833	-0.004870472	
8.95914	0.0446157	-0.00487737	
8.959681	0.04461307	-0.004870472	
8.96022	0.04461044	-0.00487737	
8.96076	0.04460781	-0.004863573	
8.9613	0.04460518	-0.00487737	
8.96184	0.04460255	-0.004863573	
8.96238	0.04459992	-0.00487737	
8.96292	0.04459729	-0.004856674	
8.96346	0.04459467	-0.004863573	
8.964	0.04459204	-0.004870472	
8.96454	0.04458941	-0.004863573	
8.96508	0.04458679	-0.004856674	
8.96562	0.04458416	-0.004863573	
8.96616	0.04458154	-0.004849776	
8.966701	0.04457892	-0.004863573	
8.96724	0.04457629	-0.004863573	
8.96778	0.04457367	-0.004849776	
8.96832	0.04457105	-0.004863573	
8.96886	0.04456843	-0.004842877	
8.9694	0.04456581	-0.004856674	
8.96994	0.04456319	-0.004856674	
8.97048	0.04456056	-0.004856674	
8.97102	0.04455796	-0.00482908	
8.97156	0.04455533	-0.004856674	
8.9721	0.04455271	-0.004856674	
8.97264	0.0445501	-0.00482908	
8.97318	0.04454749	-0.004842877	
8.973721	0.04454487	-0.004842877	
8.97426	0.04454225	-0.004849776	
8.9748	0.04453964	-0.004835978	
8.97534	0.04453703	-0.004842877	
8.97588	0.04453442	-0.004835978	
8.97642	0.04453181	-0.004822181	
8.97696	0.0445292	-0.004842877	
8.9775	0.04452659	-0.00482908	
8.97804	0.04452398	-0.004835978	
8.97858	0.04452137	-0.00482908	
8.97912	0.04451876	-0.00482908	
8.97966	0.04451615	-0.00482908	
8.9802	0.04451355	-0.004822181	
8.980741	0.04451094	-0.00482908	
8.98128	0.04450834	-0.004815282	
8.98182	0.04450574	-0.004822181	
8.98236	0.04450313	-0.004822181	
8.9829	0.04450053	-0.004815282	
8.98344	0.04449793	-0.004815282	
8.98398	0.04449533	-0.00482908	
8.98452	0.04449273	-0.004808384	
8.98506	0.04449013	-0.004808384	
8.9856	0.04448753	-0.004815282	
8.98614	0.04448494	-0.004808384	
8.98668	0.04448234	-0.004801485	
8.98722	0.04447974	-0.004815282	
8.987761	0.04447715	-0.004801485	
8.9883	0.04447456	-0.004794586	
8.98884	0.04447196	-0.004808384	
8.98938	0.04446938	-0.004794586	
8.98992	0.04446678	-0.004801485	
8.99046	0.0444642	-0.004787688	
8.991	0.0444616	-0.004808384	
8.99154	0.04445902	-0.004787688	
8.99208	0.04445642	-0.004801485	
8.99262	0.04445384	-0.004780789	
8.99316	0.04445125	-0.004794586	
8.9937	0.04444867	-0.004780789	
8.99424	0.04444608	-0.004787688	
8.994781	0.0444435	-0.004787688	
8.99532	0.04444092	-0.00477389	
8.99586	0.04443834	-0.00477389	
8.9964	0.04443576	-0.004787688	
8.996941	0.04443318	-0.00477389	
8.99748	0.0444306	-0.00477389	
8.99802	0.04442802	-0.00477389	
8.99856	0.04442545	-0.00477389	
8.9991	0.04442287	-0.004766991	
8.99964	0.04442029	-0.00477389	
9.00018	0.04441772	-0.004760093	
9.00072	0.04441515	-0.004760093	
9.00126	0.04441258	-0.004766991	
9.001801	0.04441001	-0.004760093	
9.00234	0.04440744	-0.004760093	
9.00288	0.04440487	-0.004753194	
9.00342	0.0444023	-0.004760093	
9.003961	0.04439973	-0.004753194	
9.0045	0.04439717	-0.004753194	
9.00504	0.0443946	-0.004753194	
9.00558	0.04439204	-0.004746296	
9.00612	0.04438948	-0.004739397	
9.00666	0.04438691	-0.004753194	
9.0072	0.04438435	-0.004739397	
9.00774	0.04438179	-0.004739397	
9.00828	0.04437924	-0.004732498	
9.008821	0.04437668	-0.004739397	
9.00936	0.04437412	-0.004739397	
9.0099	0.04437157	-0.004725599	
9.01044	0.04436901	-0.004739397	
9.010981	0.04436646	-0.004725599	
9.01152	0.04436391	-0.004718701	
9.01206	0.04436135	-0.004732498	
9.0126	0.0443588	-0.004725599	
9.01314	0.04435625	-0.004718701	
9.01368	0.0443537	-0.004718701	
9.01422	0.04435116	-0.004718701	
9.01476	0.04434861	-0.004718701	
9.0153	0.04434606	-0.004711802	
9.015841	0.04434352	-0.004711802	
9.01638	0.04434098	-0.004704903	
9.01692	0.04433843	-0.004711802	
9.01746	0.0443359	-0.004698005	
9.018001	0.04433335	-0.004711802	
9.01854	0.04433082	-0.004698005	
9.01908	0.04432828	-0.004691106	
9.01962	0.04432574	-0.004711802	
9.02016	0.04432321	-0.004691106	
9.0207	0.04432067	-0.004691106	
9.02124	0.04431814	-0.004691106	
9.02178	0.04431561	-0.004684207	
9.02232	0.04431308	-0.004684207	
9.022861	0.04431055	-0.004684207	
9.0234	0.04430802	-0.004691106	
9.02394	0.0443055	-0.00467041	
9.02448	0.04430297	-0.004684207	
9.025021	0.04430044	-0.00467041	
9.02556	0.04429791	-0.004684207	
9.0261	0.04429539	-0.004677309	
9.02664	0.04429287	-0.004656612	
9.02718	0.04429036	-0.004663511	
9.02772	0.04428783	-0.004677309	
9.02826	0.04428531	-0.004663511	
9.0288	0.0442828	-0.004656612	
9.02934	0.04428028	-0.004663511	
9.029881	0.04427777	-0.004649714	
9.03042	0.04427526	-0.004649714	
9.03096	0.04427274	-0.004663511	
9.0315	0.04427023	-0.004649714	
9.032041	0.04426772	-0.004649714	
9.03258	0.04426521	-0.004635917	
9.03312	0.0442627	-0.004649714	
9.03366	0.0442602	-0.004635917	
9.0342	0.04425769	-0.004642815	
9.03474	0.04425519	-0.004642815	
9.03528	0.04425269	-0.004629018	
9.03582	0.04425018	-0.004635917	
9.03636	0.04424768	-0.004629018	
9.036901	0.04424518	-0.004629018	
9.03744	0.04424269	-0.004622119	
9.03798	0.04424019	-0.004629018	
9.03852	0.0442377	-0.00461522	
9.039061	0.0442352	-0.004622119	
9.0396	0.0442327	-0.004622119	
9.04014	0.04423021	-0.00461522	
9.04068	0.04422772	-0.004608322	
9.04122	0.04422523	-0.00461522	
9.04176	0.04422275	-0.004601423	
9.0423	0.04422026	-0.004608322	
9.04284	0.04421778	-0.004594524	
9.04338	0.04421529	-0.004601423	
9.043921	0.04421281	-0.004587626	
9.04446	0.04421032	-0.00461522	
9.045	0.04420784	-0.004587626	
9.04554	0.04420536	-0.004594524	
9.046081	0.04420289	-0.004587626	
9.04662	0.04420042	-0.004573829	
9.04716	0.04419794	-0.004594524	
9.0477	0.04419546	-0.004580727	
9.04824	0.04419299	-0.004580727	
9.04878	0.04419052	-0.00456693	
9.04932	0.04418805	-0.004580727	
9.04986	0.04418558	-0.004573829	
9.0504	0.04418312	-0.004560031	
9.050941	0.04418064	-0.004580727	
9.05148	0.04417818	-0.004553132	
9.05202	0.04417572	-0.00456693	
9.05256	0.04417326	-0.004553132	
9.053101	0.04417079	-0.00456693	
9.05364	0.04416833	-0.004553132	
9.05418	0.04416588	-0.004553132	
9.05472	0.04416342	-0.004553132	
9.05526	0.04416096	-0.004546233	
9.0558	0.04415851	-0.004546233	
9.05634	0.04415606	-0.004539335	
9.05688	0.0441536	-0.004539335	
9.05742	0.04415115	-0.004539335	
9.057961	0.04414871	-0.004532436	
9.0585	0.04414625	-0.004539335	
9.05904	0.04414381	-0.004525538	
9.05958	0.04414136	-0.004532436	
9.060121	0.04413893	-0.00451174	
9.06066	0.04413648	-0.004532436	
9.0612	0.04413404	-0.00451174	
9.06174	0.0441316	-0.004525538	
9.06228	0.04412916	-0.004518639	
9.06282	0.04412673	-0.004504841	
9.06336	0.04412429	-0.004518639	
9.0639	0.04412186	-0.004497943	
9.06444	0.04411942	-0.00451174	
9.064981	0.04411699	-0.004497943	
9.06552	0.04411456	-0.004504841	
9.06606	0.04411213	-0.004497943	
9.0666	0.04410971	-0.004484145	
9.067141	0.04410728	-0.004497943	
9.06768	0.04410486	-0.004491044	
9.06822	0.04410243	-0.004484145	
9.06876	0.04410001	-0.004484145	
9.0693	0.04409759	-0.004491044	
9.06984	0.04409517	-0.004477247	
9.07038	0.04409276	-0.004470348	
9.07092	0.04409034	-0.004477247	
9.07146	0.04408792	-0.004470348	
9.072001	0.04408551	-0.004477247	
9.07254	0.0440831	-0.00446345	
9.07308	0.04408069	-0.00446345	
9.07362	0.04407828	-0.004456551	
9.074161	0.04407587	-0.004456551	
9.0747	0.04407347	-0.004456551	
9.07524	0.04407106	-0.004456551	
9.07578	0.04406865	-0.004456551	
9.07632	0.04406626	-0.004435854	
9.07686	0.04406385	-0.004449652	
9.0774	0.04406146	-0.004442753	
9.07794	0.04405906	-0.004442753	
9.07848	0.04405667	-0.004428956	
9.079021	0.04405427	-0.004442753	
9.07956	0.04405187	-0.004428956	
9.0801	0.04404948	-0.004435854	
9.08064	0.04404709	-0.004428956	
