TimeSlice	Time	bicepsfemorisposterior	gemellussuperior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
17717	9.56718	0.0428711	0.00678088	0.0283453	0.0322176	0.0145725	0.0455616	0.0341682	0.0403657	0.0468896	0.0363418	0.0412292	0.0399929
17718	9.56772	0.0428715	0.00678089	0.0283456	0.0322179	0.0145724	0.0455614	0.0341686	0.0403661	0.046891	0.0363418	0.0412292	0.0399928
17719	9.56826	0.0428719	0.00678091	0.0283459	0.0322183	0.0145723	0.0455613	0.0341691	0.0403665	0.0468926	0.0363418	0.0412292	0.0399928
17720	9.5688	0.0428723	0.00678092	0.0283462	0.0322186	0.0145722	0.0455612	0.0341695	0.0403669	0.0468942	0.0363418	0.0412292	0.0399928
17721	9.56934	0.0428727	0.00678093	0.0283465	0.032219	0.0145721	0.045561	0.0341699	0.0403674	0.0468959	0.0363418	0.0412292	0.0399928
17722	9.56988	0.0428731	0.00678094	0.0283468	0.0322194	0.0145719	0.0455608	0.0341704	0.0403678	0.0468976	0.0363418	0.0412292	0.0399928
17723	9.57042	0.0428736	0.00678095	0.0283471	0.0322197	0.0145718	0.0455607	0.0341708	0.0403683	0.0468993	0.0363418	0.0412292	0.0399928
17724	9.57096	0.042874	0.00678096	0.0283474	0.03222	0.0145717	0.0455606	0.0341711	0.0403687	0.0469009	0.0363418	0.0412292	0.0399929
17725	9.5715	0.0428743	0.00678098	0.0283476	0.0322203	0.0145716	0.0455604	0.0341715	0.040369	0.0469025	0.0363418	0.0412292	0.0399929
17726	9.57204	0.0428747	0.00678099	0.0283479	0.0322205	0.0145715	0.0455603	0.0341717	0.0403694	0.0469038	0.0363418	0.0412292	0.039993
17727	9.57258	0.0428749	0.00678099	0.0283481	0.0322207	0.0145715	0.0455602	0.034172	0.0403697	0.046905	0.0363418	0.0412292	0.0399931
17728	9.57312	0.0428752	0.006781	0.0283482	0.0322208	0.0145714	0.0455601	0.0341721	0.0403699	0.0469059	0.0363418	0.0412292	0.0399931
17729	9.57366	0.0428753	0.006781	0.0283483	0.0322209	0.0145714	0.0455601	0.0341722	0.04037	0.0469067	0.0363418	0.0412292	0.0399932
17730	9.5742	0.0428754	0.00678101	0.0283484	0.0322209	0.0145713	0.0455601	0.0341722	0.0403701	0.0469071	0.0363418	0.0412292	0.0399933
17731	9.57474	0.0428754	0.00678101	0.0283484	0.0322209	0.0145713	0.04556	0.0341721	0.0403701	0.0469073	0.0363418	0.0412292	0.0399934
17732	9.57528	0.0428753	0.00678101	0.0283484	0.0322208	0.0145714	0.0455601	0.034172	0.0403701	0.0469073	0.0363418	0.0412292	0.0399935
17733	9.57582	0.0428752	0.006781	0.0283483	0.0322206	0.0145714	0.0455601	0.0341718	0.0403699	0.0469069	0.0363418	0.0412292	0.0399936
17734	9.57636	0.042875	0.006781	0.0283481	0.0322204	0.0145714	0.0455602	0.0341715	0.0403697	0.0469063	0.0363418	0.0412292	0.0399937
17735	9.5769	0.0428748	0.00678099	0.028348	0.0322201	0.0145715	0.0455603	0.0341712	0.0403695	0.0469054	0.0363418	0.0412292	0.0399937
17736	9.57744	0.0428744	0.00678098	0.0283477	0.0322198	0.0145716	0.0455604	0.0341709	0.0403692	0.0469043	0.0363418	0.0412292	0.0399938
17737	9.57798	0.0428741	0.00678097	0.0283475	0.0322195	0.0145717	0.0455605	0.0341705	0.0403688	0.0469031	0.0363418	0.0412292	0.0399938
17738	9.57852	0.0428737	0.00678096	0.0283472	0.0322192	0.0145718	0.0455606	0.0341701	0.0403684	0.0469016	0.0363418	0.0412292	0.0399938
17739	9.57906	0.0428733	0.00678095	0.0283469	0.0322188	0.0145719	0.0455608	0.0341697	0.040368	0.0469001	0.0363418	0.0412292	0.0399938
17740	9.5796	0.0428729	0.00678094	0.0283466	0.0322185	0.014572	0.0455609	0.0341693	0.0403676	0.0468984	0.0363418	0.0412292	0.0399938
17741	9.58014	0.0428725	0.00678092	0.0283463	0.0322181	0.0145721	0.0455611	0.0341689	0.0403672	0.0468967	0.0363418	0.0412292	0.0399938
17742	9.58068	0.0428721	0.00678091	0.0283461	0.0322178	0.0145722	0.0455612	0.0341685	0.0403668	0.046895	0.0363418	0.0412292	0.0399938
17743	9.58122	0.0428717	0.0067809	0.0283458	0.0322175	0.0145723	0.0455613	0.0341681	0.0403664	0.0468934	0.0363418	0.0412292	0.0399938
17744	9.58176	0.0428714	0.00678089	0.0283455	0.0322172	0.0145724	0.0455615	0.0341678	0.040366	0.0468918	0.0363418	0.0412292	0.0399937
17745	9.5823	0.042871	0.00678088	0.0283453	0.032217	0.0145725	0.0455616	0.0341675	0.0403657	0.0468903	0.0363418	0.0412292	0.0399937
17746	9.58284	0.0428707	0.00678087	0.0283451	0.0322168	0.0145726	0.0455617	0.0341673	0.0403654	0.046889	0.0363418	0.0412292	0.0399936
17747	9.58338	0.0428705	0.00678087	0.0283449	0.0322166	0.0145727	0.0455618	0.034167	0.0403651	0.0468878	0.0363418	0.0412292	0.0399936
17748	9.58392	0.0428703	0.00678086	0.0283447	0.0322164	0.0145727	0.0455619	0.0341669	0.0403649	0.0468869	0.0363418	0.0412292	0.0399935
17749	9.58446	0.0428701	0.00678085	0.0283446	0.0322164	0.0145728	0.0455619	0.0341668	0.0403647	0.0468861	0.0363418	0.0412292	0.0399935
17750	9.585	0.04287	0.00678085	0.0283445	0.0322163	0.0145728	0.045562	0.0341667	0.0403646	0.0468855	0.0363418	0.0412292	0.0399934
17751	9.58554	0.04287	0.00678085	0.0283445	0.0322163	0.0145728	0.045562	0.0341667	0.0403646	0.0468851	0.0363418	0.0412292	0.0399934
17752	9.58608	0.0428699	0.00678085	0.0283445	0.0322163	0.0145728	0.045562	0.0341667	0.0403645	0.046885	0.0363418	0.0412292	0.0399933
17753	9.58662	0.04287	0.00678085	0.0283445	0.0322164	0.0145728	0.045562	0.0341668	0.0403646	0.0468849	0.0363418	0.0412292	0.0399933
17754	9.58716	0.04287	0.00678085	0.0283445	0.0322164	0.0145728	0.045562	0.0341669	0.0403646	0.0468851	0.0363418	0.0412292	0.0399932
17755	9.5877	0.0428701	0.00678085	0.0283446	0.0322166	0.0145728	0.0455619	0.034167	0.0403647	0.0468855	0.0363418	0.0412292	0.0399931
17756	9.58824	0.0428703	0.00678086	0.0283447	0.0322168	0.0145727	0.0455619	0.0341673	0.0403649	0.0468861	0.0363418	0.0412292	0.0399931
17757	9.58878	0.0428705	0.00678087	0.0283449	0.032217	0.0145727	0.0455618	0.0341675	0.0403651	0.0468868	0.0363418	0.0412292	0.039993
17758	9.58932	0.0428708	0.00678087	0.0283451	0.0322172	0.0145726	0.0455617	0.0341678	0.0403654	0.0468878	0.0363418	0.0412292	0.039993
17759	9.58986	0.042871	0.00678088	0.0283453	0.0322175	0.0145725	0.0455616	0.0341681	0.0403657	0.0468889	0.0363418	0.0412292	0.0399929
17760	9.5904	0.0428714	0.00678089	0.0283455	0.0322178	0.0145724	0.0455615	0.0341685	0.040366	0.0468902	0.0363418	0.0412292	0.0399929
17761	9.59094	0.0428718	0.0067809	0.0283458	0.0322182	0.0145723	0.0455613	0.0341689	0.0403664	0.0468917	0.0363418	0.0412292	0.0399928
17762	9.59148	0.0428722	0.00678091	0.0283461	0.0322185	0.0145722	0.0455612	0.0341694	0.0403668	0.0468933	0.0363418	0.0412292	0.0399928
17763	9.59202	0.0428726	0.00678093	0.0283464	0.0322189	0.0145721	0.045561	0.0341698	0.0403673	0.046895	0.0363418	0.0412292	0.0399928
17764	9.59256	0.042873	0.00678094	0.0283467	0.0322193	0.014572	0.0455609	0.0341702	0.0403677	0.0468967	0.0363418	0.0412292	0.0399928
17765	9.5931	0.0428735	0.00678095	0.028347	0.0322196	0.0145719	0.0455607	0.0341707	0.0403681	0.0468984	0.0363418	0.0412292	0.0399928
17766	9.59364	0.0428739	0.00678096	0.0283473	0.03222	0.0145717	0.0455606	0.0341711	0.0403686	0.0469001	0.0363418	0.0412292	0.0399929
17767	9.59418	0.0428743	0.00678097	0.0283476	0.0322203	0.0145716	0.0455604	0.0341714	0.040369	0.0469017	0.0363418	0.0412292	0.0399929
17768	9.59472	0.0428746	0.00678098	0.0283478	0.0322205	0.0145716	0.0455603	0.0341717	0.0403693	0.0469031	0.0363418	0.0412292	0.039993
17769	9.59526	0.0428749	0.00678099	0.0283481	0.0322207	0.0145715	0.0455602	0.034172	0.0403696	0.0469044	0.0363418	0.0412292	0.039993
17770	9.5958	0.0428752	0.006781	0.0283482	0.0322209	0.0145714	0.0455601	0.0341721	0.0403699	0.0469055	0.0363418	0.0412292	0.0399931
17771	9.59634	0.0428753	0.00678101	0.0283484	0.032221	0.0145714	0.0455601	0.0341723	0.0403701	0.0469063	0.0363418	0.0412292	0.0399932
17772	9.59688	0.0428755	0.00678101	0.0283485	0.032221	0.0145713	0.04556	0.0341723	0.0403702	0.0469069	0.0363418	0.0412292	0.0399933
17773	9.59742	0.0428755	0.00678101	0.0283485	0.032221	0.0145713	0.04556	0.0341723	0.0403702	0.0469073	0.0363418	0.0412292	0.0399934
17774	9.59796	0.0428755	0.00678101	0.0283485	0.0322209	0.0145713	0.04556	0.0341722	0.0403702	0.0469073	0.0363418	0.0412292	0.0399935
17775	9.5985	0.0428754	0.00678101	0.0283484	0.0322208	0.0145713	0.04556	0.034172	0.0403701	0.0469071	0.0363418	0.0412292	0.0399935
17776	9.59904	0.0428752	0.006781	0.0283483	0.0322206	0.0145714	0.0455601	0.0341718	0.04037	0.0469067	0.0363418	0.0412292	0.0399936
17777	9.59958	0.042875	0.006781	0.0283481	0.0322204	0.0145714	0.0455602	0.0341715	0.0403697	0.0469059	0.0363418	0.0412292	0.0399937
17778	9.60012	0.0428747	0.00678099	0.0283479	0.0322201	0.0145715	0.0455603	0.0341712	0.0403695	0.046905	0.0363418	0.0412292	0.0399937
17779	9.60066	0.0428744	0.00678098	0.0283477	0.0322198	0.0145716	0.0455604	0.0341708	0.0403691	0.0469038	0.0363418	0.0412292	0.0399938
17780	9.6012	0.042874	0.00678097	0.0283474	0.0322195	0.0145717	0.0455605	0.0341704	0.0403688	0.0469024	0.0363418	0.0412292	0.0399938
17781	9.60174	0.0428737	0.00678096	0.0283472	0.0322191	0.0145718	0.0455607	0.03417	0.0403684	0.0469009	0.0363418	0.0412292	0.0399938
17782	9.60228	0.0428733	0.00678095	0.0283469	0.0322188	0.0145719	0.0455608	0.0341696	0.0403679	0.0468993	0.0363418	0.0412292	0.0399938
17783	9.60282	0.0428728	0.00678093	0.0283466	0.0322184	0.014572	0.045561	0.0341692	0.0403675	0.0468976	0.0363418	0.0412292	0.0399938
17784	9.60336	0.0428724	0.00678092	0.0283463	0.0322181	0.0145721	0.0455611	0.0341688	0.0403671	0.0468959	0.0363418	0.0412292	0.0399938
17785	9.6039	0.042872	0.00678091	0.028346	0.0322178	0.0145722	0.0455612	0.0341684	0.0403667	0.0468942	0.0363418	0.0412292	0.0399938
17786	9.60444	0.0428717	0.0067809	0.0283457	0.0322175	0.0145723	0.0455614	0.0341681	0.0403663	0.0468926	0.0363418	0.0412292	0.0399938
17787	9.60498	0.0428713	0.00678089	0.0283455	0.0322172	0.0145724	0.0455615	0.0341678	0.040366	0.0468911	0.0363418	0.0412292	0.0399937
17788	9.60552	0.042871	0.00678088	0.0283453	0.032217	0.0145725	0.0455616	0.0341675	0.0403656	0.0468897	0.0363418	0.0412292	0.0399937
17789	9.60606	0.0428707	0.00678087	0.0283451	0.0322168	0.0145726	0.0455617	0.0341673	0.0403654	0.0468884	0.0363418	0.0412292	0.0399936
17790	9.6066	0.0428705	0.00678087	0.0283449	0.0322166	0.0145727	0.0455618	0.0341671	0.0403651	0.0468874	0.0363418	0.0412292	0.0399936
17791	9.60714	0.0428703	0.00678086	0.0283448	0.0322165	0.0145727	0.0455618	0.0341669	0.040365	0.0468865	0.0363418	0.0412292	0.0399935
17792	9.60768	0.0428702	0.00678086	0.0283447	0.0322164	0.0145727	0.0455619	0.0341669	0.0403648	0.0468858	0.0363418	0.0412292	0.0399935
17793	9.60822	0.0428701	0.00678085	0.0283446	0.0322164	0.0145728	0.0455619	0.0341668	0.0403647	0.0468853	0.0363418	0.0412292	0.0399934
17794	9.60876	0.0428701	0.00678085	0.0283446	0.0322164	0.0145728	0.0455619	0.0341668	0.0403647	0.046885	0.0363418	0.0412292	0.0399933
17795	9.6093	0.0428701	0.00678085	0.0283446	0.0322164	0.0145728	0.0455619	0.0341669	0.0403647	0.0468849	0.0363418	0.0412292	0.0399933
17796	9.60984	0.0428701	0.00678085	0.0283446	0.0322165	0.0145728	0.0455619	0.0341669	0.0403647	0.046885	0.0363418	0.0412292	0.0399932
17797	9.61038	0.0428702	0.00678086	0.0283447	0.0322166	0.0145727	0.0455619	0.0341671	0.0403648	0.0468853	0.0363418	0.0412292	0.0399932
17798	9.61092	0.0428703	0.00678086	0.0283448	0.0322168	0.0145727	0.0455618	0.0341673	0.040365	0.0468857	0.0363418	0.0412292	0.0399931
17799	9.61146	0.0428705	0.00678087	0.0283449	0.032217	0.0145727	0.0455618	0.0341675	0.0403651	0.0468864	0.0363418	0.0412292	0.0399931
17800	9.612	0.0428707	0.00678087	0.0283451	0.0322172	0.0145726	0.0455617	0.0341678	0.0403654	0.0468872	0.0363418	0.0412292	0.039993
17801	9.61254	0.042871	0.00678088	0.0283453	0.0322175	0.0145725	0.0455616	0.0341681	0.0403657	0.0468883	0.0363418	0.0412292	0.0399929
17802	9.61308	0.0428713	0.00678089	0.0283455	0.0322178	0.0145724	0.0455615	0.0341685	0.040366	0.0468895	0.0363418	0.0412292	0.0399929
17803	9.61362	0.0428717	0.0067809	0.0283457	0.0322181	0.0145723	0.0455614	0.0341688	0.0403663	0.0468909	0.0363418	0.0412292	0.0399928
17804	9.61416	0.0428721	0.00678091	0.028346	0.0322185	0.0145722	0.0455612	0.0341693	0.0403667	0.0468924	0.0363418	0.0412292	0.0399928
17805	9.6147	0.0428725	0.00678092	0.0283463	0.0322188	0.0145721	0.0455611	0.0341697	0.0403672	0.0468941	0.0363418	0.0412292	0.0399928
17806	9.61524	0.0428729	0.00678094	0.0283466	0.0322192	0.014572	0.0455609	0.0341701	0.0403676	0.0468958	0.0363418	0.0412292	0.0399928
17807	9.61578	0.0428734	0.00678095	0.0283469	0.0322196	0.0145719	0.0455608	0.0341706	0.040368	0.0468975	0.0363418	0.0412292	0.0399928
17808	9.61632	0.0428738	0.00678096	0.0283473	0.0322199	0.0145718	0.0455606	0.034171	0.0403685	0.0468992	0.0363418	0.0412292	0.0399928
17809	9.61686	0.0428742	0.00678097	0.0283475	0.0322202	0.0145717	0.0455605	0.0341713	0.0403689	0.0469008	0.0363418	0.0412292	0.0399929
17810	9.6174	0.0428746	0.00678098	0.0283478	0.0322205	0.0145716	0.0455603	0.0341717	0.0403693	0.0469023	0.0363418	0.0412292	0.0399929
17811	9.61794	0.0428749	0.00678099	0.028348	0.0322207	0.0145715	0.0455602	0.034172	0.0403696	0.0469037	0.0363418	0.0412292	0.039993
17812	9.61848	0.0428752	0.006781	0.0283482	0.0322209	0.0145714	0.0455601	0.0341722	0.0403699	0.0469049	0.0363418	0.0412292	0.0399931
17813	9.61902	0.0428754	0.00678101	0.0283484	0.032221	0.0145713	0.0455601	0.0341723	0.0403701	0.0469059	0.0363418	0.0412292	0.0399931
17814	9.61956	0.0428755	0.00678101	0.0283485	0.0322211	0.0145713	0.04556	0.0341724	0.0403703	0.0469066	0.0363418	0.0412292	0.0399932
17815	9.6201	0.0428756	0.00678101	0.0283486	0.0322211	0.0145713	0.04556	0.0341724	0.0403704	0.0469071	0.0363418	0.0412292	0.0399933
17816	9.62064	0.0428756	0.00678101	0.0283486	0.0322211	0.0145713	0.04556	0.0341724	0.0403704	0.0469073	0.0363418	0.0412292	0.0399934
17817	9.62118	0.0428756	0.00678101	0.0283485	0.032221	0.0145713	0.04556	0.0341723	0.0403703	0.0469073	0.0363418	0.0412292	0.0399935
17818	9.62172	0.0428755	0.00678101	0.0283485	0.0322208	0.0145713	0.04556	0.0341721	0.0403702	0.0469069	0.0363418	0.0412292	0.0399936
17819	9.62226	0.0428753	0.006781	0.0283483	0.0322206	0.0145714	0.0455601	0.0341718	0.04037	0.0469063	0.0363418	0.0412292	0.0399936
17820	9.6228	0.042875	0.006781	0.0283481	0.0322203	0.0145714	0.0455602	0.0341715	0.0403697	0.0469055	0.0363418	0.0412292	0.0399937
17821	9.62334	0.0428747	0.00678099	0.0283479	0.0322201	0.0145715	0.0455603	0.0341712	0.0403694	0.0469044	0.0363418	0.0412292	0.0399938
17822	9.62388	0.0428744	0.00678098	0.0283477	0.0322197	0.0145716	0.0455604	0.0341708	0.0403691	0.0469032	0.0363418	0.0412292	0.0399938
17823	9.62442	0.042874	0.00678096	0.0283474	0.0322194	0.0145717	0.0455605	0.0341704	0.0403687	0.0469017	0.0363418	0.0412292	0.0399938
17824	9.62496	0.0428736	0.00678095	0.0283471	0.032219	0.0145718	0.0455607	0.03417	0.0403683	0.0469002	0.0363418	0.0412292	0.0399938
17825	9.6255	0.0428732	0.00678094	0.0283468	0.0322187	0.0145719	0.0455608	0.0341696	0.0403679	0.0468985	0.0363418	0.0412292	0.0399938
17826	9.62604	0.0428728	0.00678093	0.0283465	0.0322184	0.014572	0.045561	0.0341692	0.0403675	0.0468968	0.0363418	0.0412292	0.0399938
17827	9.62658	0.0428724	0.00678092	0.0283462	0.032218	0.0145722	0.0455611	0.0341688	0.040367	0.0468951	0.0363418	0.0412292	0.0399938
17828	9.62712	0.042872	0.00678091	0.028346	0.0322177	0.0145723	0.0455613	0.0341684	0.0403667	0.0468935	0.0363418	0.0412292	0.0399938
17829	9.62766	0.0428716	0.0067809	0.0283457	0.0322175	0.0145724	0.0455614	0.0341681	0.0403663	0.0468919	0.0363418	0.0412292	0.0399937
17830	9.6282	0.0428713	0.00678089	0.0283455	0.0322172	0.0145724	0.0455615	0.0341678	0.0403659	0.0468904	0.0363418	0.0412292	0.0399937
17831	9.62874	0.042871	0.00678088	0.0283453	0.032217	0.0145725	0.0455616	0.0341675	0.0403657	0.0468891	0.0363418	0.0412292	0.0399937
17832	9.62928	0.0428708	0.00678087	0.0283451	0.0322168	0.0145726	0.0455617	0.0341673	0.0403654	0.0468879	0.0363418	0.0412292	0.0399936
17833	9.62982	0.0428705	0.00678087	0.0283449	0.0322167	0.0145726	0.0455618	0.0341671	0.0403652	0.0468869	0.0363418	0.0412292	0.0399935
17834	9.63036	0.0428704	0.00678086	0.0283448	0.0322166	0.0145727	0.0455618	0.034167	0.040365	0.0468862	0.0363418	0.0412292	0.0399935
17835	9.6309	0.0428703	0.00678086	0.0283447	0.0322165	0.0145727	0.0455619	0.0341669	0.0403649	0.0468856	0.0363418	0.0412292	0.0399934
17836	9.63144	0.0428702	0.00678086	0.0283447	0.0322165	0.0145727	0.0455619	0.0341669	0.0403648	0.0468852	0.0363418	0.0412292	0.0399934
17837	9.63198	0.0428702	0.00678086	0.0283447	0.0322165	0.0145727	0.0455619	0.0341669	0.0403648	0.046885	0.0363418	0.0412292	0.0399933
17838	9.63252	0.0428702	0.00678086	0.0283447	0.0322166	0.0145727	0.0455619	0.034167	0.0403648	0.0468849	0.0363418	0.0412292	0.0399933
17839	9.63306	0.0428703	0.00678086	0.0283447	0.0322166	0.0145727	0.0455619	0.0341671	0.0403649	0.0468851	0.0363418	0.0412292	0.0399932
17840	9.6336	0.0428704	0.00678086	0.0283448	0.0322168	0.0145727	0.0455618	0.0341673	0.040365	0.0468855	0.0363418	0.0412292	0.0399931
17841	9.63414	0.0428705	0.00678087	0.0283449	0.032217	0.0145727	0.0455618	0.0341675	0.0403651	0.046886	0.0363418	0.0412292	0.0399931
17842	9.63468	0.0428707	0.00678087	0.028345	0.0322172	0.0145726	0.0455617	0.0341677	0.0403653	0.0468868	0.0363418	0.0412292	0.039993
17843	9.63522	0.042871	0.00678088	0.0283452	0.0322174	0.0145725	0.0455616	0.034168	0.0403656	0.0468877	0.0363418	0.0412292	0.039993
17844	9.63576	0.0428713	0.00678089	0.0283454	0.0322177	0.0145725	0.0455615	0.0341684	0.0403659	0.0468888	0.0363418	0.0412292	0.0399929
17845	9.6363	0.0428716	0.0067809	0.0283457	0.032218	0.0145724	0.0455614	0.0341687	0.0403662	0.0468901	0.0363418	0.0412292	0.0399929
17846	9.63684	0.042872	0.00678091	0.0283459	0.0322184	0.0145723	0.0455613	0.0341691	0.0403666	0.0468916	0.0363418	0.0412292	0.0399928
17847	9.63738	0.0428724	0.00678092	0.0283462	0.0322187	0.0145722	0.0455611	0.0341696	0.040367	0.0468932	0.0363418	0.0412292	0.0399928
17848	9.63792	0.0428728	0.00678093	0.0283465	0.0322191	0.014572	0.045561	0.03417	0.0403675	0.0468949	0.0363418	0.0412292	0.0399928
17849	9.63846	0.0428732	0.00678095	0.0283469	0.0322195	0.0145719	0.0455608	0.0341704	0.0403679	0.0468966	0.0363418	0.0412292	0.0399928
17850	9.639	0.0428737	0.00678096	0.0283472	0.0322198	0.0145718	0.0455607	0.0341709	0.0403684	0.0468983	0.0363418	0.0412292	0.0399928
17851	9.63954	0.0428741	0.00678097	0.0283475	0.0322201	0.0145717	0.0455605	0.0341713	0.0403688	0.0469	0.0363418	0.0412292	0.0399929
17852	9.64008	0.0428745	0.00678098	0.0283477	0.0322204	0.0145716	0.0455604	0.0341716	0.0403692	0.0469016	0.0363418	0.0412292	0.0399929
17853	9.64062	0.0428748	0.00678099	0.028348	0.0322207	0.0145715	0.0455602	0.0341719	0.0403695	0.046903	0.0363418	0.0412292	0.039993
17854	9.64116	0.0428751	0.006781	0.0283482	0.0322209	0.0145714	0.0455601	0.0341722	0.0403698	0.0469043	0.0363418	0.0412292	0.039993
17855	9.6417	0.0428754	0.00678101	0.0283484	0.0322211	0.0145713	0.0455601	0.0341724	0.0403701	0.0469054	0.0363418	0.0412292	0.0399931
17856	9.64224	0.0428756	0.00678101	0.0283485	0.0322212	0.0145713	0.04556	0.0341725	0.0403703	0.0469063	0.0363418	0.0412292	0.0399932
17857	9.64278	0.0428757	0.00678102	0.0283486	0.0322212	0.0145713	0.0455599	0.0341725	0.0403704	0.0469069	0.0363418	0.0412292	0.0399933
17858	9.64332	0.0428757	0.00678102	0.0283487	0.0322212	0.0145712	0.0455599	0.0341725	0.0403705	0.0469073	0.0363418	0.0412292	0.0399934
17859	9.64386	0.0428757	0.00678102	0.0283486	0.0322211	0.0145713	0.0455599	0.0341724	0.0403705	0.0469073	0.0363418	0.0412292	0.0399934
17860	9.6444	0.0428756	0.00678101	0.0283486	0.032221	0.0145713	0.04556	0.0341723	0.0403704	0.0469072	0.0363418	0.0412292	0.0399935
17861	9.64494	0.0428755	0.00678101	0.0283485	0.0322208	0.0145713	0.04556	0.0341721	0.0403702	0.0469067	0.0363418	0.0412292	0.0399936
17862	9.64548	0.0428753	0.006781	0.0283483	0.0322206	0.0145714	0.0455601	0.0341718	0.04037	0.046906	0.0363418	0.0412292	0.0399937
17863	9.64602	0.042875	0.006781	0.0283481	0.0322203	0.0145714	0.0455602	0.0341715	0.0403697	0.046905	0.0363418	0.0412292	0.0399937
17864	9.64656	0.0428747	0.00678099	0.0283479	0.03222	0.0145715	0.0455603	0.0341711	0.0403694	0.0469039	0.0363418	0.0412292	0.0399938
17865	9.6471	0.0428743	0.00678098	0.0283476	0.0322197	0.0145716	0.0455604	0.0341707	0.040369	0.0469025	0.0363418	0.0412292	0.0399938
17866	9.64764	0.0428739	0.00678096	0.0283474	0.0322193	0.0145717	0.0455606	0.0341703	0.0403686	0.046901	0.0363418	0.0412292	0.0399938
17867	9.64818	0.0428735	0.00678095	0.0283471	0.032219	0.0145718	0.0455607	0.0341699	0.0403682	0.0468994	0.0363418	0.0412292	0.0399938
17868	9.64872	0.0428731	0.00678094	0.0283468	0.0322186	0.014572	0.0455609	0.0341695	0.0403678	0.0468978	0.0363418	0.0412292	0.0399938
17869	9.64926	0.0428727	0.00678093	0.0283465	0.0322183	0.0145721	0.045561	0.0341691	0.0403674	0.0468961	0.0363418	0.0412292	0.0399938
17870	9.6498	0.0428723	0.00678092	0.0283462	0.032218	0.0145722	0.0455611	0.0341687	0.040367	0.0468944	0.0363418	0.0412292	0.0399938
17871	9.65034	0.0428719	0.00678091	0.0283459	0.0322177	0.0145723	0.0455613	0.0341684	0.0403666	0.0468927	0.0363418	0.0412292	0.0399938
17872	9.65088	0.0428716	0.0067809	0.0283457	0.0322174	0.0145724	0.0455614	0.034168	0.0403662	0.0468912	0.0363418	0.0412292	0.0399937
17873	9.65142	0.0428713	0.00678089	0.0283455	0.0322172	0.0145725	0.0455615	0.0341678	0.0403659	0.0468898	0.0363418	0.0412292	0.0399937
17874	9.65196	0.042871	0.00678088	0.0283453	0.032217	0.0145725	0.0455616	0.0341675	0.0403656	0.0468885	0.0363418	0.0412292	0.0399936
17875	9.6525	0.0428708	0.00678087	0.0283451	0.0322168	0.0145726	0.0455617	0.0341673	0.0403654	0.0468874	0.0363418	0.0412292	0.0399936
17876	9.65304	0.0428706	0.00678087	0.0283449	0.0322167	0.0145726	0.0455617	0.0341672	0.0403652	0.0468865	0.0363418	0.0412292	0.0399935
17877	9.65358	0.0428704	0.00678086	0.0283448	0.0322166	0.0145727	0.0455618	0.0341671	0.0403651	0.0468858	0.0363418	0.0412292	0.0399935
17878	9.65412	0.0428704	0.00678086	0.0283448	0.0322166	0.0145727	0.0455618	0.034167	0.040365	0.0468853	0.0363418	0.0412292	0.0399934
17879	9.65466	0.0428703	0.00678086	0.0283447	0.0322166	0.0145727	0.0455619	0.034167	0.0403649	0.046885	0.0363418	0.0412292	0.0399933
17880	9.6552	0.0428703	0.00678086	0.0283447	0.0322166	0.0145727	0.0455619	0.0341671	0.0403649	0.0468849	0.0363418	0.0412292	0.0399933
17881	9.65574	0.0428703	0.00678086	0.0283448	0.0322167	0.0145727	0.0455618	0.0341672	0.0403649	0.046885	0.0363418	0.0412292	0.0399932
17882	9.65628	0.0428704	0.00678086	0.0283448	0.0322168	0.0145727	0.0455618	0.0341673	0.040365	0.0468852	0.0363418	0.0412292	0.0399932
17883	9.65682	0.0428705	0.00678087	0.0283449	0.0322169	0.0145726	0.0455618	0.0341675	0.0403652	0.0468857	0.0363418	0.0412292	0.0399931
17884	9.65736	0.0428707	0.00678087	0.0283451	0.0322171	0.0145726	0.0455617	0.0341677	0.0403654	0.0468863	0.0363418	0.0412292	0.0399931
17885	9.6579	0.0428709	0.00678088	0.0283452	0.0322174	0.0145725	0.0455616	0.034168	0.0403656	0.0468872	0.0363418	0.0412292	0.039993
17886	9.65844	0.0428712	0.00678089	0.0283454	0.0322176	0.0145725	0.0455615	0.0341683	0.0403659	0.0468882	0.0363418	0.0412292	0.039993
17887	9.65898	0.0428715	0.0067809	0.0283456	0.0322179	0.0145724	0.0455614	0.0341687	0.0403662	0.0468894	0.0363418	0.0412292	0.0399929
17888	9.65952	0.0428719	0.00678091	0.0283459	0.0322183	0.0145723	0.0455613	0.034169	0.0403665	0.0468908	0.0363418	0.0412292	0.0399929
17889	9.66006	0.0428723	0.00678092	0.0283462	0.0322186	0.0145722	0.0455611	0.0341695	0.0403669	0.0468923	0.0363418	0.0412292	0.0399928
17890	9.6606	0.0428727	0.00678093	0.0283465	0.032219	0.0145721	0.045561	0.0341699	0.0403674	0.0468939	0.0363418	0.0412292	0.0399928
17891	9.66114	0.0428731	0.00678094	0.0283468	0.0322194	0.014572	0.0455608	0.0341703	0.0403678	0.0468956	0.0363418	0.0412292	0.0399928
