Time	LH_AnkleZ	LH_HipZ	LH_Knee	
0.8424	-0.8485906	-0.4257765	-0.3894553	
0.8440199	-0.8490898	-0.4238676	-0.3892028	
0.8456399	-0.8495877	-0.4219574	-0.3889464	
0.8472599	-0.8500842	-0.4200458	-0.3886864	
0.84888	-0.8505796	-0.4181328	-0.3884225	
0.8505	-0.8510735	-0.4162186	-0.3881548	
0.85212	-0.8515661	-0.414303	-0.3878833	
0.85374	-0.8520575	-0.4123862	-0.387608	
0.85536	-0.8525474	-0.4104682	-0.3873289	
0.85698	-0.853036	-0.408549	-0.3870459	
0.8586	-0.8535233	-0.4066285	-0.3867592	
0.86022	-0.8540092	-0.4047069	-0.3864685	
0.86184	-0.8544937	-0.4027842	-0.386174	
0.8634599	-0.8549769	-0.4008604	-0.3858756	
0.8650799	-0.8554586	-0.3989355	-0.3855734	
0.8667	-0.8559389	-0.3970095	-0.3852673	
0.86832	-0.8564178	-0.3950824	-0.3849572	
0.86994	-0.8568953	-0.3931544	-0.3846433	
0.87156	-0.8573712	-0.3912254	-0.3843254	
0.87318	-0.8578458	-0.3892955	-0.3840036	
0.8748	-0.8583188	-0.3873646	-0.3836779	
0.87642	-0.8587903	-0.3854328	-0.3833483	
0.87804	-0.8592604	-0.3835001	-0.3830147	
0.87966	-0.8597289	-0.3815666	-0.3826771	
0.8812799	-0.8601958	-0.3796322	-0.3823356	
0.8828999	-0.8606612	-0.377697	-0.3819901	
0.88452	-0.8611251	-0.3757611	-0.3816406	
0.88614	-0.8615873	-0.3738244	-0.3812872	
0.88776	-0.8620479	-0.371887	-0.3809297	
0.88938	-0.8625068	-0.3699489	-0.3805682	
0.891	-0.8629642	-0.3680101	-0.3802027	
0.89262	-0.8634198	-0.3660707	-0.3798332	
0.89424	-0.8638737	-0.3641306	-0.3794596	
0.89586	-0.8643259	-0.36219	-0.379082	
0.89748	-0.8647764	-0.3602488	-0.3787004	
0.8990999	-0.8652251	-0.3583071	-0.3783147	
0.9007199	-0.8656721	-0.3563648	-0.3779249	
0.9023399	-0.8661172	-0.3544221	-0.3775311	
0.90396	-0.8665605	-0.352479	-0.3771332	
0.90558	-0.867002	-0.3505353	-0.3767312	
0.9072	-0.8674415	-0.3485913	-0.3763251	
0.90882	-0.8678792	-0.346647	-0.3759149	
0.91044	-0.8683149	-0.3447022	-0.3755006	
0.91206	-0.8687487	-0.3427572	-0.3750822	
0.91368	-0.8691805	-0.3408118	-0.3746597	
0.9153	-0.8696102	-0.3388663	-0.374233	
0.9169199	-0.870038	-0.3369204	-0.3738022	
0.9185399	-0.8704637	-0.3349743	-0.3733673	
0.9201599	-0.8708873	-0.3330281	-0.3729283	
0.92178	-0.8713088	-0.3310817	-0.372485	
0.9234	-0.8717281	-0.3291352	-0.3720377	
0.92502	-0.8721453	-0.3271886	-0.3715862	
0.92664	-0.8725602	-0.325242	-0.3711305	
0.92826	-0.8729729	-0.3232953	-0.3706706	
0.92988	-0.8733833	-0.3213486	-0.3702066	
0.9315	-0.8737915	-0.3194019	-0.3697384	
0.93312	-0.8741973	-0.3174552	-0.369266	
0.9347399	-0.8746007	-0.3155086	-0.3687895	
0.9363599	-0.8750017	-0.3135619	-0.3683087	
0.9379799	-0.8754003	-0.3116155	-0.3678237	
0.9396	-0.8757964	-0.3096693	-0.3673346	
0.94122	-0.8761901	-0.3077233	-0.3668413	
0.94284	-0.8765811	-0.3057774	-0.3663437	
0.94446	-0.8769696	-0.3038318	-0.365842	
0.94608	-0.8773556	-0.3018866	-0.365336	
0.9477	-0.8777388	-0.2999415	-0.3648258	
0.94932	-0.8781194	-0.2979968	-0.3643114	
0.95094	-0.8784972	-0.2960525	-0.3637928	
0.9525599	-0.8788724	-0.2941085	-0.36327	
0.9541799	-0.8792447	-0.292165	-0.3627429	
0.9557999	-0.8796142	-0.2902219	-0.3622117	
0.95742	-0.8799808	-0.2882793	-0.3616762	
0.95904	-0.8803445	-0.2863372	-0.3611365	
0.96066	-0.8807052	-0.2843956	-0.3605926	
0.96228	-0.881063	-0.2824545	-0.3600444	
0.9639	-0.8814178	-0.2805141	-0.3594921	
0.96552	-0.8817694	-0.2785742	-0.3589355	
0.96714	-0.882118	-0.2766351	-0.3583747	
0.96876	-0.8824635	-0.2746965	-0.3578097	
0.9703799	-0.8828056	-0.2727587	-0.3572405	
0.9719999	-0.8831446	-0.2708216	-0.356667	
0.9736199	-0.8834804	-0.2688853	-0.3560894	
0.9752399	-0.8838128	-0.2669498	-0.3555075	
0.97686	-0.8841418	-0.2650151	-0.3549214	
0.97848	-0.8844674	-0.2630812	-0.3543311	
0.9801	-0.8847896	-0.2611482	-0.3537366	
0.98172	-0.8851083	-0.2592162	-0.353138	
0.98334	-0.8854234	-0.2572851	-0.3525351	
0.98496	-0.885735	-0.2553549	-0.3519281	
0.98658	-0.8860429	-0.2534258	-0.3513168	
0.9881999	-0.8863472	-0.2514976	-0.3507014	
0.9898199	-0.8866477	-0.2495706	-0.3500818	
0.9914399	-0.8869445	-0.2476446	-0.349458	
0.9930599	-0.8872374	-0.2457197	-0.3488301	
0.99468	-0.8875265	-0.243796	-0.348198	
0.9963	-0.8878117	-0.2418735	-0.3475617	
0.99792	-0.888093	-0.2399521	-0.3469214	
0.99954	-0.8883702	-0.2380321	-0.3462768	
1.00116	-0.8886434	-0.2361132	-0.3456282	
1.00278	-0.8889125	-0.2341957	-0.3449754	
1.0044	-0.8891774	-0.2322795	-0.3443186	
1.00602	-0.8894382	-0.2303647	-0.3436576	
1.00764	-0.8896947	-0.2284512	-0.3429925	
1.00926	-0.8899469	-0.2265392	-0.3423234	
1.01088	-0.8901948	-0.2246286	-0.3416501	
1.0125	-0.8904383	-0.2227195	-0.3409728	
1.01412	-0.8906773	-0.2208119	-0.3402915	
1.01574	-0.8909118	-0.2189058	-0.3396061	
1.01736	-0.8911418	-0.2170013	-0.3389167	
1.01898	-0.8913673	-0.2150984	-0.3382232	
1.0206	-0.891588	-0.2131971	-0.3375258	
1.02222	-0.8918041	-0.2112975	-0.3368244	
1.02384	-0.8920154	-0.2093996	-0.336119	
1.02546	-0.8922219	-0.2075034	-0.3354096	
1.02708	-0.8924236	-0.2056089	-0.3346962	
1.0287	-0.8926204	-0.2037162	-0.333979	
1.03032	-0.8928122	-0.2018254	-0.3332578	
1.03194	-0.8929991	-0.1999363	-0.3325326	
1.03356	-0.8931808	-0.1980492	-0.3318036	
1.03518	-0.8933575	-0.196164	-0.3310708	
1.0368	-0.893529	-0.1942806	-0.330334	
1.03842	-0.8936953	-0.1923993	-0.3295934	
1.04004	-0.8938563	-0.1905199	-0.328849	
1.04166	-0.894012	-0.1886426	-0.3281008	
1.04328	-0.8941624	-0.1867673	-0.3273488	
1.0449	-0.8943073	-0.1848941	-0.326593	
1.04652	-0.8944467	-0.183023	-0.3258335	
1.04814	-0.8945806	-0.181154	-0.3250702	
1.04976	-0.8947089	-0.1792873	-0.3243032	
1.05138	-0.8948317	-0.1774227	-0.3235326	
1.053	-0.8949487	-0.1755604	-0.3227582	
1.05462	-0.8950599	-0.1737003	-0.3219802	
1.05624	-0.8951654	-0.1718425	-0.3211986	
1.05786	-0.895265	-0.1699871	-0.3204134	
1.05948	-0.8953587	-0.168134	-0.3196246	
1.0611	-0.8954465	-0.1662833	-0.3188322	
1.06272	-0.8955283	-0.164435	-0.3180363	
1.06434	-0.895604	-0.1625892	-0.3172369	
1.06596	-0.8956735	-0.1607459	-0.3164339	
1.06758	-0.8957369	-0.158905	-0.3156275	
1.0692	-0.8957941	-0.1570667	-0.3148177	
1.07082	-0.8958451	-0.155231	-0.3140045	
1.07244	-0.8958896	-0.1533979	-0.3131879	
1.07406	-0.8959278	-0.1515674	-0.3123679	
1.07568	-0.8959596	-0.1497395	-0.3115446	
1.0773	-0.8959849	-0.1479144	-0.3107179	
1.07892	-0.8960037	-0.146092	-0.3098881	
1.08054	-0.8960158	-0.1442723	-0.3090549	
1.08216	-0.8960214	-0.1424555	-0.3082185	
1.08378	-0.8960202	-0.1406414	-0.307379	
1.0854	-0.8960123	-0.1388302	-0.3065363	
1.08702	-0.8959976	-0.1370218	-0.3056904	
1.08864	-0.895976	-0.1352164	-0.3048415	
1.09026	-0.8959475	-0.1334139	-0.3039895	
1.09188	-0.8959121	-0.1316144	-0.3031344	
1.0935	-0.8958696	-0.1298178	-0.3022764	
1.09512	-0.8958201	-0.1280243	-0.3014154	
1.09674	-0.8957635	-0.1262339	-0.3005514	
1.09836	-0.8956997	-0.1244465	-0.2996846	
1.09998	-0.8956287	-0.1226622	-0.2988148	
1.1016	-0.8955504	-0.1208811	-0.2979423	
1.10322	-0.8954648	-0.1191032	-0.2970669	
1.10484	-0.8953719	-0.1173285	-0.2961888	
1.10646	-0.8952715	-0.115557	-0.2953079	
1.10808	-0.8951637	-0.1137888	-0.2944244	
1.1097	-0.8950484	-0.1120239	-0.2935382	
1.11132	-0.8949255	-0.1102623	-0.2926494	
1.11294	-0.8947949	-0.1085041	-0.2917581	
1.11456	-0.8946567	-0.1067492	-0.2908641	
1.11618	-0.8945108	-0.1049978	-0.2899677	
1.1178	-0.8943571	-0.1032498	-0.2890688	
1.11942	-0.8941957	-0.1015053	-0.2881676	
1.12104	-0.8940264	-0.09976435	-0.2872639	
1.12266	-0.8938491	-0.09802691	-0.2863579	
1.12428	-0.8936639	-0.09629303	-0.2854496	
1.1259	-0.8934708	-0.09456275	-0.284539	
1.12752	-0.8932696	-0.0928361	-0.2836263	
1.12914	-0.8930603	-0.09111311	-0.2827113	
1.13076	-0.8928428	-0.08939379	-0.2817943	
1.13238	-0.8926172	-0.0876782	-0.2808751	
1.134	-0.8923833	-0.08596636	-0.2799539	
1.13562	-0.8921412	-0.0842583	-0.2790307	
1.13724	-0.8918908	-0.08255403	-0.2781056	
1.13886	-0.891632	-0.0808536	-0.2771786	
1.14048	-0.8913648	-0.07915705	-0.2762497	
1.1421	-0.8910891	-0.07746438	-0.275319	
1.14372	-0.890805	-0.07577564	-0.2743866	
1.14534	-0.8905123	-0.07409085	-0.2734524	
1.14696	-0.8902112	-0.07241004	-0.2725165	
1.14858	-0.8899013	-0.07073325	-0.2715791	
1.1502	-0.8895828	-0.06906049	-0.27064	
1.15182	-0.8892556	-0.06739181	-0.2696995	
1.15344	-0.8889197	-0.06572723	-0.2687575	
1.15506	-0.888575	-0.06406678	-0.267814	
1.15668	-0.8882216	-0.06241048	-0.2668692	
1.1583	-0.8878592	-0.06075837	-0.265923	
1.15992	-0.8874879	-0.05911048	-0.2649756	
1.16154	-0.8871078	-0.05746683	-0.264027	
1.16316	-0.8867187	-0.05582746	-0.2630772	
1.16478	-0.8863206	-0.05419239	-0.2621263	
1.1664	-0.8859134	-0.05256165	-0.2611744	
1.16802	-0.8854972	-0.05093527	-0.2602214	
1.16964	-0.8850719	-0.04931328	-0.2592674	
1.17126	-0.8846375	-0.04769571	-0.2583126	
1.17288	-0.8841938	-0.04608258	-0.2573569	
1.1745	-0.883741	-0.04447393	-0.2564005	
1.17612	-0.883279	-0.04286978	-0.2554433	
1.17774	-0.8828076	-0.04127017	-0.2544855	
1.17936	-0.882327	-0.03967512	-0.253527	
1.18098	-0.8818371	-0.03808465	-0.2525679	
1.1826	-0.8813378	-0.0364988	-0.2516084	
1.18422	-0.880829	-0.0349176	-0.2506484	
1.18584	-0.880311	-0.03334107	-0.249688	
1.18746	-0.8797834	-0.03176923	-0.2487273	
1.18908	-0.8792464	-0.03020213	-0.2477663	
1.1907	-0.8786998	-0.02863979	-0.2468051	
1.19232	-0.8781438	-0.02708223	-0.2458437	
1.19394	-0.8775783	-0.02552949	-0.2448822	
1.19556	-0.8770031	-0.02398158	-0.2439208	
1.19718	-0.8764183	-0.02243855	-0.2429593	
1.1988	-0.8758239	-0.02090041	-0.2419979	
1.20042	-0.8752199	-0.01936719	-0.2410366	
1.20204	-0.8746063	-0.01783893	-0.2400756	
1.20366	-0.8739828	-0.01631564	-0.2391148	
1.20528	-0.8733498	-0.01479736	-0.2381544	
1.2069	-0.872707	-0.01328411	-0.2371944	
1.20852	-0.8720545	-0.01177593	-0.2362348	
1.21014	-0.8713921	-0.01027283	-0.2352757	
1.21176	-0.8707201	-0.008774848	-0.2343173	
1.21338	-0.8700382	-0.007282006	-0.2333594	
1.215	-0.8693465	-0.005794334	-0.2324023	
1.21662	-0.868645	-0.004311857	-0.231446	
1.21824	-0.8679336	-0.002834602	-0.2304905	
1.21986	-0.8672124	-0.001362598	-0.2295359	
1.22148	-0.8664813	0.0001041313	-0.2285823	
1.2231	-0.8657404	0.001565558	-0.2276297	
1.22472	-0.8649895	0.003021656	-0.2266782	
1.22634	-0.8642288	0.004472398	-0.2257279	
1.22796	-0.8634581	0.005917759	-0.2247789	
1.22958	-0.8626775	0.007357711	-0.2238311	
1.2312	-0.861887	0.00879223	-0.2228847	
1.23282	-0.8610866	0.01022129	-0.2219398	
1.23444	-0.8602762	0.01164486	-0.2209963	
1.23606	-0.8594558	0.01306292	-0.2200544	
1.23768	-0.8586256	0.01447544	-0.2191142	
1.2393	-0.8577853	0.0158824	-0.2181756	
1.24092	-0.8569351	0.01728377	-0.2172389	
1.24254	-0.856075	0.01867952	-0.216304	
1.24416	-0.8552049	0.02006963	-0.215371	
1.24578	-0.8543248	0.02145408	-0.21444	
1.2474	-0.8534347	0.02283284	-0.213511	
1.24902	-0.8525348	0.02420587	-0.2125842	
1.25064	-0.8516248	0.02557317	-0.2116595	
1.25226	-0.8507049	0.0269347	-0.2107371	
1.25388	-0.8497751	0.02829044	-0.2098171	
1.2555	-0.8488352	0.02964036	-0.2088994	
1.25712	-0.8478855	0.03098444	-0.2079843	
1.25874	-0.8469259	0.03232265	-0.2070716	
1.26036	-0.8459563	0.03365497	-0.2061616	
1.26198	-0.8449768	0.03498138	-0.2052543	
1.2636	-0.8439873	0.03630185	-0.2043497	
1.26522	-0.842988	0.03761635	-0.2034479	
1.26684	-0.8419788	0.03892487	-0.2025491	
1.26846	-0.8409598	0.04022737	-0.2016532	
1.27008	-0.8399308	0.04152384	-0.2007603	
1.2717	-0.8388921	0.04281424	-0.1998706	
1.27332	-0.8378435	0.04409856	-0.1989841	
1.27494	-0.8367851	0.04537678	-0.1981008	
1.27656	-0.8357169	0.04664886	-0.1972208	
1.27818	-0.8346389	0.04791478	-0.1963442	
1.2798	-0.8335512	0.04917453	-0.1954711	
1.28142	-0.8324537	0.05042808	-0.1946016	
1.28304	-0.8313465	0.0516754	-0.1937357	
1.28466	-0.8302296	0.05291647	-0.1928734	
1.28628	-0.829103	0.05415127	-0.1920149	
1.2879	-0.8279667	0.05537977	-0.1911603	
1.28952	-0.8268209	0.05660196	-0.1903096	
1.29114	-0.8256654	0.05781781	-0.1894628	
1.29276	-0.8245004	0.0590273	-0.1886201	
1.29438	-0.8233258	0.0602304	-0.1877815	
1.296	-0.8221417	0.06142709	-0.1869471	
1.29762	-0.8209481	0.06261735	-0.186117	
1.29924	-0.8197451	0.06380117	-0.1852913	
1.30086	-0.8185326	0.0649785	-0.1844699	
1.30248	-0.8173108	0.06614935	-0.183653	
1.3041	-0.8160795	0.06731367	-0.1828407	
1.30572	-0.8148389	0.06847145	-0.1820331	
1.30734	-0.8135891	0.06962267	-0.1812301	
1.30896	-0.81233	0.07076731	-0.1804319	
1.31058	-0.8110617	0.07190535	-0.1796386	
1.3122	-0.8097841	0.07303676	-0.1788501	
1.31382	-0.8084975	0.07416153	-0.1780667	
1.31544	-0.8072017	0.07527962	-0.1772884	
1.31706	-0.8058969	0.07639103	-0.1765152	
1.31868	-0.8045831	0.07749573	-0.1757472	
1.3203	-0.8032603	0.07859369	-0.1749845	
1.32192	-0.8019285	0.07968491	-0.1742271	
1.32354	-0.8005879	0.08076936	-0.1734752	
1.32516	-0.7992384	0.08184701	-0.1727287	
1.32678	-0.7978801	0.08291785	-0.1719879	
1.3284	-0.7965131	0.08398186	-0.1712527	
1.33002	-0.7951374	0.08503902	-0.1705232	
1.33164	-0.793753	0.08608931	-0.1697994	
1.33326	-0.7923601	0.08713271	-0.1690816	
1.33488	-0.7909586	0.08816919	-0.1683697	
1.3365	-0.7895486	0.08919874	-0.1676637	
1.33812	-0.7881302	0.09022134	-0.1669639	
1.33974	-0.7867033	0.09123697	-0.1662702	
1.34136	-0.7852682	0.09224562	-0.1655826	
1.34298	-0.7838247	0.09324725	-0.1649014	
1.3446	-0.7823731	0.09424186	-0.1642265	
1.34622	-0.7809133	0.09522942	-0.1635581	
1.34784	-0.7794454	0.09620993	-0.1628961	
1.34946	-0.7779695	0.09718335	-0.1622407	
1.35108	-0.7764856	0.09814966	-0.1615919	
1.3527	-0.7749938	0.09910885	-0.1609498	
1.35432	-0.7734942	0.1000609	-0.1603145	
1.35594	-0.7719867	0.1010058	-0.159686	
1.35756	-0.7704716	0.1019436	-0.1590644	
1.35918	-0.7689487	0.1028741	-0.1584498	
1.3608	-0.7674183	0.1037974	-0.1578422	
1.36242	-0.7658805	0.1047135	-0.1572417	
1.36404	-0.7643351	0.1056224	-0.1566484	
1.36566	-0.7627823	0.106524	-0.1560624	
1.36728	-0.7612223	0.1074183	-0.1554836	
1.3689	-0.759655	0.1083053	-0.1549122	
1.37052	-0.7580805	0.109185	-0.1543483	
1.37214	-0.756499	0.1100574	-0.1537918	
1.37376	-0.7549105	0.1109225	-0.1532429	
1.37538	-0.753315	0.1117802	-0.1527017	
1.377	-0.7517126	0.1126305	-0.1521681	
1.37862	-0.7501035	0.1134734	-0.1516423	
1.38024	-0.7484877	0.1143089	-0.1511243	
1.38186	-0.7468652	0.1151369	-0.1506142	
1.38348	-0.7452361	0.1159576	-0.1501121	
1.3851	-0.7436006	0.1167708	-0.149618	
1.38672	-0.7419587	0.1175765	-0.149132	
1.38834	-0.7403105	0.1183747	-0.148654	
1.38996	-0.7386562	0.1191654	-0.1481843	
1.39158	-0.7369956	0.1199486	-0.1477229	
1.3932	-0.735329	0.1207242	-0.1472698	
1.39482	-0.7336564	0.1214923	-0.146825	
1.39644	-0.731978	0.1222529	-0.1463887	
1.39806	-0.7302938	0.1230059	-0.145961	
1.39968	-0.7286038	0.1237512	-0.1455417	
1.4013	-0.7269083	0.124489	-0.1451311	
1.40292	-0.7252072	0.1252192	-0.1447292	
1.40454	-0.7235007	0.1259417	-0.144336	
1.40616	-0.7217888	0.1266565	-0.1439516	
1.40778	-0.7200717	0.1273638	-0.143576	
1.4094	-0.7183495	0.1280633	-0.1432093	
1.41102	-0.7166222	0.1287552	-0.1428517	
1.41264	-0.7148899	0.1294393	-0.142503	
1.41426	-0.7131528	0.1301157	-0.1421634	
1.41588	-0.7114108	0.1307844	-0.1418329	
1.4175	-0.7096642	0.1314454	-0.1415116	
1.41912	-0.707913	0.1320986	-0.1411995	
1.42074	-0.7061574	0.132744	-0.1408968	
1.42236	-0.7043974	0.1333817	-0.1406033	
1.42398	-0.702633	0.1340116	-0.1403193	
1.4256	-0.7008646	0.1346337	-0.1400447	
1.42722	-0.699092	0.1352479	-0.1397796	
1.42884	-0.6973154	0.1358544	-0.139524	
1.43046	-0.695535	0.136453	-0.1392781	
1.43208	-0.6937508	0.1370437	-0.1390417	
1.4337	-0.691963	0.1376266	-0.1388151	
1.43532	-0.6901715	0.1382016	-0.1385982	
1.43694	-0.6883767	0.1387687	-0.1383911	
1.43856	-0.6865785	0.139328	-0.1381938	
1.44018	-0.684777	0.1398793	-0.1380064	
1.4418	-0.6829724	0.1404228	-0.1378289	
1.44342	-0.6811648	0.1409582	-0.1376614	
1.44504	-0.6793543	0.1414858	-0.1375039	
1.44666	-0.677541	0.1420054	-0.1373565	
1.44828	-0.675725	0.1425171	-0.1372191	
1.4499	-0.6739064	0.1430208	-0.1370919	
1.45152	-0.6720853	0.1435165	-0.1369749	
1.45314	-0.6702619	0.1440043	-0.1368682	
1.45476	-0.6684362	0.144484	-0.1367716	
1.45638	-0.6666084	0.1449557	-0.1366854	
1.458	-0.6647786	0.1454195	-0.1366096	
1.45962	-0.6629468	0.1458752	-0.1365441	
1.46124	-0.6611133	0.1463229	-0.1364891	
1.46286	-0.6592781	0.1467625	-0.1364445	
1.46448	-0.6574413	0.1471941	-0.1364104	
1.4661	-0.6556032	0.1476176	-0.1363869	
1.46772	-0.6537637	0.1480331	-0.1363739	
1.46934	-0.6519229	0.1484405	-0.1363715	
1.47096	-0.6500811	0.1488398	-0.1363798	
1.47258	-0.6482383	0.1492311	-0.1363987	
1.4742	-0.6463947	0.1496142	-0.1364283	
1.47582	-0.6445503	0.1499893	-0.1364687	
1.47744	-0.6427053	0.1503562	-0.1365198	
1.47906	-0.6408598	0.150715	-0.1365818	
1.48068	-0.6390139	0.1510657	-0.1366546	
1.4823	-0.6371679	0.1514083	-0.1367382	
1.48392	-0.6353217	0.1517427	-0.1368327	
1.48554	-0.6334754	0.152069	-0.1369381	
1.48716	-0.6316292	0.1523872	-0.1370545	
1.48878	-0.6297833	0.1526971	-0.1371819	
1.4904	-0.6279378	0.152999	-0.1373202	
1.49202	-0.6260928	0.1532926	-0.1374696	
1.49364	-0.6242484	0.1535781	-0.13763	
1.49526	-0.6224047	0.1538554	-0.1378015	
1.49688	-0.6205618	0.1541245	-0.137984	
1.4985	-0.61872	0.1543855	-0.1381777	
1.50012	-0.6168792	0.1546382	-0.1383825	
1.50174	-0.6150398	0.1548828	-0.1385985	
1.50336	-0.6132016	0.1551191	-0.1388256	
1.50498	-0.6113649	0.1553472	-0.1390639	
1.5066	-0.6095299	0.1555672	-0.1393135	
1.50822	-0.6076965	0.1557789	-0.1395742	
1.50984	-0.6058651	0.1559824	-0.1398462	
1.51146	-0.6040356	0.1561776	-0.1401295	
1.51308	-0.6022083	0.1563647	-0.140424	
1.5147	-0.6003832	0.1565435	-0.1407299	
1.51632	-0.5985605	0.1567141	-0.141047	
1.51794	-0.5967402	0.1568764	-0.1413754	
1.51956	-0.5949226	0.1570305	-0.1417152	
1.52118	-0.5931077	0.1571763	-0.1420663	
1.5228	-0.5912958	0.1573139	-0.1424288	
1.52442	-0.5894868	0.1574433	-0.1428026	
1.52604	-0.587681	0.1575644	-0.1431878	
1.52766	-0.5858784	0.1576772	-0.1435843	
1.52928	-0.5840793	0.1577818	-0.1439922	
1.5309	-0.5822837	0.1578782	-0.1444116	
1.53252	-0.5804917	0.1579662	-0.1448423	
1.53414	-0.5787035	0.1580461	-0.1452844	
1.53576	-0.5769193	0.1581176	-0.1457379	
1.53738	-0.575139	0.1581809	-0.1462028	
1.539	-0.5733629	0.1582359	-0.1466792	
1.54062	-0.5715912	0.1582827	-0.1471669	
1.54224	-0.5698239	0.1583212	-0.1476661	
1.54386	-0.5680611	0.1583514	-0.1481766	
1.54548	-0.566303	0.1583733	-0.1486986	
1.5471	-0.5645497	0.158387	-0.149232	
1.54872	-0.5628014	0.1583924	-0.1497768	
1.55034	-0.5610582	0.1583896	-0.1503329	
1.55196	-0.5593201	0.1583785	-0.1509005	
1.55358	-0.5575874	0.1583592	-0.1514795	
1.5552	-0.5558601	0.1583315	-0.1520699	
1.55682	-0.5541384	0.1582956	-0.1526716	
1.55844	-0.5524225	0.1582514	-0.1532847	
1.56006	-0.5507123	0.158199	-0.1539092	
1.56168	-0.5490082	0.1581383	-0.154545	
1.5633	-0.5473102	0.1580693	-0.1551922	
1.56492	-0.5456184	0.1579921	-0.1558507	
1.56654	-0.5439329	0.1579066	-0.1565206	
1.56816	-0.5422539	0.1578128	-0.1572017	
1.56978	-0.5405816	0.1577108	-0.1578942	
1.5714	-0.5389159	0.1576005	-0.1585979	
1.57302	-0.5372572	0.157482	-0.1593129	
1.57464	-0.5356054	0.1573552	-0.1600392	
1.57626	-0.5339608	0.1572201	-0.1607767	
1.57788	-0.5323234	0.1570769	-0.1615254	
1.5795	-0.5306934	0.1569253	-0.1622853	
1.58112	-0.5290709	0.1567656	-0.1630564	
1.58274	-0.5274559	0.1565976	-0.1638387	
1.58436	-0.5258487	0.1564213	-0.1646321	
1.58598	-0.5242494	0.1562369	-0.1654367	
1.5876	-0.5226581	0.1560442	-0.1662523	
1.58922	-0.521075	0.1558432	-0.167079	
1.59084	-0.5195	0.1556341	-0.1679168	
1.59246	-0.5179334	0.1554168	-0.1687656	
1.59408	-0.5163753	0.1551912	-0.1696254	
1.5957	-0.5148259	0.1549574	-0.1704962	
1.59732	-0.5132851	0.1547155	-0.1713779	
1.59894	-0.5117532	0.1544653	-0.1722706	
1.60056	-0.5102303	0.1542069	-0.1731742	
1.60218	-0.5087165	0.1539404	-0.1740886	
1.6038	-0.5072119	0.1536657	-0.1750139	
1.60542	-0.5057167	0.1533828	-0.1759499	
1.60704	-0.5042309	0.1530917	-0.1768968	
1.60866	-0.5027546	0.1527925	-0.1778544	
1.61028	-0.5012881	0.1524851	-0.1788227	
1.6119	-0.4998314	0.1521695	-0.1798017	
1.61352	-0.4983846	0.1518458	-0.1807913	
1.61514	-0.4969479	0.151514	-0.1817915	
1.61676	-0.4955213	0.151174	-0.1828023	
1.61838	-0.494105	0.1508259	-0.1838236	
1.62	-0.4926991	0.1504697	-0.1848555	
1.62162	-0.4913037	0.1501054	-0.1858978	
1.62324	-0.489919	0.149733	-0.1869504	
1.62486	-0.488545	0.1493524	-0.1880135	
1.62648	-0.4871818	0.1489638	-0.1890869	
1.6281	-0.4858296	0.1485671	-0.1901706	
1.62972	-0.4844885	0.1481623	-0.1912646	
1.63134	-0.4831586	0.1477495	-0.1923688	
1.63296	-0.4818399	0.1473286	-0.1934831	
1.63458	-0.4805327	0.1468996	-0.1946076	
1.6362	-0.479237	0.1464626	-0.1957421	
1.63782	-0.4779529	0.1460175	-0.1968866	
1.63944	-0.4766805	0.1455645	-0.1980412	
1.64106	-0.47542	0.1451034	-0.1992057	
1.64268	-0.4741715	0.1446343	-0.20038	
1.6443	-0.472935	0.1441572	-0.2015643	
1.64592	-0.4717106	0.1436721	-0.2027583	
1.64754	-0.4704985	0.143179	-0.203962	
1.64916	-0.4692988	0.142678	-0.2051754	
1.65078	-0.4681116	0.142169	-0.2063985	
1.6524	-0.4669369	0.141652	-0.2076311	
1.65402	-0.4657749	0.1411271	-0.2088733	
1.65564	-0.4646257	0.1405943	-0.210125	
1.65726	-0.4634893	0.1400535	-0.2113861	
1.65888	-0.4623659	0.1395049	-0.2126565	
1.6605	-0.4612556	0.1389483	-0.2139363	
1.66212	-0.4601585	0.1383839	-0.2152253	
1.66374	-0.4590746	0.1378115	-0.2165235	
1.66536	-0.4580041	0.1372313	-0.2178309	
1.66698	-0.456947	0.1366433	-0.2191474	
1.6686	-0.4559035	0.1360474	-0.2204728	
1.67022	-0.4548737	0.1354436	-0.2218073	
1.67184	-0.4538575	0.1348321	-0.2231506	
1.67346	-0.4528552	0.1342127	-0.2245028	
1.67508	-0.4518668	0.1335856	-0.2258638	
1.6767	-0.4508924	0.1329506	-0.2272335	
1.67832	-0.4499321	0.1323079	-0.2286119	
1.67994	-0.448986	0.1316574	-0.2299988	
1.68156	-0.4480542	0.1309992	-0.2313943	
1.68318	-0.4471367	0.1303332	-0.2327983	
1.6848	-0.4462336	0.1296595	-0.2342106	
1.68642	-0.4453451	0.1289781	-0.2356313	
1.68804	-0.4444712	0.128289	-0.2370603	
1.68966	-0.4436119	0.1275922	-0.2384974	
1.69128	-0.4427675	0.1268878	-0.2399427	
1.6929	-0.4419379	0.1261757	-0.2413961	
1.69452	-0.4411232	0.1254559	-0.2428575	
1.69614	-0.4403235	0.1247285	-0.2443268	
1.69776	-0.439539	0.1239935	-0.2458039	
1.69938	-0.4387695	0.1232509	-0.2472889	
1.701	-0.4380153	0.1225007	-0.2487816	
1.70262	-0.4372764	0.121743	-0.2502819	
1.70424	-0.4365529	0.1209777	-0.2517898	
