TimeSlice	Time	LH_BicepsFemorisPosterior	LH_TensorFasciaLatae	neur2	LH_BicepsFemorisPosterior
14083	7.60482	0.0433634	0	-0.0552025	-2.29956e-006
14084	7.60536	0.0433634	0	-0.0551965	2.29956e-006
14085	7.6059	0.0433634	0	-0.0551905	2.29956e-006
14086	7.60644	0.0433634	0	-0.0551845	2.29956e-006
14087	7.60698	0.0433634	0	-0.0551785	0
14088	7.60752	0.0433634	0	-0.0551725	0
14089	7.60806	0.0433634	0	-0.0551665	0
14090	7.6086	0.0433634	0	-0.0551605	0
14091	7.60914	0.0433634	0	-0.0551545	0
14092	7.60968	0.0433634	0	-0.0551485	0
14093	7.61022	0.0433634	0	-0.0551425	0
14094	7.61076	0.0433634	0	-0.0551365	0
14095	7.6113	0.0433634	0	-0.0551305	0
14096	7.61184	0.0433634	0	-0.0551245	0
14097	7.61238	0.0433634	0	-0.0551185	0
14098	7.61292	0.0433634	0	-0.0551125	0
14099	7.61346	0.0433634	0	-0.0551065	-2.29956e-006
14100	7.614	0.0433634	0	-0.0551005	-2.29956e-006
14101	7.61454	0.0433634	0	-0.0550945	-2.29956e-006
14102	7.61508	0.0433634	0	-0.0550884	2.29956e-006
14103	7.61562	0.0433634	0	-0.0550824	2.29956e-006
14104	7.61616	0.0433634	0	-0.0550764	2.29956e-006
14105	7.6167	0.0433634	0	-0.0550704	0
14106	7.61724	0.0433634	0	-0.0550644	0
14107	7.61778	0.0433634	0	-0.0550583	0
14108	7.61832	0.0433634	0	-0.0550523	-2.29956e-006
14109	7.61886	0.0433634	0	-0.0550463	-2.29956e-006
14110	7.6194	0.0433634	0	-0.0550403	-2.29956e-006
14111	7.61994	0.0433634	0	-0.0550342	0
14112	7.62048	0.0433634	0	-0.0550282	0
14113	7.62102	0.0433634	0	-0.0550222	0
14114	7.62156	0.0433634	0	-0.0550161	0
14115	7.6221	0.0433634	0	-0.0550101	0
14116	7.62264	0.0433634	0	-0.0550041	0
14117	7.62318	0.0433634	0	-0.054998	-2.29956e-006
14118	7.62372	0.0433634	0	-0.054992	-2.29956e-006
14119	7.62426	0.0433634	0	-0.0549859	-2.29956e-006
14120	7.6248	0.0433634	0	-0.0549799	0
14121	7.62534	0.0433634	0	-0.0549738	0
14122	7.62588	0.0433634	0	-0.0549678	0
14123	7.62642	0.0433634	0	-0.0549617	0
14124	7.62696	0.0433634	0	-0.0549557	0
14125	7.6275	0.0433634	0	-0.0549496	0
14126	7.62804	0.0433634	0	-0.0549436	0
14127	7.62858	0.0433634	0	-0.0549375	0
14128	7.62912	0.0433634	0	-0.0549314	0
14129	7.62966	0.0433634	0	-0.0549254	0
14130	7.6302	0.0433634	0	-0.0549193	0
14131	7.63074	0.0433634	0	-0.0549132	0
14132	7.63128	0.0433634	0	-0.0549072	0
14133	7.63182	0.0433634	0	-0.0549011	0
14134	7.63236	0.0433634	0	-0.054895	0
14135	7.6329	0.0433634	0	-0.0548889	0
14136	7.63344	0.0433634	0	-0.0548828	0
14137	7.63398	0.0433634	0	-0.0548767	0
14138	7.63452	0.0433634	0	-0.0548706	-2.29956e-006
14139	7.63506	0.0433634	0	-0.0548645	-2.29956e-006
14140	7.6356	0.0433634	0	-0.0548584	-2.29956e-006
14141	7.63614	0.0433634	0	-0.0548523	2.29956e-006
14142	7.63668	0.0433634	0	-0.0548462	2.29956e-006
14143	7.63722	0.0433634	0	-0.0548401	2.29956e-006
14144	7.63776	0.0433634	0	-0.054834	0
14145	7.6383	0.0433634	0	-0.0548279	0
14146	7.63884	0.0433634	0	-0.0548218	0
14147	7.63938	0.0433634	0	-0.0548157	0
14148	7.63992	0.0433634	0	-0.0548095	0
14149	7.64046	0.0433634	0	-0.0548034	0
14150	7.641	0.0433634	0	-0.0547973	0
14151	7.64154	0.0433634	0	-0.0547911	0
14152	7.64208	0.0433634	0	-0.054785	0
14153	7.64262	0.0433634	0	-0.0547789	0
14154	7.64316	0.0433634	0	-0.0547727	0
14155	7.6437	0.0433634	0	-0.0547666	0
14156	7.64424	0.0433634	0	-0.0547604	0
14157	7.64478	0.0433634	0	-0.0547542	0
14158	7.64532	0.0433634	0	-0.0547481	0
14159	7.64586	0.0433634	0	-0.0547419	0
14160	7.6464	0.0433634	0	-0.0547357	0
14161	7.64694	0.0433634	0	-0.0547296	0
14162	7.64748	0.0433634	0	-0.0547234	0
14163	7.64802	0.0433634	0	-0.0547172	0
14164	7.64856	0.0433634	0	-0.054711	0
14165	7.6491	0.0433634	0	-0.0547048	-2.29956e-006
14166	7.64964	0.0433634	0	-0.0546986	-2.29956e-006
14167	7.65018	0.0433634	0	-0.0546925	-2.29956e-006
14168	7.65072	0.0433634	0	-0.0546862	0
14169	7.65126	0.0433634	0	-0.05468	0
14170	7.6518	0.0433634	0	-0.0546738	0
14171	7.65234	0.0433634	0	-0.0546676	2.29956e-006
14172	7.65288	0.0433634	0	-0.0546614	2.29956e-006
14173	7.65342	0.0433634	0	-0.0546552	2.29956e-006
14174	7.65396	0.0433634	0	-0.0546489	0
14175	7.6545	0.0433634	0	-0.0546427	0
14176	7.65504	0.0433634	0	-0.0546365	0
14177	7.65558	0.0433634	0	-0.0546302	-2.29956e-006
14178	7.65612	0.0433634	0	-0.054624	-2.29956e-006
14179	7.65666	0.0433634	0	-0.0546177	-2.29956e-006
14180	7.6572	0.0433634	0	-0.0546115	0
14181	7.65774	0.0433634	0	-0.0546052	0
14182	7.65828	0.0433634	0	-0.054599	0
14183	7.65882	0.0433634	0	-0.0545927	0
14184	7.65936	0.0433634	0	-0.0545864	0
14185	7.6599	0.0433634	0	-0.0545801	0
14186	7.66044	0.0433634	0	-0.0545738	0
14187	7.66098	0.0433634	0	-0.0545676	0
14188	7.66152	0.0433634	0	-0.0545613	0
14189	7.66206	0.0433634	0	-0.054555	-2.29956e-006
14190	7.6626	0.0433634	0	-0.0545487	-2.29956e-006
14191	7.66314	0.0433634	0	-0.0545423	-2.29956e-006
14192	7.66368	0.0433634	0	-0.054536	0
14193	7.66422	0.0433634	0	-0.0545297	0
14194	7.66476	0.0433634	0	-0.0545234	0
14195	7.6653	0.0433634	0	-0.054517	0
14196	7.66584	0.0433634	0	-0.0545107	0
14197	7.66638	0.0433634	0	-0.0545044	0
14198	7.66692	0.0433634	0	-0.054498	0
14199	7.66746	0.0433634	0	-0.0544917	0
14200	7.668	0.0433634	0	-0.0544853	0
14201	7.66854	0.0433634	0	-0.0544789	-2.29956e-006
14202	7.66908	0.0433634	0	-0.0544726	-2.29956e-006
14203	7.66962	0.0433634	0	-0.0544662	-2.29956e-006
14204	7.67016	0.0433634	0	-0.0544598	0
14205	7.6707	0.0433634	0	-0.0544534	0
14206	7.67124	0.0433634	0	-0.054447	0
14207	7.67178	0.0433634	0	-0.0544406	2.29956e-006
14208	7.67232	0.0433634	0	-0.0544342	2.29956e-006
14209	7.67286	0.0433634	0	-0.0544278	2.29956e-006
14210	7.6734	0.0433634	0	-0.0544214	0
14211	7.67394	0.0433634	0	-0.054415	0
14212	7.67448	0.0433634	0	-0.0544086	0
14213	7.67502	0.0433634	0	-0.0544021	0
14214	7.67556	0.0433634	0	-0.0543957	0
14215	7.6761	0.0433634	0	-0.0543893	0
14216	7.67664	0.0433634	0	-0.0543828	0
14217	7.67718	0.0433634	0	-0.0543764	0
14218	7.67772	0.0433634	0	-0.0543699	0
14219	7.67826	0.0433634	0	-0.0543634	0
14220	7.6788	0.0433634	0	-0.0543569	0
14221	7.67934	0.0433634	0	-0.0543505	0
14222	7.67988	0.0433634	0	-0.054344	-2.29956e-006
14223	7.68042	0.0433634	0	-0.0543375	-2.29956e-006
14224	7.68096	0.0433634	0	-0.054331	-2.29956e-006
14225	7.6815	0.0433634	0	-0.0543245	2.29956e-006
14226	7.68204	0.0433634	0	-0.054318	2.29956e-006
14227	7.68258	0.0433634	0	-0.0543115	2.29956e-006
14228	7.68312	0.0433634	0	-0.0543049	0
14229	7.68366	0.0433634	0	-0.0542984	0
14230	7.6842	0.0433634	0	-0.0542919	0
14231	7.68474	0.0433634	0	-0.0542853	0
14232	7.68528	0.0433634	0	-0.0542788	0
14233	7.68582	0.0433634	0	-0.0542722	0
14234	7.68636	0.0433634	0	-0.0542656	0
14235	7.6869	0.0433634	0	-0.0542591	0
14236	7.68744	0.0433634	0	-0.0542525	0
14237	7.68798	0.0433634	0	-0.0542459	-2.29956e-006
14238	7.68852	0.0433634	0	-0.0542393	-2.29956e-006
14239	7.68906	0.0433634	0	-0.0542327	-2.29956e-006
14240	7.6896	0.0433634	0	-0.0542261	2.29956e-006
14241	7.69014	0.0433634	0	-0.0542195	2.29956e-006
14242	7.69068	0.0433634	0	-0.0542129	2.29956e-006
14243	7.69122	0.0433634	0	-0.0542063	0
14244	7.69176	0.0433634	0	-0.0541997	0
14245	7.6923	0.0433634	0	-0.054193	0
14246	7.69284	0.0433634	0	-0.0541864	-2.29956e-006
14247	7.69338	0.0433634	0	-0.0541797	-2.29956e-006
14248	7.69392	0.0433634	0	-0.0541731	-2.29956e-006
14249	7.69446	0.0433634	0	-0.0541664	0
14250	7.695	0.0433634	0	-0.0541597	0
14251	7.69554	0.0433634	0	-0.0541531	0
14252	7.69608	0.0433634	0	-0.0541464	0
14253	7.69662	0.0433634	0	-0.0541397	0
14254	7.69716	0.0433634	0	-0.054133	0
14255	7.6977	0.0433634	0	-0.0541263	0
14256	7.69824	0.0433634	0	-0.0541196	0
14257	7.69878	0.0433634	0	-0.0541128	0
14258	7.69932	0.0433634	0	-0.0541061	0
14259	7.69986	0.0433634	0	-0.0540994	0
14260	7.7004	0.0433634	0	-0.0540926	0
14261	7.70094	0.0433634	0	-0.0540859	-2.29956e-006
14262	7.70148	0.0433634	0	-0.0540791	-2.29956e-006
14263	7.70202	0.0433634	0	-0.0540724	-2.29956e-006
14264	7.70256	0.0433634	0	-0.0540656	0
14265	7.7031	0.0433634	0	-0.0540588	0
14266	7.70364	0.0433634	0	-0.0540521	0
14267	7.70418	0.0433634	0	-0.0540453	0
14268	7.70472	0.0433634	0	-0.0540385	0
14269	7.70526	0.0433634	0	-0.0540317	0
14270	7.7058	0.0433634	0	-0.0540248	0
14271	7.70634	0.0433634	0	-0.054018	0
14272	7.70688	0.0433634	0	-0.0540112	0
14273	7.70742	0.0433634	0	-0.0540044	0
14274	7.70796	0.0433634	0	-0.0539975	0
14275	7.7085	0.0433634	0	-0.0539907	0
14276	7.70904	0.0433634	0	-0.0539838	0
14277	7.70958	0.0433634	0	-0.053977	0
14278	7.71012	0.0433634	0	-0.0539701	0
14279	7.71066	0.0433634	0	-0.0539632	0
14280	7.7112	0.0433634	0	-0.0539563	0
14281	7.71174	0.0433634	0	-0.0539494	0
14282	7.71228	0.0433634	0	-0.0539425	0
14283	7.71282	0.0433634	0	-0.0539356	0
14284	7.71336	0.0433634	0	-0.0539287	0
14285	7.7139	0.0433634	0	-0.0539218	0
14286	7.71444	0.0433634	0	-0.0539149	0
14287	7.71498	0.0433634	0	-0.0539079	0
14288	7.71552	0.0433634	0	-0.053901	0
14289	7.71606	0.0433634	0	-0.053894	0
14290	7.7166	0.0433634	0	-0.0538871	0
14291	7.71714	0.0433634	0	-0.0538801	0
14292	7.71768	0.0433634	0	-0.0538731	0
14293	7.71822	0.0433634	0	-0.0538661	0
14294	7.71876	0.0433634	0	-0.0538592	0
14295	7.7193	0.0433634	0	-0.0538522	0
14296	7.71984	0.0433634	0	-0.0538451	0
14297	7.72038	0.0433634	0	-0.0538381	0
14298	7.72092	0.0433634	0	-0.0538311	0
14299	7.72146	0.0433634	0	-0.0538241	0
14300	7.722	0.0433634	0	-0.0538171	0
14301	7.72254	0.0433634	0	-0.05381	0
14302	7.72308	0.0433634	0	-0.053803	0
14303	7.72362	0.0433633	0	-0.0537959	-6.66873e-005
14304	7.72416	0.0433633	0	-0.0537888	-6.66873e-005
14305	7.7247	0.0433633	0	-0.0537818	-6.66873e-005
14306	7.72524	0.0433633	0	-0.0537747	0
14307	7.72578	0.0433633	0	-0.0537676	0
14308	7.72632	0.0433633	0	-0.0537605	0
14309	7.72686	0.043363	0	-0.0537534	-0.000200062
14310	7.7274	0.043363	0	-0.0537463	-0.000200062
14311	7.72794	0.043363	0	-0.0537392	-0.000200062
14312	7.72848	0.043363	0	-0.0537321	0
14313	7.72902	0.043363	0	-0.0537249	0
14314	7.72956	0.043363	0	-0.0537178	0
14315	7.7301	0.0433625	0	-0.0537106	-0.000275947
14316	7.73064	0.0433625	0	-0.0537035	-0.000275947
14317	7.73118	0.0433625	0	-0.0536963	-0.000275947
14318	7.73172	0.0433625	0	-0.0536892	0
14319	7.73226	0.0433625	0	-0.053682	0
14320	7.7328	0.0433625	0	-0.0536748	0
14321	7.73334	0.043362	0	-0.0536676	-0.00031504
14322	7.73388	0.043362	0	-0.0536604	-0.00031504
14323	7.73442	0.043362	0	-0.0536532	-0.00031504
14324	7.73496	0.043362	0	-0.053646	0
14325	7.7355	0.043362	0	-0.0536388	0
14326	7.73604	0.043362	0	-0.0536315	0
14327	7.73658	0.0433615	0	-0.0536243	-0.000303542
14328	7.73712	0.0433615	0	-0.053617	-0.000303542
14329	7.73766	0.0433615	0	-0.0536098	-0.000303542
14330	7.7382	0.0433615	0	-0.0536025	0
14331	7.73874	0.0433615	0	-0.0535953	0
14332	7.73928	0.0433615	0	-0.053588	0
14333	7.73982	0.0433611	0	-0.0535807	-0.000250652
14334	7.74036	0.0433611	0	-0.0535734	-0.000250652
14335	7.7409	0.0433611	0	-0.0535661	-0.000250652
14336	7.74144	0.0433611	0	-0.0535588	0
14337	7.74198	0.0433611	0	-0.0535515	0
14338	7.74252	0.0433611	0	-0.0535442	0
14339	7.74306	0.0433609	0	-0.0535369	-0.000151771
14340	7.7436	0.0433609	0	-0.0535295	-0.000151771
14341	7.74414	0.0433609	0	-0.0535222	-0.000151771
14342	7.74468	0.0433609	0	-0.0535149	-2.29956e-006
14343	7.74522	0.0433609	0	-0.0535075	-2.29956e-006
14344	7.74576	0.0433609	0	-0.0535001	-2.29956e-006
14345	7.7463	0.0433609	0	-0.0534928	-6.89869e-006
14346	7.74684	0.0433609	0	-0.0534854	-6.89869e-006
14347	7.74738	0.0433609	0	-0.053478	-6.89869e-006
14348	7.74792	0.0433609	0	-0.0534706	2.29956e-006
14349	7.74846	0.0433609	0	-0.0534632	2.29956e-006
14350	7.749	0.0433609	0	-0.0534558	2.29956e-006
14351	7.74954	0.0433609	0	-0.0534484	0
14352	7.75008	0.0433609	0	-0.053441	0
14353	7.75062	0.0433609	0	-0.0534336	0
14354	7.75116	0.0433609	0	-0.0534261	0
14355	7.7517	0.0433609	0	-0.0534187	0
14356	7.75224	0.0433609	0	-0.0534113	0
14357	7.75278	0.0433609	0	-0.0534038	0
14358	7.75332	0.0433609	0	-0.0533963	0
14359	7.75386	0.0433609	0	-0.0533889	0
14360	7.7544	0.0433609	0	-0.0533814	0
14361	7.75494	0.0433609	0	-0.0533739	0
14362	7.75548	0.0433609	0	-0.0533664	0
14363	7.75602	0.0433609	0	-0.0533589	-2.29956e-006
14364	7.75656	0.0433609	0	-0.0533514	-2.29956e-006
14365	7.7571	0.0433609	0	-0.0533439	-2.29956e-006
14366	7.75764	0.0433609	0	-0.0533364	2.29956e-006
14367	7.75818	0.0433609	0	-0.0533289	2.29956e-006
14368	7.75872	0.0433609	0	-0.0533214	2.29956e-006
14369	7.75926	0.0433609	0	-0.0533138	0
14370	7.7598	0.0433609	0	-0.0533063	0
14371	7.76034	0.0433609	0	-0.0532988	0
14372	7.76088	0.0433609	0	-0.0532912	0
14373	7.76142	0.0433609	0	-0.0532836	0
14374	7.76196	0.0433609	0	-0.0532761	0
14375	7.7625	0.0433609	0	-0.0532685	0
14376	7.76304	0.0433609	0	-0.0532609	0
14377	7.76358	0.0433609	0	-0.0532533	0
14378	7.76412	0.0433609	0	-0.0532458	0
14379	7.76466	0.0433609	0	-0.0532382	0
14380	7.7652	0.0433609	0	-0.0532306	0
14381	7.76574	0.0433609	0	-0.0532229	-2.29956e-006
14382	7.76628	0.0433609	0	-0.0532153	-2.29956e-006
14383	7.76682	0.0433609	0	-0.0532077	-2.29956e-006
14384	7.76736	0.0433609	0	-0.0532001	0
14385	7.7679	0.0433609	0	-0.0531924	0
14386	7.76844	0.0433609	0	-0.0531848	0
14387	7.76898	0.0433609	0	-0.0531772	0
14388	7.76952	0.0433609	0	-0.0531695	0
14389	7.77006	0.0433609	0	-0.0531618	0
14390	7.7706	0.0433609	0	-0.0531542	0
14391	7.77114	0.0433609	0	-0.0531465	0
14392	7.77168	0.0433609	0	-0.0531388	0
14393	7.77222	0.0433609	0	-0.0531311	0
14394	7.77276	0.0433609	0	-0.0531235	0
14395	7.7733	0.0433609	0	-0.0531158	0
14396	7.77384	0.0433609	0	-0.0531081	0
14397	7.77438	0.0433609	0	-0.0531004	0
14398	7.77492	0.0433609	0	-0.0530927	0
14399	7.77546	0.0433609	0	-0.0530849	0
14400	7.776	0.0433609	0	-0.0530772	0
14401	7.77654	0.0433609	0	-0.0530695	0
14402	7.77708	0.0433609	0	-0.0530618	0
14403	7.77762	0.0433609	0	-0.053054	0
14404	7.77816	0.0433609	0	-0.0530463	0
14405	7.7787	0.0433609	0	-0.0530385	0
14406	7.77924	0.0433609	0	-0.0530308	0
14407	7.77978	0.0433609	0	-0.053023	0
14408	7.78032	0.0433609	0	-0.0530153	0
14409	7.78086	0.0433609	0	-0.0530075	0
14410	7.7814	0.0433609	0	-0.0529997	0
14411	7.78194	0.0433609	0	-0.0529919	0
14412	7.78248	0.0433609	0	-0.0529842	0
14413	7.78302	0.0433609	0	-0.0529764	0
14414	7.78356	0.0433609	0	-0.0529686	0
14415	7.7841	0.0433609	0	-0.0529608	0
14416	7.78464	0.0433609	0	-0.052953	0
14417	7.78518	0.0433609	0	-0.0529452	0
14418	7.78572	0.0433609	0	-0.0529374	0
14419	7.78626	0.0433609	0	-0.0529295	0
14420	7.7868	0.0433609	0	-0.0529217	0
14421	7.78734	0.0433609	0	-0.0529139	0
14422	7.78788	0.0433609	0	-0.0529061	0
14423	7.78842	0.0433609	0	-0.0528982	0
14424	7.78896	0.0433609	0	-0.0528904	0
14425	7.7895	0.0433609	0	-0.0528826	0
14426	7.79004	0.0433609	0	-0.0528747	0
14427	7.79058	0.0433609	0	-0.0528669	0
14428	7.79112	0.0433609	0	-0.052859	0
14429	7.79166	0.0433609	0	-0.0528511	0
14430	7.7922	0.0433609	0	-0.0528433	0
14431	7.79274	0.0433609	0	-0.0528354	0
14432	7.79328	0.0433609	0	-0.0528276	0
14433	7.79382	0.0433609	0	-0.0528197	0
14434	7.79436	0.0433609	0	-0.0528118	0
14435	7.7949	0.0433609	0	-0.0528039	0
14436	7.79544	0.0433609	0	-0.052796	0
14437	7.79598	0.0433609	0	-0.0527882	0
14438	7.79652	0.0433609	0	-0.0527803	0
14439	7.79706	0.0433609	0	-0.0527724	0
14440	7.7976	0.0433609	0	-0.0527645	0
14441	7.79814	0.0433609	0	-0.0527566	0
14442	7.79868	0.0433609	0	-0.0527487	0
14443	7.79922	0.0433609	0	-0.0527408	0
14444	7.79976	0.0433609	0	-0.0527329	0
14445	7.8003	0.0433609	0	-0.0527249	0
14446	7.80084	0.0433609	0	-0.052717	0
14447	7.80138	0.0433609	0	-0.0527091	0
14448	7.80192	0.0433609	0	-0.0527012	0
14449	7.80246	0.0433609	0	-0.0526933	0
14450	7.803	0.0433609	0	-0.0526853	0
14451	7.80354	0.0433609	0	-0.0526774	0
14452	7.80408	0.0433609	0	-0.0526695	0
14453	7.80462	0.0433609	0	-0.0526615	0
14454	7.80516	0.0433609	0	-0.0526536	0
14455	7.8057	0.0433609	0	-0.0526457	0
14456	7.80624	0.0433609	0	-0.0526377	0
14457	7.80678	0.0433609	0	-0.0526298	0
14458	7.80732	0.0433609	0	-0.0526218	0
14459	7.80786	0.0433609	0	-0.0526139	0
14460	7.8084	0.0433609	0	-0.052606	0
14461	7.80894	0.0433609	0	-0.052598	0
14462	7.80948	0.0433609	0	-0.0525901	0
14463	7.81002	0.0433609	0	-0.0525821	0
14464	7.81056	0.0433609	0	-0.0525741	0
14465	7.8111	0.0433609	0	-0.0525662	0
14466	7.81164	0.0433609	0	-0.0525582	0
14467	7.81218	0.0433609	0	-0.0525503	0
14468	7.81272	0.0433609	0	-0.0525423	0
14469	7.81326	0.0433609	0	-0.0525344	0
14470	7.8138	0.0433609	0	-0.0525264	0
14471	7.81434	0.0433609	0	-0.0525184	0
14472	7.81488	0.0433609	0	-0.0525105	0
14473	7.81542	0.0433609	0	-0.0525025	0
14474	7.81596	0.0433609	0	-0.0524945	0
14475	7.8165	0.0433609	0	-0.0524866	0
14476	7.81704	0.0433609	0	-0.0524786	0
14477	7.81758	0.0433609	0	-0.0524706	0
14478	7.81812	0.0433609	0	-0.0524627	0
14479	7.81866	0.0433609	0	-0.0524547	0
14480	7.8192	0.0433609	0	-0.0524467	0
14481	7.81974	0.0433609	0	-0.0524388	0
14482	7.82028	0.0433609	0	-0.0524308	0
14483	7.82082	0.0433609	0	-0.0524228	0
14484	7.82136	0.0433609	0	-0.0524149	0
14485	7.8219	0.0433609	0	-0.0524069	0
14486	7.82244	0.0433609	0	-0.0523989	0
14487	7.82298	0.0433609	0	-0.052391	0
14488	7.82352	0.0433609	0	-0.052383	0
14489	7.82406	0.0433609	0	-0.052375	-2.29956e-006
14490	7.8246	0.0433609	0	-0.0523671	-2.29956e-006
14491	7.82514	0.0433609	0	-0.0523591	-2.29956e-006
14492	7.82568	0.0433609	0	-0.0523511	2.29956e-006
14493	7.82622	0.0433609	0	-0.0523432	2.29956e-006
14494	7.82676	0.0433609	0	-0.0523352	2.29956e-006
14495	7.8273	0.0433609	0	-0.0523272	0
14496	7.82784	0.0433609	0	-0.0523193	0
14497	7.82838	0.0433609	0	-0.0523113	0
14498	7.82892	0.0433609	0	-0.0523034	0
14499	7.82946	0.0433609	0	-0.0522954	0
14500	7.83	0.0433609	0	-0.0522874	0
14501	7.83054	0.0433609	0	-0.0522795	0
14502	7.83108	0.0433609	0	-0.0522715	0
14503	7.83162	0.0433609	0	-0.0522636	0
14504	7.83216	0.0433609	0	-0.0522556	0
14505	7.8327	0.0433609	0	-0.0522477	0
14506	7.83324	0.0433609	0	-0.0522397	0
14507	7.83378	0.0433609	0	-0.0522318	0
14508	7.83432	0.0433609	0	-0.0522239	0
14509	7.83486	0.0433609	0	-0.0522159	0
14510	7.8354	0.0433609	0	-0.052208	0
14511	7.83594	0.0433609	0	-0.0522001	0
14512	7.83648	0.0433609	0	-0.0521921	0
14513	7.83702	0.0433609	0	-0.0521842	0
14514	7.83756	0.0433609	0	-0.0521763	0
14515	7.8381	0.0433609	0	-0.0521684	0
14516	7.83864	0.0433609	0	-0.0521604	-2.29956e-006
14517	7.83918	0.0433609	0	-0.0521525	-2.29956e-006
14518	7.83972	0.0433609	0	-0.0521446	-2.29956e-006
14519	7.84026	0.0433609	0	-0.0521367	0
14520	7.8408	0.0433609	0	-0.0521288	0
14521	7.84134	0.0433609	0	-0.0521209	0
14522	7.84188	0.0433609	0	-0.052113	0
14523	7.84242	0.0433609	0	-0.0521051	0
14524	7.84296	0.0433609	0	-0.0520972	0
14525	7.8435	0.0433609	0	-0.0520893	0
14526	7.84404	0.0433609	0	-0.0520815	0
14527	7.84458	0.0433609	0	-0.0520736	0
14528	7.84512	0.0433609	0	-0.0520657	2.29956e-006
14529	7.84566	0.0433609	0	-0.0520578	2.29956e-006
14530	7.8462	0.0433609	0	-0.05205	2.29956e-006
14531	7.84674	0.0433609	0	-0.0520421	0
14532	7.84728	0.0433609	0	-0.0520343	0
14533	7.84782	0.0433609	0	-0.0520264	0
14534	7.84836	0.0433609	0	-0.0520186	0
14535	7.8489	0.0433609	0	-0.0520107	0
14536	7.84944	0.0433609	0	-0.0520029	0
14537	7.84998	0.0433609	0	-0.051995	0
14538	7.85052	0.0433609	0	-0.0519872	0
14539	7.85106	0.0433609	0	-0.0519794	0
14540	7.8516	0.0433609	0	-0.0519716	0
14541	7.85214	0.0433609	0	-0.0519638	0
14542	7.85268	0.0433609	0	-0.051956	0
14543	7.85322	0.0433609	0	-0.0519482	0
14544	7.85376	0.0433609	0	-0.0519404	0
14545	7.8543	0.0433609	0	-0.0519326	0
14546	7.85484	0.0433609	0	-0.0519248	0
14547	7.85538	0.0433609	0	-0.0519171	0
14548	7.85592	0.0433609	0	-0.0519093	0
14549	7.85646	0.0433609	0	-0.0519015	0
14550	7.857	0.0433609	0	-0.0518938	0
14551	7.85754	0.0433609	0	-0.051886	0
14552	7.85808	0.0433609	0	-0.0518783	0
14553	7.85862	0.0433609	0	-0.0518706	0
14554	7.85916	0.0433609	0	-0.0518628	0
14555	7.8597	0.0433609	0	-0.0518551	0
14556	7.86024	0.0433609	0	-0.0518474	0
14557	7.86078	0.0433609	0	-0.0518397	0
14558	7.86132	0.0433609	0	-0.051832	0
14559	7.86186	0.0433609	0	-0.0518243	0
14560	7.8624	0.0433609	0	-0.0518167	0
14561	7.86294	0.0433609	0	-0.051809	0
14562	7.86348	0.0433609	0	-0.0518013	0
14563	7.86402	0.0433609	0	-0.0517937	0
14564	7.86456	0.0433609	0	-0.051786	0
14565	7.8651	0.0433609	0	-0.0517784	0
14566	7.86564	0.0433609	0	-0.0517708	0
14567	7.86618	0.0433609	0	-0.0517631	0
14568	7.86672	0.0433609	0	-0.0517555	0
14569	7.86726	0.0433609	0	-0.0517479	0
14570	7.8678	0.0433609	0	-0.0517403	0
14571	7.86834	0.0433609	0	-0.0517327	0
14572	7.86888	0.0433609	0	-0.0517252	0
14573	7.86942	0.0433609	0	-0.0517176	-2.29956e-006
14574	7.86996	0.0433609	0	-0.05171	-2.29956e-006
14575	7.8705	0.0433609	0	-0.0517025	-2.29956e-006
14576	7.87104	0.0433609	0	-0.051695	2.29956e-006
14577	7.87158	0.0433609	0	-0.0516874	2.29956e-006
14578	7.87212	0.0433609	0	-0.0516799	2.29956e-006
14579	7.87266	0.0433609	0	-0.0516724	0
14580	7.8732	0.0433609	0	-0.0516649	0
14581	7.87374	0.0433609	0	-0.0516574	0
14582	7.87428	0.0433609	0	-0.05165	-2.29956e-006
14583	7.87482	0.0433609	0	-0.0516425	-2.29956e-006
14584	7.87536	0.0433609	0	-0.051635	-2.29956e-006
14585	7.8759	0.0433609	0	-0.0516276	0
14586	7.87644	0.0433609	0	-0.0516201	0
14587	7.87698	0.0433609	0	-0.0516127	0
14588	7.87752	0.0433609	0	-0.0516053	2.29956e-006
14589	7.87806	0.0433609	0	-0.0515979	2.29956e-006
14590	7.8786	0.0433609	0	-0.0515905	2.29956e-006
14591	7.87914	0.0433609	0	-0.0515831	0
14592	7.87968	0.0433609	0	-0.0515758	0
14593	7.88022	0.0433609	0	-0.0515684	0
14594	7.88076	0.0433609	0	-0.0515611	-2.29956e-006
14595	7.8813	0.0433609	0	-0.0515538	-2.29956e-006
14596	7.88184	0.0433609	0	-0.0515464	-2.29956e-006
14597	7.88238	0.0433609	0	-0.0515391	2.29956e-006
14598	7.88292	0.0433609	0	-0.0515318	2.29956e-006
14599	7.88346	0.0433609	0	-0.0515246	2.29956e-006
14600	7.884	0.0433609	0	-0.0515173	0
14601	7.88454	0.0433609	0	-0.05151	0
14602	7.88508	0.0433609	0	-0.0515028	0
14603	7.88562	0.0433609	0	-0.0514956	0
14604	7.88616	0.0433609	0	-0.0514884	0
14605	7.8867	0.0433609	0	-0.0514812	0
14606	7.88724	0.0433609	0	-0.051474	0
14607	7.88778	0.0433609	0	-0.0514668	0
14608	7.88832	0.0433609	0	-0.0514596	0
14609	7.88886	0.0433609	0	-0.0514525	0
14610	7.8894	0.0433609	0	-0.0514454	0
