TimeSlice	Time	adductorbrevis	bicepsfemorisposterior	flexordigitorumlongus	medialgastrocnemius	rectusfemoris	tensorfascialatae	tibialisanterior
4272	2.30688	91.8258	94.8973	99.9283	99.9831	99.9979	78.1364	98.7949
4275	2.3085	91.694	94.9506	99.928	99.9838	99.9983	77.7846	98.7891
4278	2.31012	91.5614	95.0034	99.9277	99.9844	99.9987	77.4306	98.7833
4281	2.31174	91.4279	95.056	99.9274	99.985	99.999	77.0743	98.7776
4284	2.31336	91.2937	95.1082	99.9271	99.9855	99.9993	76.7159	98.7719
4287	2.31498	91.1586	95.16	99.9268	99.9861	99.9995	76.3552	98.7662
4290	2.3166	91.0227	95.2115	99.9265	99.9867	99.9997	75.9923	98.7606
4293	2.31822	90.8861	95.2626	99.9263	99.9872	99.9998	75.6273	98.755
4296	2.31984	90.7486	95.3134	99.926	99.9877	99.9999	75.2601	98.7494
4299	2.32146	90.6104	95.3639	99.9257	99.9882	100	74.8908	98.7439
4302	2.32308	90.4714	95.414	99.9254	99.9887	100	74.5195	98.7383
4305	2.3247	90.3316	95.4637	99.9251	99.9892	100	74.1461	98.7328
4308	2.32632	90.1911	95.5132	99.9249	99.9896	99.9999	73.7706	98.7274
4311	2.32794	90.0498	95.5622	99.9246	99.9901	99.9998	73.3931	98.7219
4314	2.32956	89.9078	95.611	99.9243	99.9905	99.9996	73.0136	98.7165
4317	2.33118	89.765	95.6593	99.924	99.991	99.9994	72.6321	98.7112
4320	2.3328	89.6216	95.7074	99.9238	99.9914	99.9991	72.2486	98.7058
4323	2.33442	89.4774	95.7551	99.9235	99.9918	99.9988	71.8633	98.7005
4326	2.33604	89.3325	95.8025	99.9233	99.9922	99.9985	71.476	98.6953
4329	2.33766	89.187	95.8495	99.923	99.9925	99.9981	71.0868	98.69
4332	2.33928	89.0407	95.8962	99.9228	99.9929	99.9977	70.6957	98.6848
4335	2.3409	88.8937	95.9426	99.9225	99.9932	99.9973	70.3028	98.6796
4338	2.34252	88.7461	95.9887	99.9222	99.9936	99.9968	69.9081	98.6745
4341	2.34414	88.5979	96.0344	99.922	99.9939	99.9962	69.5116	98.6694
4344	2.34576	88.4489	96.0798	99.9218	99.9942	99.9957	69.1133	98.6643
4347	2.34738	88.2994	96.1248	99.9215	99.9946	99.995	68.7133	98.6593
4350	2.349	88.1492	96.1696	99.9213	99.9949	99.9944	68.3115	98.6543
4353	2.35062	87.9983	96.214	99.921	99.9951	99.9937	67.9081	98.6493
4356	2.35224	87.8469	96.2581	99.9208	99.9954	99.993	67.5029	98.6444
4359	2.35386	87.6948	96.3019	99.9206	99.9957	99.9922	67.0961	98.6395
4362	2.35548	87.5422	96.3453	99.9203	99.9959	99.9914	66.6877	98.6347
4365	2.3571	87.3889	96.3884	99.9201	99.9962	99.9906	66.2776	98.6299
4368	2.35872	87.2351	96.4313	99.9199	99.9964	99.9897	65.8661	98.6251
4371	2.36034	87.0807	96.4738	99.9196	99.9967	99.9888	65.4529	98.6204
4374	2.36196	86.9257	96.5159	99.9194	99.9969	99.9878	65.0382	98.6157
4377	2.36358	86.7702	96.5578	99.9192	99.9971	99.9868	64.622	98.611
4380	2.3652	86.6141	96.5994	99.919	99.9973	99.9858	64.2043	98.6064
4383	2.36682	86.4575	96.6406	99.9188	99.9975	99.9848	63.7852	98.6019
4386	2.36844	86.3004	96.6816	99.9186	99.9977	99.9837	63.3646	98.5973
4389	2.37006	86.1427	96.7222	99.9184	99.9978	99.9825	62.9427	98.5928
4392	2.37168	85.9846	96.7625	99.9181	99.998	99.9814	62.5193	98.5884
4395	2.3733	85.8259	96.8026	99.9179	99.9982	99.9802	62.0946	98.584
4398	2.37492	85.6667	96.8423	99.9177	99.9983	99.979	61.6686	98.5796
4401	2.37654	85.5071	96.8817	99.9175	99.9985	99.9777	61.2413	98.5753
4404	2.37816	85.347	96.9208	99.9173	99.9986	99.9764	60.8127	98.571
4407	2.37978	85.1864	96.9596	99.9171	99.9987	99.9751	60.3828	98.5667
4410	2.3814	85.0253	96.9982	99.9169	99.9989	99.9737	59.9517	98.5625
4413	2.38302	84.8638	97.0364	99.9168	99.999	99.9723	59.5194	98.5584
4416	2.38464	84.7019	97.0743	99.9166	99.9991	99.9709	59.086	98.5543
4419	2.38626	84.5396	97.112	99.9164	99.9992	99.9694	58.6514	98.5502
4422	2.38788	84.3768	97.1493	99.9162	99.9993	99.968	58.2157	98.5462
4425	2.3895	84.2136	97.1864	99.916	99.9994	99.9664	57.7789	98.5422
4428	2.39112	84.05	97.2232	99.9158	99.9995	99.9649	57.341	98.5382
4431	2.39274	83.886	97.2597	99.9157	99.9995	99.9633	56.9021	98.5343
4434	2.39436	83.7217	97.2959	99.9155	99.9996	99.9617	56.4621	98.5305
4437	2.39598	83.5569	97.3318	99.9153	99.9997	99.9601	56.0212	98.5267
4440	2.3976	83.3918	97.3674	99.9151	99.9997	99.9584	55.5793	98.5229
4443	2.39922	83.2264	97.4028	99.915	99.9998	99.9567	55.1364	98.5192
4446	2.40084	83.0605	97.4378	99.9148	99.9998	99.955	54.6927	98.5155
4449	2.40246	82.8944	97.4726	99.9146	99.9999	99.9533	54.2481	98.5119
4452	2.40408	82.7279	97.5072	99.9145	99.9999	99.9515	53.8026	98.5083
4455	2.4057	82.5611	97.5414	99.9143	99.9999	99.9497	53.3563	98.5048
4458	2.40732	82.394	97.5754	99.9142	100	99.9478	52.9091	98.5013
4461	2.40894	82.2266	97.6091	99.914	100	99.946	52.4612	98.4978
4464	2.41056	82.0589	97.6425	99.9139	100	99.9441	52.0126	98.4944
4467	2.41218	81.8909	97.6757	99.9137	100	99.9422	51.5632	98.4911
4470	2.4138	81.7226	97.7085	99.9136	100	99.9403	51.1131	98.4878
4473	2.41542	81.5541	97.7412	99.9134	100	99.9383	50.6623	98.4845
4476	2.41704	81.3853	97.7735	99.9133	100	99.9363	50.2109	98.4813
4479	2.41866	81.2163	97.8056	99.9131	100	99.9343	49.7589	98.4782
4482	2.42028	81.047	97.8375	99.913	100	99.9322	49.3062	98.4751
4485	2.4219	80.8775	97.869	99.9128	100	99.9302	48.8531	98.472
4488	2.42352	80.7078	97.9003	99.9127	99.9999	99.9281	48.3993	98.469
4491	2.42514	80.5379	97.9314	99.9126	99.9999	99.926	47.9451	98.466
4494	2.42676	80.3677	97.9622	99.9125	99.9999	99.9238	47.4903	98.4631
4497	2.42838	80.1974	97.9927	99.9123	99.9998	99.9217	47.0351	98.4603
4500	2.43	80.0269	98.023	99.9122	99.9998	99.9195	46.5795	98.4574
4503	2.43162	79.8562	98.053	99.9121	99.9998	99.9173	46.1235	98.4547
4506	2.43324	79.6853	98.0828	99.912	99.9997	99.9151	45.667	98.4519
4509	2.43486	79.5143	98.1123	99.9118	99.9997	99.9128	45.2102	98.4493
4512	2.43648	79.3431	98.1416	99.9117	99.9996	99.9105	44.7531	98.4467
4515	2.4381	79.1718	98.1706	99.9116	99.9996	99.9082	44.2957	98.4441
4518	2.43972	79.0003	98.1994	99.9115	99.9995	99.9059	43.838	98.4416
4521	2.44134	78.8288	98.2279	99.9114	99.9995	99.9036	43.38	98.4391
4524	2.44296	78.6571	98.2562	99.9113	99.9994	99.9012	42.9218	98.4367
4527	2.44458	78.4852	98.2842	99.9112	99.9993	99.8988	42.4635	98.4343
4530	2.4462	78.3134	98.312	99.9111	99.9993	99.8964	42.0049	98.432
4533	2.44782	78.1414	98.3396	99.911	99.9992	99.894	41.5462	98.4297
4536	2.44944	77.9693	98.3669	99.9109	99.9991	99.8915	41.0874	98.4275
4539	2.45106	77.7972	98.3939	99.9108	99.999	99.8891	40.6284	98.4253
4542	2.45268	77.625	98.4208	99.9107	99.9989	99.8866	40.1694	98.4232
4545	2.4543	77.4527	98.4474	99.9106	99.9989	99.8841	39.7104	98.4212
4548	2.45592	77.2804	98.4737	99.9105	99.9988	99.8815	39.2513	98.4192
4551	2.45754	77.108	98.4998	99.9104	99.9987	99.879	38.7922	98.4172
4554	2.45916	76.9356	98.5257	99.9103	99.9986	99.8764	38.3332	98.4153
4557	2.46078	76.7633	98.5514	99.9102	99.9985	99.8739	37.8742	98.4134
4560	2.4624	76.5909	98.5768	99.9101	99.9984	99.8712	37.4153	98.4116
4563	2.46402	76.4184	98.602	99.9101	99.9983	99.8686	36.9564	98.4099
4566	2.46564	76.246	98.6269	99.91	99.9982	99.866	36.4978	98.4082
4569	2.46726	76.0736	98.6517	99.9099	99.9981	99.8633	36.0392	98.4065
4572	2.46888	75.9012	98.6761	99.9098	99.998	99.8606	35.5809	98.4049
4575	2.4705	75.7288	98.7004	99.9098	99.9979	99.858	35.1228	98.4034
4578	2.47212	75.5565	98.7244	99.9097	99.9978	99.8552	34.6648	98.4019
4581	2.47374	75.3842	98.7483	99.9096	99.9977	99.8525	34.2072	98.4004
4584	2.47536	75.212	98.7718	99.9096	99.9976	99.8498	33.7498	98.399
4587	2.47698	75.0398	98.7952	99.9095	99.9975	99.847	33.2927	98.3977
4590	2.4786	74.8677	98.8183	99.9094	99.9974	99.8442	32.8359	98.3964
4593	2.48022	74.6957	98.8412	99.9094	99.9972	99.8414	32.3795	98.3952
4596	2.48184	74.5237	98.8639	99.9093	99.9971	99.8386	31.9234	98.394
4599	2.48346	74.3519	98.8864	99.9093	99.997	99.8358	31.4677	98.3929
4602	2.48508	74.1801	98.9086	99.9092	99.9969	99.833	31.0125	98.3918
4605	2.4867	74.0084	98.9306	99.9092	99.9968	99.8301	30.5577	98.3908
4608	2.48832	73.8369	98.9524	99.9091	99.9967	99.8272	30.1034	98.3898
4611	2.48994	73.6655	98.974	99.9091	99.9965	99.8243	29.6495	98.3889
4614	2.49156	73.4941	98.9954	99.909	99.9964	99.8214	29.1962	98.388
4617	2.49318	73.323	99.0165	99.909	99.9963	99.8185	28.7434	98.3872
4620	2.4948	73.152	99.0374	99.909	99.9962	99.8156	28.2911	98.3864
4623	2.49642	72.9811	99.0581	99.9089	99.996	99.8126	27.8395	98.3857
4626	2.49804	72.8104	99.0786	99.9089	99.9959	99.8096	27.3884	98.3851
4629	2.49966	72.6398	99.0989	99.9088	99.9958	99.8067	26.9379	98.3845
4632	2.50128	72.4695	99.1189	99.9088	99.9957	99.8037	26.4882	98.3839
4635	2.5029	72.2993	99.1387	99.9088	99.9955	99.8006	26.039	98.3834
4638	2.50452	72.1293	99.1584	99.9088	99.9954	99.7976	25.5906	98.383
4641	2.50614	71.9594	99.1777	99.9087	99.9952	99.7946	25.1429	98.3826
4644	2.50776	71.7899	99.1969	99.9087	99.9951	99.7915	24.6959	98.3822
4647	2.50938	71.6205	99.2159	99.9087	99.995	99.7885	24.2496	98.3819
4650	2.511	71.4513	99.2346	99.9087	99.9949	99.7854	23.8041	98.3817
4653	2.51262	71.2823	99.2532	99.9086	99.9947	99.7823	23.3595	98.3815
4656	2.51424	71.1136	99.2715	99.9086	99.9946	99.7792	22.9156	98.3814
4659	2.51586	70.9451	99.2896	99.9086	99.9944	99.7761	22.4726	98.3813
4662	2.51748	70.7769	99.3075	99.9086	99.9943	99.7729	22.0304	98.3813
4665	2.5191	70.6089	99.3251	99.9086	99.9942	99.7698	21.5891	98.3813
4668	2.52072	70.4411	99.3426	99.9086	99.994	99.7666	21.1488	98.3814
4671	2.52234	70.2736	99.3599	99.9086	99.9939	99.7634	20.7093	98.3815
4674	2.52396	70.1064	99.3769	99.9086	99.9937	99.7603	20.2708	98.3817
4677	2.52558	69.9395	99.3937	99.9086	99.9936	99.757	19.8332	98.382
4680	2.5272	69.7728	99.4103	99.9086	99.9935	99.7538	19.3966	98.3822
4683	2.52882	69.6065	99.4267	99.9086	99.9933	99.7506	18.961	98.3826
4686	2.53044	69.4404	99.4428	99.9086	99.9932	99.7474	18.5264	98.383
4689	2.53206	69.2746	99.4588	99.9086	99.993	99.7441	18.0929	98.3834
4692	2.53368	69.1092	99.4745	99.9086	99.9929	99.7409	17.6604	98.3839
4695	2.5353	68.944	99.49	99.9086	99.9928	99.7376	17.229	98.3845
4698	2.53692	68.7793	99.5053	99.9086	99.9926	99.7343	16.7986	98.3851
4701	2.53854	68.6148	99.5204	99.9086	99.9925	99.731	16.3694	98.3857
4704	2.54016	68.4506	99.5353	99.9087	99.9923	99.7277	15.9413	98.3864
4707	2.54178	68.2868	99.55	99.9087	99.9922	99.7244	15.5143	98.3872
4710	2.5434	68.1233	99.5644	99.9087	99.992	99.7211	15.0885	98.388
4713	2.54502	67.9602	99.5786	99.9087	99.9919	99.7177	14.6639	98.3888
4716	2.54664	67.7975	99.5926	99.9088	99.9918	99.7143	14.2405	98.3897
4719	2.54826	67.6351	99.6064	99.9088	99.9916	99.711	13.8183	98.3907
4722	2.54988	67.4731	99.62	99.9088	99.9915	99.7076	13.3973	98.3917
4725	2.5515	67.3114	99.6333	99.9088	99.9913	99.7042	12.9776	98.3928
4728	2.55312	67.1501	99.6464	99.9089	99.9912	99.7008	12.5591	98.3939
4731	2.55474	66.9893	99.6593	99.9089	99.991	99.6974	12.1419	98.395
4734	2.55636	66.8288	99.672	99.909	99.9909	99.694	11.726	98.3963
4737	2.55798	66.6687	99.6844	99.909	99.9907	99.6905	11.3114	98.3975
4740	2.5596	66.509	99.6967	99.909	99.9906	99.6871	10.8981	98.3988
4743	2.56122	66.3497	99.7087	99.9091	99.9904	99.6836	10.4862	98.4002
4746	2.56284	66.1908	99.7205	99.9091	99.9903	99.6802	10.0757	98.4016
4749	2.56446	66.0324	99.732	99.9092	99.9902	99.6767	9.66646	98.4031
4752	2.56608	65.8744	99.7434	99.9092	99.99	99.6732	9.25866	98.4046
4755	2.5677	65.7168	99.7545	99.9093	99.9899	99.6697	8.85226	98.4062
4758	2.56932	65.5596	99.7654	99.9093	99.9897	99.6662	8.44725	98.4078
4761	2.57094	65.4029	99.776	99.9094	99.9896	99.6627	8.04366	98.4094
4764	2.57256	65.2466	99.7864	99.9095	99.9894	99.6591	7.64154	98.4111
4767	2.57418	65.0908	99.7966	99.9095	99.9893	99.6556	7.24088	98.4129
4770	2.5758	64.9355	99.8066	99.9096	99.9891	99.652	6.84167	98.4147
4773	2.57742	64.7805	99.8163	99.9097	99.989	99.6485	6.44395	98.4166
4776	2.57904	64.6261	99.8258	99.9097	99.9888	99.6449	6.04772	98.4185
4779	2.58066	64.4721	99.835	99.9098	99.9887	99.6413	5.65301	98.4204
4782	2.58228	64.3186	99.8441	99.9099	99.9885	99.6377	5.25978	98.4224
4785	2.5839	64.1656	99.8528	99.9099	99.9884	99.6341	4.86813	98.4245
4788	2.58552	64.0131	99.8614	99.91	99.9883	99.6305	4.47802	98.4266
4791	2.58714	63.861	99.8697	99.9101	99.9881	99.6268	4.08947	98.4287
4794	2.58876	63.7095	99.8778	99.9102	99.988	99.6232	3.7025	98.4309
4797	2.59038	63.5584	99.8856	99.9103	99.9878	99.6195	3.31708	98.4332
4800	2.592	63.4079	99.8932	99.9104	99.9877	99.6159	2.93325	98.4355
4803	2.59362	63.2578	99.9005	99.9104	99.9875	99.6122	2.55104	98.4378
4806	2.59524	63.1083	99.9076	99.9105	99.9874	99.6085	2.17043	98.4402
4809	2.59686	62.9592	99.9144	99.9106	99.9872	99.6048	1.79147	98.4426
4812	2.59848	62.8107	99.921	99.9107	99.9871	99.6011	1.41412	98.4451
4815	2.6001	62.6627	99.9273	99.9108	99.987	99.5974	1.03845	98.4476
4818	2.60172	62.5153	99.9334	99.9109	99.9868	99.5937	0.664381	98.4502
4821	2.60334	62.3683	99.9392	99.911	99.9867	99.59	0.292025	98.4528
4824	2.60496	62.2219	99.9448	99.9111	99.9865	99.5862	0	98.4555
4827	2.60658	62.0761	99.9501	99.9112	99.9864	99.5825	0	98.4582
4830	2.6082	61.9308	99.9552	99.9113	99.9862	99.5787	0	98.4609
4833	2.60982	61.786	99.96	99.9114	99.9861	99.5749	0	98.4637
4836	2.61144	61.6418	99.9645	99.9116	99.986	99.5711	0	98.4666
4839	2.61306	61.4981	99.9688	99.9117	99.9858	99.5673	0	98.4695
4842	2.61468	61.355	99.9728	99.9118	99.9857	99.5635	0	98.4724
4845	2.6163	61.2125	99.9766	99.9119	99.9855	99.5597	0	98.4754
4848	2.61792	61.0705	99.98	99.912	99.9854	99.5559	0	98.4784
4851	2.61954	60.9291	99.9832	99.9121	99.9852	99.552	0	98.4815
4854	2.62116	60.7882	99.9862	99.9123	99.9851	99.5482	0	98.4846
4857	2.62278	60.648	99.9888	99.9124	99.985	99.5443	0	98.4877
4860	2.6244	60.5083	99.9912	99.9125	99.9848	99.5405	0	98.4909
4863	2.62602	60.3691	99.9933	99.9127	99.9847	99.5366	0	98.4941
4866	2.62764	60.2306	99.9951	99.9128	99.9845	99.5327	0	98.4974
4869	2.62926	60.0927	99.9966	99.9129	99.9844	99.5288	0	98.5007
4872	2.63088	59.9553	99.9979	99.9131	99.9843	99.5249	0	98.5041
4875	2.6325	59.8186	99.9988	99.9132	99.9841	99.521	0	98.5075
4878	2.63412	59.6824	99.9995	99.9134	99.984	99.517	0	98.5109
4881	2.63574	59.5468	99.9999	99.9135	99.9838	99.5131	0	98.5144
4884	2.63736	59.4119	100	99.9137	99.9837	99.5091	0	98.5179
4887	2.63898	59.2775	99.9998	99.9138	99.9836	99.5052	0	98.5215
4890	2.6406	59.1438	99.9993	99.914	99.9834	99.5012	0	98.5251
4893	2.64222	59.0107	99.9985	99.9141	99.9833	99.4972	0	98.5287
4896	2.64384	58.8781	99.9974	99.9143	99.9832	99.4932	0	98.5324
4899	2.64546	58.7463	99.996	99.9144	99.983	99.4892	0	98.5361
4902	2.64708	58.615	99.9943	99.9146	99.9829	99.4852	0	98.5399
4905	2.6487	58.4843	99.9922	99.9148	99.9827	99.4811	0	98.5437
4908	2.65032	58.3542	99.9899	99.9149	99.9826	99.4771	0	98.5476
4911	2.65194	58.2248	99.9873	99.9151	99.9825	99.473	0	98.5514
4914	2.65356	58.0961	99.9843	99.9153	99.9823	99.469	0	98.5553
4917	2.65518	57.9679	99.981	99.9154	99.9822	99.4649	0	98.5593
4920	2.6568	57.8404	99.9775	99.9156	99.9821	99.4608	0	98.5633
4923	2.65842	57.7135	99.9735	99.9158	99.9819	99.4567	0	98.5673
4926	2.66004	57.5873	99.9693	99.916	99.9818	99.4526	0	98.5714
4929	2.66166	57.4616	99.9647	99.9162	99.9817	99.4485	0	98.5755
4932	2.66328	57.3367	99.9598	99.9163	99.9815	99.4444	0	98.5796
4935	2.6649	57.2124	99.9546	99.9165	99.9814	99.4402	0	98.5838
4938	2.66652	57.0887	99.949	99.9167	99.9813	99.4361	0	98.588
4941	2.66814	56.9657	99.9431	99.9169	99.9812	99.4319	0	98.5922
4944	2.66976	56.8433	99.9369	99.9171	99.981	99.4278	0	98.5965
4947	2.67138	56.7216	99.9303	99.9173	99.9809	99.4236	0	98.6008
4950	2.673	56.6005	99.9234	99.9175	99.9808	99.4194	0	98.6052
4953	2.67462	56.4801	99.9161	99.9177	99.9806	99.4152	0	98.6095
4956	2.67624	56.3603	99.9085	99.9179	99.9805	99.411	0	98.6139
4959	2.67786	56.2412	99.9005	99.9181	99.9804	99.4067	0	98.6184
4962	2.67948	56.1228	99.8922	99.9183	99.9803	99.4025	0	98.6229
4965	2.6811	56.005	99.8835	99.9185	99.9801	99.3982	0	98.6274
4968	2.68272	55.8879	99.8745	99.9187	99.98	99.394	0	98.6319
4971	2.68434	55.7715	99.8651	99.919	99.9799	99.3897	0	98.6365
4974	2.68596	55.6557	99.8553	99.9192	99.9798	99.3854	0	98.6411
4977	2.68758	55.5406	99.8452	99.9194	99.9796	99.3811	0	98.6457
4980	2.6892	55.4261	99.8347	99.9196	99.9795	99.3768	0	98.6504
4983	2.69082	55.3123	99.8238	99.9198	99.9794	99.3725	0	98.6551
4986	2.69244	55.1992	99.8126	99.9201	99.9793	99.3682	0	98.6598
4989	2.69406	55.0868	99.801	99.9203	99.9791	99.3638	0	98.6646
4992	2.69568	54.9751	99.789	99.9205	99.979	99.3595	0	98.6693
4995	2.6973	54.864	99.7766	99.9207	99.9789	99.3551	0	98.6741
4998	2.69892	54.7536	99.7638	99.921	99.9788	99.3508	0	98.679
5001	2.70054	54.6439	99.7507	99.9212	99.9787	99.3464	0	98.6838
5004	2.70216	54.5348	99.7372	99.9215	99.9786	99.342	0	98.6887
5007	2.70378	54.4264	99.7232	99.9217	99.9784	99.3376	0	98.6937
5010	2.7054	54.3188	99.7089	99.922	99.9783	99.3331	0	98.6986
5013	2.70702	54.2118	99.6942	99.9222	99.9782	99.3287	0	98.7036
5016	2.70864	54.1054	99.6791	99.9224	99.9781	99.3243	0	98.7086
5019	2.71026	53.9998	99.6636	99.9227	99.978	99.3198	0	98.7136
5022	2.71188	53.8948	99.6476	99.923	99.9779	99.3153	0	98.7187
5025	2.7135	53.7906	99.6313	99.9232	99.9778	99.3109	0	98.7237
5028	2.71512	53.687	99.6146	99.9235	99.9776	99.3064	0	98.7288
5031	2.71674	53.5841	99.5974	99.9237	99.9775	99.3019	0	98.734
5034	2.71836	53.4819	99.5799	99.924	99.9774	99.2974	0	98.7391
5037	2.71998	53.3804	99.5619	99.9242	99.9773	99.2928	0	98.7443
5040	2.7216	53.2795	99.5435	99.9245	99.9772	99.2883	0	98.7495
5043	2.72322	53.1793	99.5247	99.9248	99.9771	99.2838	0	98.7547
5046	2.72484	53.0799	99.5055	99.925	99.977	99.2792	0	98.7599
5049	2.72646	52.9811	99.4858	99.9253	99.9769	99.2746	0	98.7652
5052	2.72808	52.883	99.4658	99.9256	99.9768	99.27	0	98.7705
5055	2.7297	52.7857	99.4453	99.9259	99.9767	99.2654	0	98.7758
5058	2.73132	52.6889	99.4243	99.9261	99.9766	99.2608	0	98.7811
5061	2.73294	52.5929	99.4029	99.9264	99.9765	99.2562	0	98.7864
5064	2.73456	52.4976	99.3811	99.9267	99.9764	99.2516	0	98.7918
5067	2.73618	52.403	99.3589	99.927	99.9763	99.247	0	98.7972
5070	2.7378	52.309	99.3362	99.9273	99.9762	99.2423	0	98.8026
5073	2.73942	52.2157	99.3131	99.9276	99.9761	99.2376	0	98.808
5076	2.74104	52.1232	99.2895	99.9279	99.976	99.233	0	98.8134
5079	2.74266	52.0313	99.2655	99.9282	99.9759	99.2283	0	98.8189
5082	2.74428	51.9401	99.2411	99.9285	99.9758	99.2236	0	98.8243
5085	2.7459	51.8496	99.2162	99.9287	99.9757	99.2189	0	98.8298
5088	2.74752	51.7598	99.1908	99.929	99.9757	99.2142	0	98.8353
5091	2.74914	51.6707	99.165	99.9293	99.9756	99.2094	0	98.8409
5094	2.75076	51.5823	99.1388	99.9296	99.9755	99.2047	0	98.8464
5097	2.75238	51.4945	99.112	99.93	99.9754	99.1999	0	98.8519
5100	2.754	51.4075	99.0849	99.9303	99.9753	99.1952	0	98.8575
5103	2.75562	51.3211	99.0573	99.9306	99.9752	99.1904	0	98.8631
5106	2.75724	51.2355	99.0292	99.9309	99.9752	99.1856	0	98.8687
5109	2.75886	51.1505	99.0006	99.9312	99.9751	99.1808	0	98.8743
5112	2.76048	51.0662	98.9716	99.9315	99.975	99.176	0	98.8799
5115	2.7621	50.9826	98.9421	99.9318	99.9749	99.1712	0	98.8855
5118	2.76372	50.8997	98.9122	99.9321	99.9749	99.1664	0	98.8912
5121	2.76534	50.8175	98.8818	99.9325	99.9748	99.1615	0	98.8968
5124	2.76696	50.7359	98.8509	99.9328	99.9747	99.1567	0	98.9025
5127	2.76858	50.6551	98.8196	99.9331	99.9746	99.1518	0	98.9082
5130	2.7702	50.5749	98.7878	99.9334	99.9746	99.1469	0	98.9139
5133	2.77182	50.4954	98.7555	99.9337	99.9745	99.142	0	98.9196
5136	2.77344	50.4166	98.7227	99.9341	99.9744	99.1372	0	98.9253
5139	2.77506	50.3385	98.6895	99.9344	99.9744	99.1322	0	98.931
5142	2.77668	50.2611	98.6558	99.9347	99.9743	99.1273	0	98.9367
5145	2.7783	50.1844	98.6216	99.9351	99.9743	99.1224	0	98.9424
5148	2.77992	50.1082	98.5869	99.9354	99.9742	99.1175	0	98.9482
5151	2.78154	50.0328	98.5518	99.9357	99.9742	99.1125	0	98.9539
5154	2.78316	49.9581	98.5162	99.9361	99.9741	99.1076	0	98.9597
5157	2.78478	49.8841	98.4801	99.9364	99.974	99.1026	0	98.9654
5160	2.7864	49.8108	98.4436	99.9368	99.974	99.0976	0	98.9712
5163	2.78802	49.7381	98.4065	99.9371	99.974	99.0926	0	98.977
5166	2.78964	49.6661	98.369	99.9375	99.9739	99.0876	0	98.9828
5169	2.79126	49.5948	98.331	99.9378	99.9739	99.0826	0	98.9885
5172	2.79288	49.5241	98.2925	99.9381	99.9738	99.0776	0	98.9943
5175	2.7945	49.4542	98.2536	99.9385	99.9738	99.0726	0	99.0001
5178	2.79612	49.3849	98.2141	99.9388	99.9737	99.0676	0	99.0059
5181	2.79774	49.3162	98.1742	99.9392	99.9737	99.0625	0	99.0117
5184	2.79936	49.2483	98.1338	99.9396	99.9737	99.0575	0	99.0175
5187	2.80098	49.181	98.0929	99.9399	99.9736	99.0524	0	99.0233
5190	2.8026	49.1144	98.0516	99.9403	99.9736	99.0473	0	99.0291
5193	2.80422	49.0484	98.0098	99.9406	99.9736	99.0423	0	99.035
5196	2.80584	48.9831	97.9675	99.941	99.9736	99.0372	0	99.0408
5199	2.80746	48.9185	97.9247	99.9413	99.9735	99.0321	0	99.0466
5202	2.80908	48.8545	97.8814	99.9417	99.9735	99.027	0	99.0524
5205	2.8107	48.7912	97.8377	99.9421	99.9735	99.0219	0	99.0582
5208	2.81232	48.7286	97.7935	99.9424	99.9735	99.0167	0	99.064
5211	2.81394	48.6666	97.7488	99.9428	99.9735	99.0116	0	99.0698
5214	2.81556	48.6053	97.7036	99.9431	99.9734	99.0065	0	99.0756
5217	2.81718	48.5446	97.658	99.9435	99.9734	99.0013	0	99.0814
5220	2.8188	48.4846	97.6119	99.9439	99.9734	98.9962	0	99.0872
5223	2.82042	48.4253	97.5653	99.9442	99.9734	98.991	0	99.093
5226	2.82204	48.3666	97.5182	99.9446	99.9734	98.9858	0	99.0988
5229	2.82366	48.3085	97.4707	99.945	99.9734	98.9807	0	99.1047
5232	2.82528	48.2511	97.4228	99.9454	99.9734	98.9755	0	99.1105
5235	2.8269	48.1944	97.3743	99.9457	99.9734	98.9703	0	99.1162
5238	2.82852	48.1382	97.3254	99.9461	99.9734	98.9651	0	99.122
5241	2.83014	48.0828	97.276	99.9465	99.9735	98.9599	0	99.1278
5244	2.83176	48.028	97.2262	99.9468	99.9735	98.9547	0	99.1336
5247	2.83338	47.9738	97.1759	99.9472	99.9735	98.9495	0	99.1394
5250	2.835	47.9203	97.1252	99.9476	99.9735	98.9442	0	99.1451
5253	2.83662	47.8674	97.074	99.948	99.9735	98.939	0	99.1509
5256	2.83824	47.8151	97.0223	99.9483	99.9735	98.9338	0	99.1566
5259	2.83986	47.7635	96.9703	99.9487	99.9736	98.9285	0	99.1624
5262	2.84148	47.7125	96.9177	99.9491	99.9736	98.9233	0	99.1681
5265	2.8431	47.6621	96.8647	99.9495	99.9736	98.918	0	99.1739
5268	2.84472	47.6124	96.8113	99.9499	99.9737	98.9128	0	99.1796
5271	2.84634	47.5633	96.7574	99.9502	99.9737	98.9075	0	99.1853
5274	2.84796	47.5148	96.7031	99.9506	99.9737	98.9023	0	99.191
5277	2.84958	47.467	96.6484	99.951	99.9738	98.897	0	99.1967
5280	2.8512	47.4197	96.5932	99.9514	99.9738	98.8917	0	99.2024
5283	2.85282	47.3731	96.5376	99.9518	99.9739	98.8864	0	99.2081
5286	2.85444	47.3271	96.4816	99.9522	99.9739	98.8812	0	99.2137
5289	2.85606	47.2818	96.4251	99.9525	99.974	98.8759	0	99.2194
