TimeSlice	Time	bicepsfemorisposterior	gracilisanterior	gracilisposterior	illiopsoas	rectusfemoris	semimembranosus	semitendinosus	tibialisanterior	vastusintermedius	vastuslateralis	vastusmedialis
280	0.1512	0	2.40082e-005	0	0.074089	0.133123	0	0	0	0.0405442	0.035543	0.0291864
281	0.15174	0	2.30926e-005	0	0.0740895	0.133027	0	0	0	0.0405191	0.0355279	0.0291852
282	0.15228	0	2.42489e-005	0	0.0740888	0.132931	0	0	0	0.0404921	0.0355095	0.0291876
283	0.15282	0	2.44834e-005	0	0.0740889	0.132839	0	2.43379e-006	0	0.0404645	0.0354969	0.0291916
284	0.15336	0	2.46903e-005	0	0.0740881	0.132748	0	3.99784e-006	0	0.0404409	0.0354845	0.0291935
285	0.1539	0	2.60511e-005	0	0.0740892	0.132661	0	5.37933e-006	0	0.040419	0.0354723	0.0291953
286	0.15444	0	2.68589e-005	0	0.0740889	0.132574	0	6.59958e-006	0	0.0403928	0.0354603	0.0292005
287	0.15498	0	2.67859e-005	0	0.0740881	0.132487	0	7.67739e-006	0	0.0403706	0.0354486	0.0292036
288	0.15552	0	2.71142e-005	0	0.0740896	0.132404	0	1.03691e-005	0	0.0403477	0.0354353	0.0292048
289	0.15606	0	2.77967e-005	0	0.0740893	0.132325	0	1.10069e-005	0	0.040323	0.035424	0.0292075
290	0.1566	0	2.76132e-005	0	0.0740885	0.132249	0	1.15703e-005	0	0.040301	0.0354129	0.0292065
291	0.15714	0	2.74513e-005	0	0.0740886	0.13217	0	1.20679e-005	0	0.0402817	0.0354003	0.0292091
292	0.15768	0	2.80941e-005	0	0.0740892	0.132092	0	1.25075e-005	0	0.0402628	0.0353933	0.0292133
293	0.15822	0	2.82683e-005	0	0.0740884	0.132018	0	1.46354e-005	0	0.0402409	0.0353827	0.0292154
294	0.15876	0	2.8422e-005	0	0.0740881	0.131946	0	1.47752e-005	0	0.0402193	0.0353706	0.0292137
295	0.1593	0	2.81648e-005	0	0.0740887	0.131875	0	1.3159e-005	0	0.0402005	0.0353623	0.0292175
296	0.15984	0	2.79379e-005	0	0.0740902	0.131811	0	1.34712e-005	0	0.0401843	0.035356	0.0292228
297	0.16038	0	2.97017e-005	0	0.0740889	0.131744	0	1.89659e-005	0	0.0401638	0.0353461	0.0292224
298	0.16092	0	2.92937e-005	0	0.0740881	0.131677	0	1.86003e-005	0	0.0401484	0.0353364	0.0292238
299	0.16146	0	2.97194e-005	0	0.0740896	0.131611	0	1.82773e-005	0	0.0401332	0.0353287	0.0292268
300	0.162	0	3.12733e-005	0	0.0740901	0.131549	0	2.14714e-005	0	0.0401137	0.0353229	0.0292297
301	0.16254	0	3.06801e-005	0	0.0740897	0.131489	0	2.08133e-005	0	0.0400968	0.0353154	0.0292305
302	0.16308	0	3.09425e-005	0	0.0740884	0.131431	0	2.0232e-005	0	0.0400838	0.035308	0.0292312
303	0.16362	0	3.19595e-005	0	0.074089	0.131371	0	2.3198e-005	0	0.0400686	0.0353043	0.0292337
304	0.16416	0	3.04999e-005	0	0.0740891	0.131313	0	2.75574e-005	0	0.0400515	0.0352971	0.0292395
305	0.1647	0	2.99978e-005	0	0.0740883	0.131262	0	2.6189e-005	0	0.040037	0.03529	0.0292415
306	0.16524	0	3.15189e-005	0	0.0740875	0.131208	0	2.49802e-005	0	0.0400262	0.0352884	0.0292433
307	0.16578	0	3.28608e-005	0	0.0740881	0.131151	0	2.91316e-005	0	0.0400121	0.0352831	0.0292485
308	0.16632	0	3.40445e-005	0	0.0740887	0.131098	0	3.10588e-005	0	0.0399949	0.0352762	0.0292499
309	0.16686	0	3.31249e-005	0	0.0740879	0.131049	0	2.7542e-005	0	0.0399814	0.0352712	0.0292475
310	0.1674	0	3.23136e-005	0	0.0740884	0.130999	0	2.61753e-005	0	0.0399717	0.0352662	0.0292487
311	0.16794	0	3.35618e-005	0	0.074089	0.13095	0	3.01871e-005	0	0.0399621	0.0352667	0.0292499
312	0.16848	0	3.4663e-005	0	0.0740895	0.130904	0	3.37308e-005	0	0.0399469	0.0352617	0.0292527
313	0.16902	0	3.56344e-005	0	0.0740891	0.130859	0	3.51211e-005	0	0.039932	0.035255	0.0292571
314	0.16956	0	3.60986e-005	0	0.0740887	0.130813	0	3.63492e-005	0	0.039922	0.035252	0.0292559
315	0.1701	0	3.61153e-005	0	0.0740893	0.130767	0	3.74339e-005	0	0.0399133	0.0352491	0.0292565
316	0.17064	0	3.49517e-005	0	0.0740898	0.130725	0	3.49126e-005	0	0.0399024	0.0352461	0.0292587
317	0.17118	0	3.39251e-005	0	0.0740898	0.130681	0	3.26856e-005	0	0.0398918	0.0352432	0.0292626
318	0.17172	0	3.45906e-005	0	0.0740889	0.130642	0	3.41978e-005	0	0.0398813	0.0352403	0.0292663
319	0.17226	0	3.55706e-005	0	0.0740885	0.130604	0	3.55336e-005	0	0.0398722	0.0352392	0.0292698
320	0.1728	0	3.60423e-005	0	0.0740891	0.130564	0	3.67134e-005	0	0.0398644	0.0352381	0.0292731
321	0.17334	0	3.68512e-005	0	0.0740882	0.130527	0	3.94953e-005	0	0.0398544	0.0352352	0.0292761
322	0.17388	0	3.7172e-005	0	0.0740874	0.130491	0	4.19524e-005	0	0.0398423	0.0352305	0.0292772
323	0.17442	0	3.70622e-005	0	0.074088	0.130456	0	4.41228e-005	0	0.0398362	0.0352294	0.0292782
324	0.17496	0	3.73582e-005	0	0.0740886	0.130421	0	4.60398e-005	0	0.0398313	0.0352301	0.0292808
325	0.1755	0	3.72264e-005	0	0.07409	0.130387	0	4.59934e-005	0	0.0398219	0.0352308	0.0292797
326	0.17604	0	3.78958e-005	0	0.0740886	0.130354	0	4.59524e-005	0	0.0398126	0.0352314	0.0292822
327	0.17658	0	3.84863e-005	0	0.0740882	0.130321	0	4.59162e-005	0	0.0398036	0.0352302	0.0292827
328	0.17712	0	3.82217e-005	0	0.0740888	0.130289	0	4.58842e-005	0	0.0397958	0.0352271	0.0292849
329	0.17766	0	3.79882e-005	0	0.0740893	0.130255	0	4.58559e-005	0	0.0397893	0.0352241	0.0292888
330	0.1782	0	3.8175e-005	0	0.0740884	0.130224	0	4.58309e-005	0	0.0397817	0.0352229	0.0292906
331	0.17874	0	3.9911e-005	0	0.0740876	0.130196	0	5.10279e-005	0	0.039772	0.0352216	0.0292905
332	0.17928	0	4.14425e-005	0	0.0740895	0.130166	0	5.56183e-005	0	0.0397659	0.035224	0.0292886
333	0.17982	0	4.08296e-005	0	0.0740891	0.130137	0	5.61936e-005	0	0.0397611	0.0352245	0.029292
334	0.18036	0	4.02889e-005	0	0.0740891	0.130108	0	5.49621e-005	0	0.0397551	0.0352213	0.0292953
335	0.1809	0	4.05974e-005	0	0.0740882	0.130084	0	5.21346e-005	0	0.0397516	0.0352217	0.0293002
336	0.18144	0	4.00841e-005	0	0.0740878	0.13006	0	4.9637e-005	0	0.0397458	0.0352257	0.0293012
337	0.18198	0	3.96311e-005	0	0.0740884	0.130032	0	4.91707e-005	0	0.0397413	0.0352259	0.0293039
338	0.18252	0	4.19812e-005	0	0.0740884	0.130008	0	5.57175e-005	0	0.0397368	0.0352243	0.0293064
339	0.18306	0	4.32687e-005	0	0.0740903	0.129985	0	6.15002e-005	0	0.0397289	0.0352245	0.0293034
340	0.1836	0	4.24406e-005	0	0.0740889	0.129961	0	5.96493e-005	0	0.0397224	0.0352229	0.0293077
341	0.18414	0	4.17101e-005	0	0.074088	0.129939	0	5.62746e-005	0	0.0397182	0.0352248	0.0293099
342	0.18468	0	4.10656e-005	0	0.0740881	0.129916	0	5.50335e-005	0	0.0397164	0.0352285	0.0293101
343	0.18522	0	4.2461e-005	0	0.0740886	0.129893	0	6.0896e-005	0	0.0397111	0.0352284	0.0293121
344	0.18576	0	4.3692e-005	0	0.0740904	0.129873	0	6.43346e-005	0	0.0397048	0.0352283	0.029314
345	0.1863	0	4.32068e-005	0	0.0740895	0.129853	0	6.04131e-005	0	0.039702	0.03523	0.0293175
346	0.18684	0	4.19932e-005	0	0.0740886	0.129833	0	5.8689e-005	0	0.039697	0.0352334	0.0293172
347	0.18738	0	4.24937e-005	0	0.0740904	0.129814	0	6.23851e-005	0	0.0396943	0.035233	0.0293187
348	0.18792	0	4.37209e-005	0	0.0740908	0.129798	0	6.56499e-005	0	0.039694	0.0352345	0.0293219
349	0.18846	0	4.28395e-005	0	0.0740903	0.129778	0	6.33145e-005	0	0.0396901	0.0352376	0.0293212
350	0.189	0	4.40259e-005	0	0.0740893	0.129758	0	6.47311e-005	0	0.0396841	0.0352371	0.0293224
351	0.18954	0	4.50725e-005	0	0.074088	0.129742	0	6.59823e-005	0	0.0396781	0.0352347	0.0293252
352	0.19008	0	4.40319e-005	0	0.0740889	0.129724	0	6.36082e-005	0	0.0396746	0.0352359	0.0293261
353	0.19062	0	4.4685e-005	0	0.0740894	0.129709	0	6.84698e-005	0	0.0396733	0.0352425	0.0293305
354	0.19116	0	4.48684e-005	0	0.0740898	0.129695	0	7.10244e-005	0	0.0396733	0.035247	0.0293329
355	0.1917	0	4.42446e-005	0	0.0740916	0.12968	0	6.6322e-005	0	0.0396697	0.0352461	0.0293315
356	0.19224	0	4.52654e-005	0	0.0740897	0.129664	0	6.91272e-005	0	0.0396628	0.0352451	0.0293355
357	0.19278	0	4.57732e-005	0	0.0740878	0.129647	0	7.1605e-005	0	0.0396605	0.0352495	0.0293375
358	0.19332	0	4.6614e-005	0	0.0740883	0.129631	0	7.20539e-005	0	0.0396618	0.0352538	0.0293394
359	0.19386	0	4.65701e-005	0	0.0740888	0.129621	0	7.24504e-005	0	0.0396618	0.0352579	0.0293411
360	0.1944	0	4.49602e-005	0	0.0740911	0.129609	0	6.93213e-005	0	0.0396595	0.0352601	0.0293391
361	0.19494	0	4.58967e-005	0	0.0740892	0.129594	0	7.17764e-005	0	0.0396549	0.0352568	0.0293425
362	0.19548	0	4.67229e-005	0	0.0740873	0.129583	0	7.22053e-005	0	0.0396516	0.0352572	0.029344
363	0.19602	0	4.74518e-005	0	0.0740892	0.129568	0	7.43238e-005	0	0.0396483	0.0352629	0.0293435
364	0.19656	0	4.73092e-005	0	0.0740896	0.129555	0	7.6195e-005	0	0.0396496	0.0352666	0.0293539
365	0.1971	0	4.7969e-005	0	0.0740896	0.129557	0	7.95876e-005	0	0.039659	0.0352792	0.0293655
366	0.19764	0	5.13006e-005	0	0.0740905	0.129555	0	8.78032e-005	0	0.0396612	0.0352915	0.0293677
367	0.19818	0	5.10974e-005	0	0.0740913	0.129545	0	8.63616e-005	0	0.0396576	0.0352927	0.0293679
368	0.19872	0	5.05253e-005	0	0.0740902	0.129534	0	8.68279e-005	0	0.0396552	0.0352939	0.0293698
369	0.19926	0	5.08062e-005	0	0.0740893	0.129522	0	8.72397e-005	0	0.0396528	0.0352949	0.029368
370	0.1998	0	5.1054e-005	0	0.0740906	0.129512	0	8.58638e-005	0	0.0396505	0.0352996	0.0293681
371	0.20034	0	5.0487e-005	0	0.0740909	0.129504	0	8.63882e-005	0	0.0396505	0.0353022	0.0293717
372	0.20088	0	4.99868e-005	0	0.0740904	0.129494	0	8.51116e-005	0	0.0396516	0.035303	0.0293733
373	0.20142	0	4.95455e-005	0	0.0740916	0.129482	0	8.22444e-005	0	0.0396503	0.0353055	0.029373
374	0.20196	0	4.9549e-005	0	0.0740906	0.129473	0	8.31911e-005	0	0.0396479	0.0353062	0.0293745
375	0.2025	0	4.99449e-005	0	0.0740887	0.129465	0	8.5767e-005	0	0.0396455	0.0353067	0.0293722
376	0.20304	0	4.95086e-005	0	0.07409	0.129456	0	8.4563e-005	0	0.0396432	0.0353109	0.0293754
377	0.20358	0	5.18732e-005	0	0.0740913	0.129456	0	9.04582e-005	0	0.0396466	0.0353257	0.0293838
378	0.20412	0	5.27808e-005	0	0.0740907	0.129458	0	9.91447e-005	0	0.0396546	0.0353383	0.0293901
379	0.20466	0	5.2796e-005	0	0.0740902	0.129451	0	9.8119e-005	0	0.0396566	0.0353417	0.0293925
380	0.2052	0	5.39877e-005	0	0.0740914	0.129443	0	9.54733e-005	0	0.0396539	0.0353431	0.0293893
381	0.20574	0	5.34679e-005	0	0.0740917	0.129436	0	9.31364e-005	0	0.0396513	0.0353445	0.029388
382	0.20628	0	5.26165e-005	0	0.0740898	0.129429	0	9.10722e-005	0	0.0396499	0.035344	0.0293903
383	0.20682	0	5.38294e-005	0	0.0740892	0.129419	0	9.44679e-005	0	0.0396484	0.035347	0.0293924
384	0.20736	0	5.33282e-005	0	0.0740896	0.129412	0	9.22483e-005	0	0.0396516	0.0353518	0.0293891
385	0.2079	0	5.24932e-005	0	0.07409	0.129408	0	9.02877e-005	0	0.0396524	0.035351	0.0293894
386	0.20844	0	5.25422e-005	0	0.0740917	0.129401	0	9.02956e-005	0	0.0396497	0.0353503	0.0293933
387	0.20898	0	5.21927e-005	0	0.0740929	0.129395	0	8.85629e-005	0	0.0396493	0.0353531	0.0294024
388	0.20952	0	5.4241e-005	0	0.0740932	0.129398	0	9.39912e-005	0	0.0396547	0.0353666	0.0294075
389	0.21006	0	5.56553e-005	0	0.0740911	0.1294	0	0.000102265	0	0.0396587	0.035378	0.0294105
390	0.2106	0	5.45462e-005	0	0.0740901	0.129394	0	0.000100875	0	0.039657	0.0353782	0.0294116
391	0.21114	0	5.39605e-005	0	0.0740913	0.129389	0	9.79078e-005	0	0.0396564	0.0353821	0.0294072
392	0.21168	0	5.46223e-005	0	0.0740907	0.129383	0	0.000100506	0	0.0396581	0.035384	0.0294047
393	0.21222	0	5.55988e-005	0	0.0740901	0.129377	0	0.0001028	0	0.0396585	0.0353841	0.0294077
394	0.21276	0	5.52819e-005	0	0.0740914	0.129373	0	9.96083e-005	0	0.0396578	0.0353895	0.0294105
395	0.2133	0	5.42168e-005	0	0.074093	0.129369	0	9.67886e-005	0	0.0396571	0.0353894	0.0294096
396	0.21384	0	5.44555e-005	0	0.0740919	0.129363	0	9.95171e-005	0	0.0396541	0.0353893	0.0294122
397	0.21438	0	5.38805e-005	0	0.0740904	0.129357	0	9.84478e-005	0	0.0396534	0.0353927	0.0294111
398	0.21492	0	5.33733e-005	0	0.0740907	0.129355	0	9.57636e-005	0	0.0396539	0.035396	0.0294082
399	0.21546	0	5.44969e-005	0	0.0740901	0.129349	0	9.6872e-005	0	0.0396555	0.0353992	0.0294072
400	0.216	0	5.54882e-005	0	0.0740905	0.129343	0	9.95907e-005	0	0.0396558	0.0354023	0.0294135
401	0.21654	0	5.71483e-005	0	0.0740917	0.12935	0	0.000105472	0	0.0396596	0.0354143	0.029423
402	0.21708	0	5.70417e-005	0	0.0740919	0.129356	0	0.000105447	0	0.0396668	0.0354224	0.0294267
403	0.21762	0	5.57692e-005	0	0.0740927	0.129353	0	0.000103686	0	0.039668	0.0354249	0.0294266
404	0.21816	0	5.62178e-005	0	0.0740911	0.129353	0	0.000105609	0	0.0396669	0.0354292	0.0294265
405	0.2187	0	5.70064e-005	0	0.0740891	0.129349	0	0.000107308	0	0.0396647	0.0354278	0.0294263
406	0.21924	0	5.7702e-005	0	0.0740895	0.129341	0	0.000108809	0	0.0396625	0.0354301	0.0294243
407	0.21978	0	5.59589e-005	0	0.0740894	0.129338	0	0.000104915	0	0.0396649	0.0354342	0.0294224
408	0.22032	0	5.52068e-005	0	0.0740898	0.129336	0	0.000101476	0	0.0396672	0.0354345	0.0294259
409	0.22086	0	5.61145e-005	0	0.0740906	0.129334	0	0.000101918	0	0.0396671	0.0354365	0.0294256
410	0.2214	0	5.69152e-005	0	0.0740918	0.12933	0	0.000104048	0	0.0396671	0.0354385	0.0294217
411	0.22194	0	5.80143e-005	0	0.074092	0.129326	0	0.000107668	0	0.0396647	0.0354386	0.0294287
412	0.22248	0	5.93768e-005	0	0.0740914	0.129333	0	0.000114346	0	0.0396681	0.0354477	0.0294355
413	0.22302	0	5.86148e-005	0	0.0740903	0.129338	0	0.000116765	0	0.0396737	0.0354584	0.0294383
414	0.22356	0	5.63714e-005	0	0.0740893	0.129336	0	0.000110203	0	0.0396734	0.0354597	0.0294373
415	0.2241	0	5.71418e-005	0	0.074091	0.129332	0	0.000106147	0	0.0396732	0.0354629	0.0294346
416	0.22464	0	5.82143e-005	0	0.0740913	0.12933	0	0.000107783	0	0.0396786	0.0354677	0.0294319
417	0.22518	0	5.7982e-005	0	0.0740911	0.129327	0	0.000109228	0	0.0396805	0.035467	0.0294329
418	0.22572	0	5.77771e-005	0	0.0740923	0.129321	0	0.000110505	0	0.0396766	0.0354663	0.0294374
419	0.22626	0	5.79891e-005	0	0.074093	0.129321	0	0.000111632	0	0.0396761	0.035471	0.0294363
420	0.2268	0	5.8569e-005	0	0.0740922	0.129321	0	0.000112628	0	0.0396769	0.0354737	0.0294352
421	0.22734	0	5.90805e-005	0	0.0740907	0.129319	0	0.000111768	0	0.0396775	0.0354746	0.0294378
422	0.22788	0	5.7175e-005	0	0.074091	0.129317	0	0.00010579	0	0.039677	0.0354736	0.0294438
423	0.22842	0	5.66724e-005	0	0.0740917	0.129324	0	0.000105728	0	0.0396811	0.0354798	0.0294477
424	0.22896	0	5.81929e-005	0	0.0740919	0.129329	0	0.000112632	0	0.0396851	0.0354948	0.0294479
425	0.2295	0	5.87487e-005	0	0.0740908	0.129327	0	0.000113511	0	0.039689	0.0355005	0.0294461
426	0.23004	0	5.92391e-005	0	0.0740907	0.129327	0	0.000112548	0	0.0396928	0.0355007	0.0294481
427	0.23058	0	5.92788e-005	0	0.0740918	0.129326	0	0.000113437	0	0.0396919	0.0355026	0.0294517
428	0.23112	0	5.93139e-005	0	0.0740925	0.129326	0	0.000114222	0	0.0396922	0.0355044	0.0294498
429	0.23166	0	5.93449e-005	0	0.0740927	0.129326	0	0.000114916	0	0.0396912	0.0355062	0.0294479
430	0.2322	0	5.89794e-005	0	0.0740907	0.129323	0	0.000115529	0	0.0396915	0.0355097	0.0294478
431	0.23274	0	5.94426e-005	0	0.0740901	0.129319	0	0.00011607	0	0.0396905	0.0355077	0.0294477
432	0.23328	0	6.02439e-005	0	0.0740913	0.129317	0	0.000114808	0	0.0396884	0.0355057	0.0294458
433	0.23382	0	5.97725e-005	0	0.0740915	0.129315	0	0.000113694	0	0.0396921	0.0355091	0.0294493
434	0.23436	0	6.0535e-005	0	0.0740918	0.12932	0	0.000117928	0	0.0397003	0.0355179	0.0294545
435	0.2349	0	6.16005e-005	0	0.074092	0.129327	0	0.000121669	0	0.0397037	0.0355264	0.0294558
436	0.23544	0	6.13621e-005	0	0.0740922	0.129326	0	0.000121493	0	0.0397024	0.0355293	0.0294588
437	0.23598	0	6.11517e-005	0	0.0740924	0.129328	0	0.000119598	0	0.0397023	0.0355321	0.0294581
438	0.23652	0	6.09661e-005	0	0.0740926	0.129329	0	0.000119665	0	0.0397022	0.035533	0.0294556
439	0.23706	0	6.11952e-005	0	0.0740919	0.129328	0	0.000119723	0	0.039702	0.0355339	0.0294549
440	0.2376	0	6.06117e-005	0	0.0740908	0.129328	0	0.000118035	0	0.0397018	0.0355348	0.0294561
441	0.23814	0	6.04898e-005	0	0.0740906	0.129327	0	0.000118283	0	0.0397016	0.0355355	0.0294553
442	0.23868	0	6.0775e-005	0	0.0740909	0.129324	0	0.000118503	0	0.0397003	0.0355399	0.0294546
443	0.23922	0	6.0241e-005	0	0.0740916	0.129324	0	0.000118697	0	0.0397036	0.0355441	0.0294575
444	0.23976	0	6.01627e-005	0	0.0740919	0.129327	0	0.000117129	0	0.039709	0.0355465	0.0294638
445	0.2403	0	6.1272e-005	0	0.0740916	0.129335	0	0.000119223	0	0.0397144	0.0355559	0.0294663
446	0.24084	0	6.22506e-005	0	0.0740919	0.129339	0	0.000124552	0	0.0397185	0.0355651	0.0294668
447	0.24138	0	6.19356e-005	0	0.0740925	0.129337	0	0.00012404	0	0.0397179	0.0355651	0.0294691
448	0.24192	0	6.12648e-005	0	0.0740932	0.129336	0	0.000121848	0	0.0397173	0.0355651	0.0294676
449	0.24246	0	6.06731e-005	0	0.0740933	0.129335	0	0.000119911	0	0.0397166	0.0355668	0.0294662
450	0.243	0	6.05439e-005	0	0.0740917	0.129336	0	0.000118201	0	0.0397149	0.0355667	0.0294684
451	0.24354	0	6.04299e-005	0	0.0740901	0.129336	0	0.00011843	0	0.0397143	0.0355684	0.0294687
452	0.24408	0	6.03293e-005	0	0.0740917	0.129335	0	0.000118633	0	0.0397159	0.0355718	0.0294654
453	0.24462	0	6.18118e-005	0	0.0740933	0.129332	0	0.000122291	0	0.0397153	0.0355733	0.0294639
454	0.24516	0	6.39052e-005	0	0.0740921	0.129333	0	0.000125522	0	0.0397169	0.0355729	0.0294625
455	0.2457	0	6.3788e-005	0	0.074091	0.129336	0	0.000124897	0	0.0397196	0.0355743	0.0294665
456	0.24624	0	6.40774e-005	0	0.0740912	0.129342	0	0.000127824	0	0.0397234	0.0355829	0.0294722
457	0.24678	0	6.47255e-005	0	0.0740914	0.12935	0	0.000130409	0	0.0397283	0.0355895	0.029474
458	0.24732	0	6.33333e-005	0	0.0740921	0.12935	0	0.000129213	0	0.0397285	0.0355905	0.0294757
459	0.24786	0	6.28907e-005	0	0.0740937	0.12935	0	0.000128157	0	0.0397298	0.035595	0.0294755
460	0.2484	0	6.25002e-005	0	0.0740934	0.129351	0	0.000125485	0	0.0397322	0.0355977	0.0294734
461	0.24894	0	6.13701e-005	0	0.0740903	0.129349	0	0.000123124	0	0.0397322	0.0355966	0.0294751
462	0.24948	0	6.11588e-005	0	0.0740897	0.129348	0	0.000127998	0	0.0397311	0.0355956	0.0294784
463	0.25002	0	6.25435e-005	0	0.0740918	0.12935	0	0.000130563	0	0.0397299	0.0355945	0.0294744
464	0.25056	0	6.37651e-005	0	0.0740929	0.12935	0	0.000127609	0	0.0397288	0.0355989	0.0294687
465	0.2511	0	6.32716e-005	0	0.0740931	0.129348	0	0.000125001	0	0.0397323	0.0356031	0.0294704
466	0.25164	0	6.28362e-005	0	0.0740914	0.129352	0	0.000122696	0	0.039738	0.0356037	0.0294774
467	0.25218	0	6.36305e-005	0	0.0740899	0.129361	0	0.00012588	0	0.0397436	0.0356114	0.0294805
468	0.25272	0	6.39385e-005	0	0.0740911	0.129367	0	0.000128692	0	0.0397456	0.0356189	0.0294817
469	0.25326	0	6.30318e-005	0	0.0740931	0.129365	0	0.000127697	0	0.0397441	0.0356172	0.0294828
470	0.2538	0	6.45886e-005	0	0.0740942	0.129363	0	0.000130297	0	0.0397437	0.0356191	0.0294802
471	0.25434	0	6.59621e-005	0	0.0740943	0.129365	0	0.000132594	0	0.0397422	0.0356228	0.0294777
472	0.25488	0	6.48169e-005	0	0.0740912	0.129364	0	0.000129403	0	0.0397419	0.035621	0.0294807
473	0.25542	0	6.38067e-005	0	0.0740892	0.129366	0	0.000128325	0	0.0397439	0.0356228	0.0294835
474	0.25596	0	6.25227e-005	0	0.0740904	0.129369	0	0.000127372	0	0.0397435	0.0356263	0.029479
475	0.2565	0	6.33539e-005	0	0.0740911	0.129367	0	0.000128271	0	0.0397419	0.0356297	0.0294783
476	0.25704	0	6.48728e-005	0	0.0740918	0.129367	0	0.000132544	0	0.0397427	0.0356313	0.0294775
477	0.25758	0	6.42488e-005	0	0.074092	0.129367	0	0.000129359	0	0.0397469	0.0356291	0.0294786
478	0.25812	0	6.48767e-005	0	0.0740922	0.129372	0	0.000128286	0	0.0397544	0.0356343	0.029485
479	0.25866	0	6.50378e-005	0	0.0740919	0.12938	0	0.000130817	0	0.0397595	0.0356446	0.0294857
480	0.2592	0	6.40015e-005	0	0.0740921	0.129383	0	0.000129574	0	0.0397598	0.0356476	0.0294864
481	0.25974	0	6.54441e-005	9.45596e-007	0.0740927	0.129383	0	0.000133694	0	0.0397579	0.0356468	0.0294888
482	0.26028	0	6.67168e-005	0	0.0740929	0.129382	0	0.000137334	0	0.0397571	0.0356479	0.0294893
483	0.26082	0	6.54827e-005	0	0.0740931	0.129385	0	0.000133591	0	0.0397586	0.0356507	0.0294879
484	0.26136	0	6.4394e-005	1.56427e-006	0.0740927	0.129388	0	0.000128544	0	0.0397589	0.0356516	0.0294866
485	0.2619	0	6.50048e-005	2.87006e-006	0.0740915	0.129387	0	0.000131045	0	0.039758	0.0356507	0.0294853
486	0.26244	0	6.55436e-005	1.26757e-006	0.0740908	0.129386	0	0.000134994	0	0.0397583	0.0356498	0.0294877
487	0.26298	0	6.48405e-005	2.87426e-007	0.0740911	0.129387	0	0.000131524	0	0.0397598	0.0356506	0.0294899
488	0.26352	0	6.42203e-005	1.63194e-006	0.0740922	0.129388	0	0.000130198	0	0.0397612	0.0356551	0.0294902
489	0.26406	0	6.48515e-005	6.37806e-006	0.0740933	0.129394	0	0.000134246	0	0.0397648	0.035663	0.0294923
490	0.2646	0	6.65868e-005	8.11156e-006	0.0740934	0.1294	0	0.000139561	0	0.0397672	0.0356708	0.0294907
491	0.26514	0	6.65464e-005	6.92381e-006	0.0740926	0.129399	0	0.000139036	0	0.0397696	0.0356711	0.0294909
492	0.26568	0	6.53324e-005	5.77209e-006	0.0740919	0.1294	0	0.000135094	0	0.039773	0.0356714	0.0294929
493	0.26622	0	6.46542e-005	7.52396e-006	0.0740921	0.1294	0	0.000131612	0	0.0397729	0.0356717	0.029493
494	0.26676	0	6.52343e-005	9.2227e-006	0.0740922	0.129401	0	0.000133755	0	0.0397705	0.035672	0.029493
495	0.2673	0	6.5746e-005	8.00124e-006	0.0740924	0.129401	0	0.000137388	0	0.0397705	0.0356741	0.0294931
496	0.26784	0	6.54119e-005	9.6855e-006	0.0740935	0.129402	0	0.000133638	0	0.0397727	0.0356743	0.0294949
497	0.26838	0	6.62955e-005	1.13187e-005	0.0740945	0.129404	0	0.000135544	0	0.0397725	0.0356762	0.0294948
498	0.26892	0	6.66823e-005	1.00336e-005	0.0740923	0.129405	0	0.000138968	0	0.0397735	0.0356763	0.0294929
499	0.26946	0	6.5845e-005	1.05088e-005	0.0740902	0.129407	0	0.000135034	0	0.0397745	0.0356764	0.0294965
500	0.27	0	6.62848e-005	1.2117e-005	0.0740905	0.129414	0	0.000135038	0	0.0397777	0.0356837	0.0294999
501	0.27054	0	6.58872e-005	1.36764e-005	0.0740907	0.12942	0	0.000135041	0	0.0397809	0.0356872	0.0294977
502	0.27108	0	6.6322e-005	1.46147e-005	0.0740918	0.12942	0	0.000136784	0	0.0397794	0.0356906	0.0294974
503	0.27162	0	6.70984e-005	1.32297e-005	0.0740934	0.129422	0	0.000140063	0	0.039779	0.0356975	0.0294989
504	0.27216	0	6.58194e-005	1.47554e-005	0.0740939	0.129422	0	0.000136001	0	0.0397833	0.035697	0.0294967
505	0.2727	0	6.62622e-005	1.68085e-005	0.0740927	0.129422	0	0.000137632	0	0.0397863	0.0356965	0.0294964
506	0.27324	0	6.66528e-005	1.53569e-005	0.0740915	0.129425	0	0.000140812	0	0.0397881	0.0356979	0.0294979
507	0.27378	0	6.58191e-005	1.56706e-005	0.0740917	0.129427	0	0.000136662	0	0.0397887	0.0356991	0.0294975
508	0.27432	0	6.66547e-005	1.71222e-005	0.0740928	0.129425	0	0.000136476	0	0.0397869	0.0357004	0.0294989
509	0.27486	0	6.69991e-005	1.56611e-005	0.0740938	0.129425	0	0.000138052	0	0.0397886	0.0357016	0.0295002
510	0.2754	0	6.53389e-005	1.59656e-005	0.0740943	0.129427	0	0.000134224	0	0.0397892	0.0357027	0.0295032
511	0.27594	0	6.54455e-005	2.02769e-005	0.0740948	0.129432	0	0.000134323	0	0.0397908	0.0357074	0.0295043
512	0.27648	0	6.78963e-005	2.15888e-005	0.0740949	0.129439	0	0.000141368	0	0.0397936	0.035712	0.0295054
513	0.27702	0	6.88801e-005	2.28609e-005	0.0740922	0.129442	0	0.000144112	0	0.0397952	0.0357129	0.0295046
