TimeSlice	Time	neur1	neur2	neur3	neur4	neur5	neur6
38302	7.6604	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38303	7.6606	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38304	7.6608	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38305	7.661	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38306	7.6612	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38307	7.6614	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38308	7.6616	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38309	7.6618	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38310	7.662	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38311	7.6622	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38312	7.6624	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38313	7.6626	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38314	7.6628	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38315	7.663	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38316	7.6632	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38317	7.6634	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38318	7.6636	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38319	7.6638	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38320	7.664	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38321	7.6642	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38322	7.6644	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38323	7.6646	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38324	7.6648	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38325	7.665	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38326	7.6652	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38327	7.6654	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38328	7.6656	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38329	7.6658	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38330	7.666	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38331	7.6662	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38332	7.6664	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38333	7.6666	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38334	7.6668	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38335	7.667	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38336	7.6672	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38337	7.6674	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38338	7.6676	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38339	7.6678	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38340	7.668	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38341	7.6682	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38342	7.6684	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38343	7.6686	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38344	7.6688	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38345	7.669	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38346	7.6692	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38347	7.6694	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38348	7.6696	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38349	7.6698	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38350	7.67	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38351	7.6702	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38352	7.6704	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38353	7.6706	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38354	7.6708	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38355	7.671	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38356	7.6712	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38357	7.6714	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38358	7.6716	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38359	7.6718	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38360	7.672	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38361	7.6722	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38362	7.6724	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38363	7.6726	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38364	7.6728	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38365	7.673	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38366	7.6732	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38367	7.6734	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38368	7.6736	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38369	7.6738	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38370	7.674	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38371	7.6742	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38372	7.6744	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38373	7.6746	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38374	7.6748	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38375	7.675	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38376	7.6752	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38377	7.6754	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38378	7.6756	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38379	7.6758	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38380	7.676	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38381	7.6762	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38382	7.6764	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38383	7.6766	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38384	7.6768	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38385	7.677	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38386	7.6772	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38387	7.6774	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38388	7.6776	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38389	7.6778	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38390	7.678	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38391	7.6782	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38392	7.6784	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38393	7.6786	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38394	7.6788	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38395	7.679	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38396	7.6792	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38397	7.6794	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38398	7.6796	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38399	7.6798	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38400	7.68	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38401	7.6802	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38402	7.6804	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38403	7.6806	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38404	7.6808	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38405	7.681	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38406	7.6812	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38407	7.6814	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38408	7.6816	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38409	7.6818	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38410	7.682	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38411	7.6822	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38412	7.6824	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38413	7.6826	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38414	7.6828	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38415	7.683	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38416	7.6832	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38417	7.6834	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38418	7.6836	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38419	7.6838	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38420	7.684	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38421	7.6842	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38422	7.6844	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38423	7.6846	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38424	7.6848	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38425	7.685	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38426	7.6852	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38427	7.6854	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38428	7.6856	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38429	7.6858	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38430	7.686	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38431	7.6862	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38432	7.6864	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38433	7.6866	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38434	7.6868	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38435	7.687	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38436	7.6872	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38437	7.6874	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38438	7.6876	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38439	7.6878	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38440	7.688	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38441	7.6882	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38442	7.6884	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38443	7.6886	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38444	7.6888	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38445	7.689	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38446	7.6892	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38447	7.6894	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38448	7.6896	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38449	7.6898	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38450	7.69	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38451	7.6902	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38452	7.6904	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38453	7.6906	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38454	7.6908	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38455	7.691	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38456	7.6912	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38457	7.6914	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38458	7.6916	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38459	7.6918	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38460	7.692	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38461	7.6922	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38462	7.6924	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38463	7.6926	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38464	7.6928	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38465	7.693	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38466	7.6932	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38467	7.6934	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38468	7.6936	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38469	7.6938	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38470	7.694	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38471	7.6942	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38472	7.6944	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38473	7.6946	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38474	7.6948	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38475	7.695	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38476	7.6952	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38477	7.6954	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38478	7.6956	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38479	7.6958	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38480	7.696	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38481	7.6962	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38482	7.6964	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38483	7.6966	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38484	7.6968	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38485	7.697	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38486	7.6972	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38487	7.6974	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38488	7.6976	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38489	7.6978	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38490	7.698	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38491	7.6982	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38492	7.6984	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38493	7.6986	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38494	7.6988	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38495	7.699	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38496	7.6992	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38497	7.6994	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38498	7.6996	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38499	7.6998	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38500	7.7	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38501	7.7002	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38502	7.7004	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38503	7.7006	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38504	7.7008	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38505	7.701	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38506	7.7012	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38507	7.7014	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38508	7.7016	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38509	7.7018	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38510	7.702	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38511	7.7022	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38512	7.7024	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38513	7.7026	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38514	7.7028	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38515	7.703	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38516	7.7032	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38517	7.7034	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38518	7.7036	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38519	7.7038	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38520	7.704	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38521	7.7042	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38522	7.7044	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38523	7.7046	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38524	7.7048	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38525	7.705	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38526	7.7052	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38527	7.7054	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38528	7.7056	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38529	7.7058	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38530	7.706	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38531	7.7062	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38532	7.7064	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38533	7.7066	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38534	7.7068	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38535	7.707	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38536	7.7072	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38537	7.7074	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38538	7.7076	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38539	7.7078	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38540	7.708	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38541	7.7082	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38542	7.7084	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38543	7.7086	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38544	7.7088	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38545	7.709	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38546	7.7092	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38547	7.7094	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38548	7.7096	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38549	7.7098	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38550	7.71	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38551	7.7102	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38552	7.7104	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38553	7.7106	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38554	7.7108	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38555	7.711	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38556	7.7112	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38557	7.7114	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38558	7.7116	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38559	7.7118	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38560	7.712	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38561	7.7122	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38562	7.7124	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38563	7.7126	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38564	7.7128	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38565	7.713	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38566	7.7132	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38567	7.7134	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38568	7.7136	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38569	7.7138	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38570	7.714	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38571	7.7142	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38572	7.7144	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38573	7.7146	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38574	7.7148	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38575	7.715	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38576	7.7152	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38577	7.7154	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38578	7.7156	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38579	7.7158	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38580	7.716	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38581	7.7162	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38582	7.7164	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38583	7.7166	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38584	7.7168	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38585	7.717	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38586	7.7172	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38587	7.7174	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38588	7.7176	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38589	7.7178	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38590	7.718	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38591	7.7182	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38592	7.7184	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38593	7.7186	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38594	7.7188	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38595	7.719	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38596	7.7192	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38597	7.7194	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38598	7.7196	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38599	7.7198	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38600	7.72	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38601	7.7202	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38602	7.7204	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38603	7.7206	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38604	7.7208	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38605	7.721	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38606	7.7212	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38607	7.7214	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38608	7.7216	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38609	7.7218	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38610	7.722	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38611	7.7222	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38612	7.7224	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38613	7.7226	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38614	7.7228	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38615	7.723	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38616	7.7232	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38617	7.7234	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38618	7.7236	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38619	7.7238	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38620	7.724	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38621	7.7242	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38622	7.7244	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38623	7.7246	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38624	7.7248	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38625	7.725	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38626	7.7252	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38627	7.7254	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38628	7.7256	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38629	7.7258	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38630	7.726	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38631	7.7262	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38632	7.7264	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38633	7.7266	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38634	7.7268	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38635	7.727	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38636	7.7272	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38637	7.7274	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38638	7.7276	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38639	7.7278	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38640	7.728	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38641	7.7282	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38642	7.7284	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38643	7.7286	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38644	7.7288	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38645	7.729	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38646	7.7292	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38647	7.7294	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38648	7.7296	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38649	7.7298	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38650	7.73	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38651	7.7302	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38652	7.7304	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38653	7.7306	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38654	7.7308	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38655	7.731	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38656	7.7312	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38657	7.7314	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38658	7.7316	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38659	7.7318	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38660	7.732	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38661	7.7322	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38662	7.7324	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38663	7.7326	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38664	7.7328	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38665	7.733	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38666	7.7332	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38667	7.7334	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38668	7.7336	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38669	7.7338	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
38670	7.734	-0.06	-0.06	-0.06	-0.06	-0.06	-0.06
