TimeSlice	Time	neur39	neur40	neur41	neur42	neur43	neur44
287	0.0574	-0.0577105	-0.0504397	-0.0593444	-0.0593333	-0.0595914	-0.0600096
288	0.0576	-0.0577159	-0.0504461	-0.0593436	-0.0593296	-0.0595876	-0.06001
289	0.0578	-0.0577213	-0.0504526	-0.0593428	-0.0593258	-0.0595837	-0.0600105
290	0.058	-0.0577267	-0.050459	-0.059342	-0.059322	-0.0595798	-0.0600109
291	0.0582	-0.0577321	-0.0504655	-0.0593411	-0.0593182	-0.0595759	-0.0600113
292	0.0584	-0.0577375	-0.0504719	-0.0593403	-0.0593143	-0.059572	-0.0600117
293	0.0586	-0.0577429	-0.0504784	-0.0593395	-0.0593105	-0.0595681	-0.0600122
294	0.0588	-0.0577484	-0.0504848	-0.0593387	-0.0593066	-0.0595641	-0.0600126
295	0.059	-0.0577538	-0.0504913	-0.0593379	-0.0593027	-0.0595602	-0.060013
296	0.0592	-0.0577592	-0.0504977	-0.0593371	-0.0592988	-0.0595562	-0.0600134
297	0.0594	-0.0577646	-0.0505042	-0.0593362	-0.0592948	-0.0595522	-0.0600138
298	0.0596	-0.0577701	-0.0505106	-0.0593354	-0.0592909	-0.0595482	-0.0600142
299	0.0598	-0.0577755	-0.0505171	-0.0593346	-0.0592869	-0.0595442	-0.0600146
300	0.06	-0.0577809	-0.0505235	-0.0593338	-0.0592829	-0.0595401	-0.060015
301	0.0602	-0.0577864	-0.05053	-0.059333	-0.0592789	-0.0595361	-0.0600154
302	0.0604	-0.0577918	-0.0505365	-0.0593322	-0.0592748	-0.059532	-0.0600158
303	0.0606	-0.0577973	-0.0505429	-0.0593314	-0.0592708	-0.0595279	-0.0600162
304	0.0608	-0.0578027	-0.0505494	-0.0593306	-0.0592667	-0.0595238	-0.0600166
305	0.061	-0.0578082	-0.0505559	-0.0593298	-0.0592626	-0.0595197	-0.060017
306	0.0612	-0.0578136	-0.0505624	-0.059329	-0.0592584	-0.0595155	-0.0600174
307	0.0614	-0.0578191	-0.0505688	-0.0593282	-0.0592543	-0.0595114	-0.0600178
308	0.0616	-0.0578246	-0.0505753	-0.0593274	-0.0592501	-0.0595072	-0.0600182
309	0.0618	-0.05783	-0.0505818	-0.0593266	-0.0592459	-0.059503	-0.0600185
310	0.062	-0.0578355	-0.0505883	-0.0593258	-0.0592417	-0.0594988	-0.0600189
311	0.0622	-0.057841	-0.0505947	-0.059325	-0.0592375	-0.0594946	-0.0600193
312	0.0624	-0.0578464	-0.0506012	-0.0593242	-0.0592332	-0.0594904	-0.0600197
313	0.0626	-0.0578519	-0.0506077	-0.0593234	-0.059229	-0.0594861	-0.06002
314	0.0628	-0.0578574	-0.0506142	-0.0593226	-0.0592247	-0.0594819	-0.0600204
315	0.063	-0.0578629	-0.0506207	-0.0593218	-0.0592204	-0.0594776	-0.0600208
316	0.0632	-0.0578684	-0.0506272	-0.059321	-0.059216	-0.0594733	-0.0600211
317	0.0634	-0.0578738	-0.0506336	-0.0593203	-0.0592117	-0.059469	-0.0600215
318	0.0636	-0.0578793	-0.0506401	-0.0593195	-0.0592073	-0.0594647	-0.0600218
319	0.0638	-0.0578848	-0.0506466	-0.0593187	-0.0592029	-0.0594603	-0.0600222
320	0.064	-0.0578903	-0.0506531	-0.0593179	-0.0591985	-0.059456	-0.0600226
321	0.0642	-0.0578958	-0.0506596	-0.0593171	-0.0591941	-0.0594516	-0.0600229
322	0.0644	-0.0579013	-0.0506661	-0.0593163	-0.0591896	-0.0594472	-0.0600233
323	0.0646	-0.0579068	-0.0506726	-0.0593156	-0.0591851	-0.0594428	-0.0600236
324	0.0648	-0.0579123	-0.0506791	-0.0593148	-0.0591806	-0.0594384	-0.0600239
325	0.065	-0.0579178	-0.0506856	-0.059314	-0.0591761	-0.059434	-0.0600243
326	0.0652	-0.0579233	-0.0506921	-0.0593132	-0.0591716	-0.0594296	-0.0600246
327	0.0654	-0.0579288	-0.0506986	-0.0593125	-0.059167	-0.0594251	-0.060025
328	0.0656	-0.0579343	-0.0507051	-0.0593117	-0.0591624	-0.0594206	-0.0600253
329	0.0658	-0.0579398	-0.0507116	-0.0593109	-0.0591579	-0.0594161	-0.0600256
330	0.066	-0.0579453	-0.0507181	-0.0593102	-0.0591532	-0.0594116	-0.060026
331	0.0662	-0.0579508	-0.0507246	-0.0593094	-0.0591486	-0.0594071	-0.0600263
332	0.0664	-0.0579563	-0.0507311	-0.0593086	-0.0591439	-0.0594026	-0.0600266
333	0.0666	-0.0579618	-0.0507376	-0.0593079	-0.0591393	-0.059398	-0.0600269
334	0.0668	-0.0579673	-0.0507441	-0.0593071	-0.0591346	-0.0593935	-0.0600272
335	0.067	-0.0579728	-0.0507506	-0.0593063	-0.0591298	-0.0593889	-0.0600276
336	0.0672	-0.0579783	-0.0507571	-0.0593056	-0.0591251	-0.0593843	-0.0600279
337	0.0674	-0.0579839	-0.0507636	-0.0593048	-0.0591203	-0.0593797	-0.0600282
338	0.0676	-0.0579894	-0.0507701	-0.0593041	-0.0591156	-0.0593751	-0.0600285
339	0.0678	-0.0579949	-0.0507766	-0.0593033	-0.0591108	-0.0593705	-0.0600288
340	0.068	-0.0580004	-0.0507831	-0.0593026	-0.0591059	-0.0593658	-0.0600291
341	0.0682	-0.0580059	-0.0507896	-0.0593018	-0.0591011	-0.0593612	-0.0600294
342	0.0684	-0.0580114	-0.0507961	-0.0593011	-0.0590962	-0.0593565	-0.0600297
343	0.0686	-0.058017	-0.0508026	-0.0593003	-0.0590914	-0.0593518	-0.06003
344	0.0688	-0.0580225	-0.0508091	-0.0592996	-0.0590865	-0.0593471	-0.0600303
345	0.069	-0.058028	-0.0508156	-0.0592988	-0.0590815	-0.0593424	-0.0600306
346	0.0692	-0.0580335	-0.0508222	-0.0592981	-0.0590766	-0.0593377	-0.0600309
347	0.0694	-0.058039	-0.0508287	-0.0592973	-0.0590716	-0.0593329	-0.0600312
348	0.0696	-0.0580446	-0.0508352	-0.0592966	-0.0590666	-0.0593282	-0.0600315
349	0.0698	-0.0580501	-0.0508417	-0.0592958	-0.0590616	-0.0593234	-0.0600318
350	0.07	-0.0580556	-0.0508482	-0.0592951	-0.0590566	-0.0593186	-0.060032
351	0.0702	-0.0580611	-0.0508547	-0.0592944	-0.0590516	-0.0593138	-0.0600323
352	0.0704	-0.0580667	-0.0508612	-0.0592936	-0.0590465	-0.059309	-0.0600326
353	0.0706	-0.0580722	-0.0508677	-0.0592929	-0.0590414	-0.0593042	-0.0600329
354	0.0708	-0.0580777	-0.0508742	-0.0592922	-0.0590363	-0.0592993	-0.0600332
355	0.071	-0.0580832	-0.0508808	-0.0592914	-0.0590312	-0.0592945	-0.0600334
356	0.0712	-0.0580887	-0.0508873	-0.0592907	-0.0590261	-0.0592896	-0.0600337
357	0.0714	-0.0580943	-0.0508938	-0.05929	-0.0590209	-0.0592847	-0.060034
358	0.0716	-0.0580998	-0.0509003	-0.0592892	-0.0590157	-0.0592798	-0.0600342
359	0.0718	-0.0581053	-0.0509068	-0.0592885	-0.0590105	-0.0592749	-0.0600345
360	0.072	-0.0581108	-0.0509133	-0.0592878	-0.0590053	-0.05927	-0.0600347
361	0.0722	-0.0581164	-0.0509198	-0.0592871	-0.0590001	-0.0592651	-0.060035
362	0.0724	-0.0581219	-0.0509263	-0.0592863	-0.0589948	-0.0592601	-0.0600353
363	0.0726	-0.0581274	-0.0509329	-0.0592856	-0.0589895	-0.0592552	-0.0600355
364	0.0728	-0.0581329	-0.0509394	-0.0592849	-0.0589842	-0.0592502	-0.0600358
365	0.073	-0.0581384	-0.0509459	-0.0592842	-0.0589789	-0.0592452	-0.060036
366	0.0732	-0.058144	-0.0509524	-0.0592835	-0.0589736	-0.0592402	-0.0600362
367	0.0734	-0.0581495	-0.0509589	-0.0592828	-0.0589682	-0.0592352	-0.0600365
368	0.0736	-0.058155	-0.0509654	-0.0592821	-0.0589628	-0.0592302	-0.0600367
369	0.0738	-0.0581605	-0.0509719	-0.0592813	-0.0589574	-0.0592252	-0.060037
370	0.074	-0.058166	-0.0509784	-0.0592806	-0.058952	-0.0592201	-0.0600372
371	0.0742	-0.0581716	-0.0509849	-0.0592799	-0.0589466	-0.0592151	-0.0600374
372	0.0744	-0.0581771	-0.0509915	-0.0592792	-0.0589411	-0.05921	-0.0600377
373	0.0746	-0.0581826	-0.050998	-0.0592785	-0.0589357	-0.0592049	-0.0600379
374	0.0748	-0.0581881	-0.0510045	-0.0592778	-0.0589302	-0.0591998	-0.0600381
375	0.075	-0.0581936	-0.051011	-0.0592771	-0.0589246	-0.0591947	-0.0600384
376	0.0752	-0.0581991	-0.0510175	-0.0592764	-0.0589191	-0.0591896	-0.0600386
377	0.0754	-0.0582046	-0.051024	-0.0592757	-0.0589136	-0.0591844	-0.0600388
378	0.0756	-0.0582101	-0.0510305	-0.059275	-0.058908	-0.0591793	-0.060039
379	0.0758	-0.0582156	-0.051037	-0.0592743	-0.0589024	-0.0591741	-0.0600392
380	0.076	-0.0582212	-0.0510435	-0.0592736	-0.0588968	-0.0591689	-0.0600395
381	0.0762	-0.0582267	-0.05105	-0.0592729	-0.0588911	-0.0591638	-0.0600397
382	0.0764	-0.0582322	-0.0510565	-0.0592723	-0.0588855	-0.0591586	-0.0600399
383	0.0766	-0.0582377	-0.051063	-0.0592716	-0.0588798	-0.0591533	-0.0600401
384	0.0768	-0.0582432	-0.0510696	-0.0592709	-0.0588741	-0.0591481	-0.0600403
385	0.077	-0.0582487	-0.0510761	-0.0592702	-0.0588684	-0.0591429	-0.0600405
386	0.0772	-0.0582542	-0.0510826	-0.0592695	-0.0588627	-0.0591376	-0.0600407
387	0.0774	-0.0582597	-0.0510891	-0.0592688	-0.058857	-0.0591324	-0.0600409
388	0.0776	-0.0582652	-0.0510956	-0.0592681	-0.0588512	-0.0591271	-0.0600411
389	0.0778	-0.0582706	-0.0511021	-0.0592675	-0.0588454	-0.0591218	-0.0600413
390	0.078	-0.0582761	-0.0511086	-0.0592668	-0.0588396	-0.0591165	-0.0600415
391	0.0782	-0.0582816	-0.0511151	-0.0592661	-0.0588338	-0.0591112	-0.0600417
392	0.0784	-0.0582871	-0.0511216	-0.0592654	-0.0588279	-0.0591059	-0.0600419
393	0.0786	-0.0582926	-0.0511281	-0.0592648	-0.0588221	-0.0591006	-0.0600421
394	0.0788	-0.0582981	-0.0511346	-0.0592641	-0.0588162	-0.0590952	-0.0600423
395	0.079	-0.0583036	-0.0511411	-0.0592634	-0.0588103	-0.0590899	-0.0600424
396	0.0792	-0.058309	-0.0511476	-0.0592628	-0.0588044	-0.0590845	-0.0600426
397	0.0794	-0.0583145	-0.0511541	-0.0592621	-0.0587984	-0.0590792	-0.0600428
398	0.0796	-0.05832	-0.0511605	-0.0592614	-0.0587925	-0.0590738	-0.060043
399	0.0798	-0.0583255	-0.051167	-0.0592608	-0.0587865	-0.0590684	-0.0600432
400	0.08	-0.0583309	-0.0511735	-0.0592601	-0.0587805	-0.059063	-0.0600433
401	0.0802	-0.0583364	-0.05118	-0.0592594	-0.0587745	-0.0590575	-0.0600435
402	0.0804	-0.0583419	-0.0511865	-0.0592588	-0.0587685	-0.0590521	-0.0600437
403	0.0806	-0.0583473	-0.051193	-0.0592581	-0.0587624	-0.0590467	-0.0600438
404	0.0808	-0.0583528	-0.0511995	-0.0592575	-0.0587564	-0.0590412	-0.060044
405	0.081	-0.0583582	-0.051206	-0.0592568	-0.0587503	-0.0590358	-0.0600442
406	0.0812	-0.0583637	-0.0512125	-0.0592562	-0.0587442	-0.0590303	-0.0600443
407	0.0814	-0.0583691	-0.0512189	-0.0592555	-0.058738	-0.0590248	-0.0600445
408	0.0816	-0.0583746	-0.0512254	-0.0592549	-0.0587319	-0.0590193	-0.0600446
409	0.0818	-0.05838	-0.0512319	-0.0592542	-0.0587257	-0.0590138	-0.0600448
410	0.082	-0.0583855	-0.0512384	-0.0592536	-0.0587196	-0.0590083	-0.060045
411	0.0822	-0.0583909	-0.0512449	-0.0592529	-0.0587134	-0.0590027	-0.0600451
412	0.0824	-0.0583964	-0.0512513	-0.0592523	-0.0587071	-0.0589972	-0.0600453
413	0.0826	-0.0584018	-0.0512578	-0.0592517	-0.0587009	-0.0589916	-0.0600454
414	0.0828	-0.0584072	-0.0512643	-0.059251	-0.0586947	-0.0589861	-0.0600456
415	0.083	-0.0584127	-0.0512708	-0.0592504	-0.0586884	-0.0589805	-0.0600457
416	0.0832	-0.0584181	-0.0512772	-0.0592497	-0.0586821	-0.0589749	-0.0600458
417	0.0834	-0.0584235	-0.0512837	-0.0592491	-0.0586758	-0.0589693	-0.060046
418	0.0836	-0.0584289	-0.0512902	-0.0592485	-0.0586695	-0.0589637	-0.0600461
419	0.0838	-0.0584343	-0.0512966	-0.0592478	-0.0586631	-0.0589581	-0.0600463
420	0.084	-0.0584398	-0.0513031	-0.0592472	-0.0586568	-0.0589525	-0.0600464
421	0.0842	-0.0584452	-0.0513096	-0.0592466	-0.0586504	-0.0589469	-0.0600465
422	0.0844	-0.0584506	-0.051316	-0.059246	-0.058644	-0.0589412	-0.0600466
423	0.0846	-0.058456	-0.0513225	-0.0592453	-0.0586376	-0.0589356	-0.0600468
424	0.0848	-0.0584614	-0.051329	-0.0592447	-0.0586311	-0.0589299	-0.0600469
425	0.085	-0.0584668	-0.0513354	-0.0592441	-0.0586247	-0.0589242	-0.060047
426	0.0852	-0.0584722	-0.0513419	-0.0592435	-0.0586182	-0.0589185	-0.0600471
427	0.0854	-0.0584776	-0.0513483	-0.0592429	-0.0586117	-0.0589128	-0.0600473
428	0.0856	-0.0584829	-0.0513548	-0.0592422	-0.0586052	-0.0589071	-0.0600474
429	0.0858	-0.0584883	-0.0513612	-0.0592416	-0.0585987	-0.0589014	-0.0600475
430	0.086	-0.0584937	-0.0513677	-0.059241	-0.0585922	-0.0588957	-0.0600476
431	0.0862	-0.0584991	-0.0513741	-0.0592404	-0.0585856	-0.05889	-0.0600477
432	0.0864	-0.0585044	-0.0513806	-0.0592398	-0.058579	-0.0588842	-0.0600479
433	0.0866	-0.0585098	-0.051387	-0.0592392	-0.0585724	-0.0588785	-0.060048
434	0.0868	-0.0585152	-0.0513935	-0.0592386	-0.0585658	-0.0588727	-0.0600481
435	0.087	-0.0585205	-0.0513999	-0.059238	-0.0585592	-0.0588669	-0.0600482
436	0.0872	-0.0585259	-0.0514063	-0.0592374	-0.0585525	-0.0588611	-0.0600483
437	0.0874	-0.0585312	-0.0514128	-0.0592368	-0.0585459	-0.0588553	-0.0600484
438	0.0876	-0.0585366	-0.0514192	-0.0592362	-0.0585392	-0.0588495	-0.0600485
439	0.0878	-0.0585419	-0.0514256	-0.0592356	-0.0585325	-0.0588437	-0.0600486
440	0.088	-0.0585472	-0.0514321	-0.059235	-0.0585258	-0.0588379	-0.0600487
441	0.0882	-0.0585526	-0.0514385	-0.0592344	-0.058519	-0.0588321	-0.0600488
442	0.0884	-0.0585579	-0.0514449	-0.0592338	-0.0585123	-0.0588262	-0.0600489
443	0.0886	-0.0585632	-0.0514514	-0.0592332	-0.0585055	-0.0588204	-0.060049
444	0.0888	-0.0585685	-0.0514578	-0.0592326	-0.0584987	-0.0588145	-0.0600491
445	0.089	-0.0585739	-0.0514642	-0.059232	-0.0584919	-0.0588087	-0.0600491
446	0.0892	-0.0585792	-0.0514706	-0.0592315	-0.0584851	-0.0588028	-0.0600492
447	0.0894	-0.0585845	-0.051477	-0.0592309	-0.0584783	-0.0587969	-0.0600493
448	0.0896	-0.0585898	-0.0514834	-0.0592303	-0.0584714	-0.058791	-0.0600494
449	0.0898	-0.0585951	-0.0514899	-0.0592297	-0.0584645	-0.0587851	-0.0600495
450	0.09	-0.0586004	-0.0514963	-0.0592291	-0.0584576	-0.0587792	-0.0600496
451	0.0902	-0.0586056	-0.0515027	-0.0592286	-0.0584507	-0.0587733	-0.0600496
452	0.0904	-0.0586109	-0.0515091	-0.059228	-0.0584438	-0.0587674	-0.0600497
453	0.0906	-0.0586162	-0.0515155	-0.0592274	-0.0584369	-0.0587614	-0.0600498
454	0.0908	-0.0586215	-0.0515219	-0.0592268	-0.0584299	-0.0587555	-0.0600499
455	0.091	-0.0586267	-0.0515283	-0.0592263	-0.0584229	-0.0587495	-0.0600499
456	0.0912	-0.058632	-0.0515347	-0.0592257	-0.058416	-0.0587436	-0.06005
457	0.0914	-0.0586373	-0.0515411	-0.0592251	-0.0584089	-0.0587376	-0.0600501
458	0.0916	-0.0586425	-0.0515475	-0.0592246	-0.0584019	-0.0587316	-0.0600501
459	0.0918	-0.0586478	-0.0515538	-0.059224	-0.0583949	-0.0587256	-0.0600502
460	0.092	-0.058653	-0.0515602	-0.0592234	-0.0583878	-0.0587196	-0.0600503
461	0.0922	-0.0586582	-0.0515666	-0.0592229	-0.0583808	-0.0587136	-0.0600503
462	0.0924	-0.0586635	-0.051573	-0.0592223	-0.0583737	-0.0587076	-0.0600504
463	0.0926	-0.0586687	-0.0515794	-0.0592218	-0.0583666	-0.0587016	-0.0600504
464	0.0928	-0.0586739	-0.0515857	-0.0592212	-0.0583594	-0.0586956	-0.0600505
465	0.093	-0.0586791	-0.0515921	-0.0592207	-0.0583523	-0.0586895	-0.0600506
466	0.0932	-0.0586843	-0.0515985	-0.0592201	-0.0583451	-0.0586835	-0.0600506
467	0.0934	-0.0586895	-0.0516049	-0.0592196	-0.058338	-0.0586774	-0.0600507
468	0.0936	-0.0586947	-0.0516112	-0.059219	-0.0583308	-0.0586714	-0.0600507
469	0.0938	-0.0586999	-0.0516176	-0.0592185	-0.0583236	-0.0586653	-0.0600508
470	0.094	-0.0587051	-0.0516239	-0.0592179	-0.0583164	-0.0586592	-0.0600508
471	0.0942	-0.0587103	-0.0516303	-0.0592174	-0.0583091	-0.0586531	-0.0600509
472	0.0944	-0.0587155	-0.0516367	-0.0592169	-0.0583019	-0.058647	-0.0600509
473	0.0946	-0.0587206	-0.051643	-0.0592163	-0.0582946	-0.0586409	-0.0600509
474	0.0948	-0.0587258	-0.0516494	-0.0592158	-0.0582873	-0.0586348	-0.060051
475	0.095	-0.058731	-0.0516557	-0.0592152	-0.05828	-0.0586287	-0.060051
476	0.0952	-0.0587361	-0.051662	-0.0592147	-0.0582727	-0.0586226	-0.0600511
477	0.0954	-0.0587413	-0.0516684	-0.0592142	-0.0582654	-0.0586165	-0.0600511
478	0.0956	-0.0587464	-0.0516747	-0.0592136	-0.058258	-0.0586103	-0.0600511
479	0.0958	-0.0587515	-0.0516811	-0.0592131	-0.0582507	-0.0586042	-0.0600512
480	0.096	-0.0587567	-0.0516874	-0.0592126	-0.0582433	-0.058598	-0.0600512
481	0.0962	-0.0587618	-0.0516937	-0.0592121	-0.0582359	-0.0585919	-0.0600512
482	0.0964	-0.0587669	-0.0517	-0.0592115	-0.0582285	-0.0585857	-0.0600513
483	0.0966	-0.058772	-0.0517064	-0.059211	-0.0582211	-0.0585795	-0.0600513
484	0.0968	-0.0587771	-0.0517127	-0.0592105	-0.0582136	-0.0585734	-0.0600513
485	0.097	-0.0587822	-0.051719	-0.05921	-0.0582062	-0.0585672	-0.0600513
486	0.0972	-0.0587873	-0.0517253	-0.0592095	-0.0581987	-0.058561	-0.0600514
487	0.0974	-0.0587924	-0.0517316	-0.059209	-0.0581912	-0.0585548	-0.0600514
488	0.0976	-0.0587975	-0.0517379	-0.0592084	-0.0581837	-0.0585486	-0.0600514
489	0.0978	-0.0588025	-0.0517442	-0.0592079	-0.0581762	-0.0585424	-0.0600514
490	0.098	-0.0588076	-0.0517505	-0.0592074	-0.0581686	-0.0585361	-0.0600514
491	0.0982	-0.0588127	-0.0517568	-0.0592069	-0.0581611	-0.0585299	-0.0600515
492	0.0984	-0.0588177	-0.0517631	-0.0592064	-0.0581535	-0.0585237	-0.0600515
493	0.0986	-0.0588228	-0.0517694	-0.0592059	-0.058146	-0.0585174	-0.0600515
494	0.0988	-0.0588278	-0.0517757	-0.0592054	-0.0581384	-0.0585112	-0.0600515
495	0.099	-0.0588328	-0.051782	-0.0592049	-0.0581308	-0.0585049	-0.0600515
496	0.0992	-0.0588379	-0.0517883	-0.0592044	-0.0581231	-0.0584987	-0.0600515
497	0.0994	-0.0588429	-0.0517945	-0.0592039	-0.0581155	-0.0584924	-0.0600515
498	0.0996	-0.0588479	-0.0518008	-0.0592034	-0.0581078	-0.0584861	-0.0600515
499	0.0998	-0.0588529	-0.0518071	-0.0592029	-0.0581002	-0.0584798	-0.0600515
500	0.1	-0.0588579	-0.0518134	-0.0592024	-0.0580925	-0.0584736	-0.0600515
501	0.1002	-0.0588629	-0.0518196	-0.059202	-0.0580848	-0.0584673	-0.0600515
502	0.1004	-0.0588679	-0.0518259	-0.0592015	-0.0580771	-0.058461	-0.0600516
503	0.1006	-0.0588729	-0.0518321	-0.059201	-0.0580694	-0.0584547	-0.0600516
504	0.1008	-0.0588778	-0.0518384	-0.0592005	-0.0580616	-0.0584483	-0.0600515
505	0.101	-0.0588828	-0.0518447	-0.0592	-0.0580539	-0.058442	-0.0600515
506	0.1012	-0.0588878	-0.0518509	-0.0591995	-0.0580461	-0.0584357	-0.0600515
507	0.1014	-0.0588927	-0.0518571	-0.0591991	-0.0580383	-0.0584294	-0.0600515
508	0.1016	-0.0588977	-0.0518634	-0.0591986	-0.0580305	-0.058423	-0.0600515
509	0.1018	-0.0589026	-0.0518696	-0.0591981	-0.0580227	-0.0584167	-0.0600515
510	0.102	-0.0589075	-0.0518759	-0.0591976	-0.0580149	-0.0584104	-0.0600515
511	0.1022	-0.0589125	-0.0518821	-0.0591972	-0.058007	-0.058404	-0.0600515
512	0.1024	-0.0589174	-0.0518883	-0.0591967	-0.0579992	-0.0583976	-0.0600515
513	0.1026	-0.0589223	-0.0518945	-0.0591962	-0.0579913	-0.0583913	-0.0600515
514	0.1028	-0.0589272	-0.0519008	-0.0591958	-0.0579834	-0.0583849	-0.0600515
515	0.103	-0.0589321	-0.051907	-0.0591953	-0.0579755	-0.0583785	-0.0600515
516	0.1032	-0.058937	-0.0519132	-0.0591948	-0.0579676	-0.0583722	-0.0600514
517	0.1034	-0.0589418	-0.0519194	-0.0591944	-0.0579597	-0.0583658	-0.0600514
518	0.1036	-0.0589467	-0.0519256	-0.0591939	-0.0579518	-0.0583594	-0.0600514
519	0.1038	-0.0589516	-0.0519318	-0.0591935	-0.0579438	-0.058353	-0.0600514
520	0.104	-0.0589564	-0.051938	-0.059193	-0.0579358	-0.0583466	-0.0600514
521	0.1042	-0.0589613	-0.0519442	-0.0591925	-0.0579279	-0.0583402	-0.0600513
522	0.1044	-0.0589661	-0.0519504	-0.0591921	-0.0579199	-0.0583338	-0.0600513
523	0.1046	-0.058971	-0.0519566	-0.0591916	-0.0579119	-0.0583274	-0.0600513
524	0.1048	-0.0589758	-0.0519627	-0.0591912	-0.0579038	-0.0583209	-0.0600513
525	0.105	-0.0589806	-0.0519689	-0.0591908	-0.0578958	-0.0583145	-0.0600512
526	0.1052	-0.0589854	-0.0519751	-0.0591903	-0.0578878	-0.0583081	-0.0600512
527	0.1054	-0.0589902	-0.0519813	-0.0591899	-0.0578797	-0.0583016	-0.0600512
528	0.1056	-0.058995	-0.0519874	-0.0591894	-0.0578716	-0.0582952	-0.0600511
529	0.1058	-0.0589998	-0.0519936	-0.059189	-0.0578635	-0.0582888	-0.0600511
530	0.106	-0.0590046	-0.0519997	-0.0591886	-0.0578554	-0.0582823	-0.0600511
531	0.1062	-0.0590094	-0.0520059	-0.0591881	-0.0578473	-0.0582758	-0.0600511
532	0.1064	-0.0590141	-0.052012	-0.0591877	-0.0578392	-0.0582694	-0.060051
533	0.1066	-0.0590189	-0.0520182	-0.0591873	-0.0578311	-0.0582629	-0.060051
534	0.1068	-0.0590236	-0.0520243	-0.0591868	-0.0578229	-0.0582565	-0.0600509
535	0.107	-0.0590284	-0.0520305	-0.0591864	-0.0578148	-0.05825	-0.0600509
536	0.1072	-0.0590331	-0.0520366	-0.059186	-0.0578066	-0.0582435	-0.0600509
537	0.1074	-0.0590378	-0.0520427	-0.0591855	-0.0577984	-0.058237	-0.0600508
538	0.1076	-0.0590425	-0.0520489	-0.0591851	-0.0577902	-0.0582305	-0.0600508
539	0.1078	-0.0590472	-0.052055	-0.0591847	-0.057782	-0.058224	-0.0600507
540	0.108	-0.0590519	-0.0520611	-0.0591843	-0.0577738	-0.0582175	-0.0600507
541	0.1082	-0.0590566	-0.0520672	-0.0591839	-0.0577655	-0.058211	-0.0600507
542	0.1084	-0.0590613	-0.0520733	-0.0591835	-0.0577573	-0.0582045	-0.0600506
543	0.1086	-0.059066	-0.0520794	-0.059183	-0.057749	-0.058198	-0.0600506
544	0.1088	-0.0590706	-0.0520855	-0.0591826	-0.0577407	-0.0581915	-0.0600505
545	0.109	-0.0590753	-0.0520916	-0.0591822	-0.0577324	-0.058185	-0.0600505
546	0.1092	-0.05908	-0.0520977	-0.0591818	-0.0577241	-0.0581785	-0.0600504
547	0.1094	-0.0590846	-0.0521038	-0.0591814	-0.0577158	-0.058172	-0.0600504
548	0.1096	-0.0590892	-0.0521099	-0.059181	-0.0577075	-0.0581654	-0.0600503
549	0.1098	-0.0590939	-0.052116	-0.0591806	-0.0576992	-0.0581589	-0.0600503
550	0.11	-0.0590985	-0.052122	-0.0591802	-0.0576908	-0.0581524	-0.0600502
551	0.1102	-0.0591031	-0.0521281	-0.0591798	-0.0576825	-0.0581458	-0.0600502
552	0.1104	-0.0591077	-0.0521342	-0.0591794	-0.0576741	-0.0581393	-0.0600501
553	0.1106	-0.0591123	-0.0521402	-0.059179	-0.0576657	-0.0581327	-0.06005
554	0.1108	-0.0591168	-0.0521463	-0.0591786	-0.0576573	-0.0581262	-0.06005
555	0.111	-0.0591214	-0.0521523	-0.0591782	-0.0576489	-0.0581196	-0.0600499
556	0.1112	-0.059126	-0.0521584	-0.0591778	-0.0576405	-0.0581131	-0.0600499
557	0.1114	-0.0591305	-0.0521644	-0.0591775	-0.057632	-0.0581065	-0.0600498
558	0.1116	-0.0591351	-0.0521705	-0.0591771	-0.0576236	-0.0581	-0.0600497
559	0.1118	-0.0591396	-0.0521765	-0.0591767	-0.0576151	-0.0580934	-0.0600497
560	0.112	-0.0591442	-0.0521825	-0.0591763	-0.0576067	-0.0580868	-0.0600496
561	0.1122	-0.0591487	-0.0521886	-0.0591759	-0.0575982	-0.0580803	-0.0600496
562	0.1124	-0.0591532	-0.0521946	-0.0591755	-0.0575897	-0.0580737	-0.0600495
563	0.1126	-0.0591577	-0.0522006	-0.0591752	-0.0575812	-0.0580671	-0.0600494
564	0.1128	-0.0591622	-0.0522066	-0.0591748	-0.0575727	-0.0580605	-0.0600494
565	0.113	-0.0591667	-0.0522126	-0.0591744	-0.0575642	-0.0580539	-0.0600493
566	0.1132	-0.0591711	-0.0522186	-0.059174	-0.0575557	-0.0580474	-0.0600492
567	0.1134	-0.0591756	-0.0522246	-0.0591737	-0.0575471	-0.0580408	-0.0600492
568	0.1136	-0.0591801	-0.0522306	-0.0591733	-0.0575386	-0.0580342	-0.0600491
569	0.1138	-0.0591845	-0.0522366	-0.0591729	-0.05753	-0.0580276	-0.060049
570	0.114	-0.059189	-0.0522426	-0.0591726	-0.0575214	-0.058021	-0.060049
571	0.1142	-0.0591934	-0.0522485	-0.0591722	-0.0575128	-0.0580144	-0.0600489
572	0.1144	-0.0591978	-0.0522545	-0.0591719	-0.0575042	-0.0580078	-0.0600488
573	0.1146	-0.0592022	-0.0522605	-0.0591715	-0.0574956	-0.0580012	-0.0600487
574	0.1148	-0.0592066	-0.0522665	-0.0591711	-0.057487	-0.0579946	-0.0600487
575	0.115	-0.059211	-0.0522724	-0.0591708	-0.0574784	-0.0579879	-0.0600486
