TimeSlice	Time	LH_AnkleZ	LH_Knee	LH_HipZ
15773	8.51742	-0.443378	-0.409578	0.0227509
15774	8.51796	-0.443674	-0.410195	0.0222902
15775	8.5185	-0.443972	-0.410813	0.0218289
15776	8.51904	-0.444272	-0.411431	0.021367
15777	8.51958	-0.444574	-0.412048	0.0209043
15778	8.52012	-0.444878	-0.412666	0.0204411
15779	8.52066	-0.445183	-0.413284	0.0199773
15780	8.5212	-0.445491	-0.413901	0.0195128
15781	8.52174	-0.4458	-0.414519	0.0190478
15782	8.52228	-0.446111	-0.415136	0.018582
15783	8.52282	-0.446424	-0.415753	0.0181157
15784	8.52336	-0.446738	-0.416371	0.0176487
15785	8.5239	-0.447055	-0.416988	0.0171811
15786	8.52444	-0.447373	-0.417605	0.0167129
15787	8.52498	-0.447693	-0.418222	0.0162441
15788	8.52552	-0.448016	-0.418839	0.0157746
15789	8.52606	-0.448339	-0.419456	0.0153046
15790	8.5266	-0.448665	-0.420073	0.0148339
15791	8.52714	-0.448993	-0.42069	0.0143626
15792	8.52768	-0.449322	-0.421307	0.0138907
15793	8.52822	-0.449653	-0.421923	0.0134182
15794	8.52876	-0.449986	-0.42254	0.0129451
15795	8.5293	-0.450321	-0.423157	0.0124713
15796	8.52984	-0.450657	-0.423773	0.011997
15797	8.53038	-0.450996	-0.424389	0.011522
15798	8.53092	-0.451336	-0.425005	0.0110464
15799	8.53146	-0.451678	-0.425622	0.0105702
15800	8.532	-0.452022	-0.426238	0.0100934
15801	8.53254	-0.452367	-0.426854	0.00961602
15802	8.53308	-0.452715	-0.427469	0.00913806
15803	8.53362	-0.453064	-0.428085	0.00865944
15804	8.53416	-0.453415	-0.4287	0.00818021
15805	8.5347	-0.453768	-0.429316	0.00770039
15806	8.53524	-0.454122	-0.429931	0.00722002
15807	8.53578	-0.454479	-0.430546	0.00673904
15808	8.53632	-0.454837	-0.431161	0.00625741
15809	8.53686	-0.455197	-0.431776	0.00577519
15810	8.5374	-0.455559	-0.432391	0.00529237
15811	8.53794	-0.455922	-0.433006	0.004809
15812	8.53848	-0.456288	-0.43362	0.00432499
15813	8.53902	-0.456655	-0.434234	0.00384039
15814	8.53956	-0.457024	-0.434849	0.00335519
15815	8.5401	-0.457394	-0.435463	0.00286945
15816	8.54064	-0.457767	-0.436076	0.00238306
15817	8.54118	-0.458141	-0.43669	0.00189609
15818	8.54172	-0.458517	-0.437304	0.00140853
15819	8.54226	-0.458894	-0.437917	0.000920432
15820	8.5428	-0.459274	-0.43853	0.000431744
15821	8.54334	-0.459655	-0.439143	-5.75826e-005
15822	8.54388	-0.460038	-0.439756	-0.000547493
15823	8.54442	-0.460423	-0.440369	-0.00103799
15824	8.54496	-0.460809	-0.440981	-0.00152901
15825	8.5455	-0.461198	-0.441594	-0.00202068
15826	8.54604	-0.461588	-0.442206	-0.00251292
15827	8.54658	-0.461979	-0.442818	-0.00300574
15828	8.54712	-0.462373	-0.443429	-0.00349909
15829	8.54766	-0.462768	-0.444041	-0.00399307
15830	8.5482	-0.463165	-0.444652	-0.00448763
15831	8.54874	-0.463564	-0.445264	-0.00498276
15832	8.54928	-0.463964	-0.445874	-0.00547842
15833	8.54982	-0.464366	-0.446485	-0.00597465
15834	8.55036	-0.46477	-0.447096	-0.00647151
15835	8.5509	-0.465176	-0.447706	-0.00696894
15836	8.55144	-0.465583	-0.448316	-0.00746695
15837	8.55198	-0.465993	-0.448926	-0.00796547
15838	8.55252	-0.466403	-0.449536	-0.00846461
15839	8.55306	-0.466816	-0.450145	-0.00896432
15840	8.5536	-0.46723	-0.450754	-0.0094646
15841	8.55414	-0.467646	-0.451363	-0.00996539
15842	8.55468	-0.468064	-0.451972	-0.0104668
15843	8.55522	-0.468483	-0.45258	-0.0109688
15844	8.55576	-0.468904	-0.453189	-0.0114713
15845	8.5563	-0.469327	-0.453797	-0.0119744
15846	8.55684	-0.469751	-0.454404	-0.012478
15847	8.55738	-0.470178	-0.455012	-0.0129822
15848	8.55792	-0.470605	-0.455619	-0.013487
15849	8.55846	-0.471035	-0.456226	-0.0139923
15850	8.559	-0.471466	-0.456833	-0.0144982
15851	8.55954	-0.471899	-0.457439	-0.0150046
15852	8.56008	-0.472334	-0.458045	-0.0155116
15853	8.56062	-0.47277	-0.458651	-0.0160192
15854	8.56116	-0.473208	-0.459257	-0.0165273
15855	8.5617	-0.473648	-0.459862	-0.0170359
15856	8.56224	-0.474089	-0.460467	-0.0175452
15857	8.56278	-0.474532	-0.461072	-0.0180549
15858	8.56332	-0.474977	-0.461677	-0.0185652
15859	8.56386	-0.475423	-0.462281	-0.019076
15860	8.5644	-0.475871	-0.462885	-0.0195874
15861	8.56494	-0.476321	-0.463488	-0.0200994
15862	8.56548	-0.476772	-0.464092	-0.0206119
15863	8.56602	-0.477225	-0.464695	-0.0211249
15864	8.56656	-0.477679	-0.465297	-0.0216385
15865	8.5671	-0.478136	-0.4659	-0.0221526
15866	8.56764	-0.478594	-0.466502	-0.0226673
15867	8.56818	-0.479053	-0.467104	-0.0231825
15868	8.56872	-0.479514	-0.467705	-0.0236982
15869	8.56926	-0.479977	-0.468307	-0.0242145
15870	8.5698	-0.480442	-0.468907	-0.0247313
15871	8.57034	-0.480908	-0.469508	-0.0252487
15872	8.57088	-0.481375	-0.470108	-0.0257665
15873	8.57142	-0.481845	-0.470708	-0.026285
15874	8.57196	-0.482316	-0.471308	-0.0268039
15875	8.5725	-0.482788	-0.471907	-0.0273234
15876	8.57304	-0.483263	-0.472506	-0.0278434
15877	8.57358	-0.483738	-0.473104	-0.028364
15878	8.57412	-0.484216	-0.473702	-0.028885
15879	8.57466	-0.484695	-0.4743	-0.0294067
15880	8.5752	-0.485176	-0.474898	-0.0299288
15881	8.57574	-0.485658	-0.475495	-0.0304515
15882	8.57628	-0.486142	-0.476092	-0.0309747
15883	8.57682	-0.486627	-0.476688	-0.0314984
15884	8.57736	-0.487114	-0.477284	-0.0320226
15885	8.5779	-0.487603	-0.47788	-0.0325473
15886	8.57844	-0.488093	-0.478475	-0.0330726
15887	8.57898	-0.488585	-0.479071	-0.0335984
15888	8.57952	-0.489078	-0.479665	-0.0341247
15889	8.58006	-0.489573	-0.480259	-0.0346515
15890	8.5806	-0.49007	-0.480853	-0.0351788
15891	8.58114	-0.490568	-0.481447	-0.0357067
15892	8.58168	-0.491067	-0.48204	-0.0362351
15893	8.58222	-0.491569	-0.482633	-0.036764
15894	8.58276	-0.492071	-0.483225	-0.0372934
15895	8.5833	-0.492576	-0.483817	-0.0378233
15896	8.58384	-0.493082	-0.484409	-0.0383537
15897	8.58438	-0.493589	-0.485	-0.0388846
15898	8.58492	-0.494098	-0.48559	-0.039416
15899	8.58546	-0.494609	-0.486181	-0.039948
15900	8.586	-0.495121	-0.486771	-0.0404805
15901	8.58654	-0.495634	-0.48736	-0.0410134
15902	8.58708	-0.49615	-0.487949	-0.0415468
15903	8.58762	-0.496666	-0.488538	-0.0420808
15904	8.58816	-0.497185	-0.489127	-0.0426153
15905	8.5887	-0.497704	-0.489714	-0.0431503
15906	8.58924	-0.498226	-0.490302	-0.0436857
15907	8.58978	-0.498748	-0.490889	-0.0442217
15908	8.59032	-0.499273	-0.491476	-0.0447582
15909	8.59086	-0.499799	-0.492062	-0.0452951
15910	8.5914	-0.500326	-0.492648	-0.0458326
15911	8.59194	-0.500855	-0.493233	-0.0463705
15912	8.59248	-0.501385	-0.493818	-0.0469089
15913	8.59302	-0.501917	-0.494402	-0.0474479
15914	8.59356	-0.50245	-0.494986	-0.0479873
15915	8.5941	-0.502985	-0.49557	-0.0485271
15916	8.59464	-0.503522	-0.496153	-0.0490676
15917	8.59518	-0.504059	-0.496736	-0.0496085
15918	8.59572	-0.504599	-0.497318	-0.0501499
15919	8.59626	-0.505139	-0.4979	-0.0506917
15920	8.5968	-0.505682	-0.498481	-0.0512341
15921	8.59734	-0.506226	-0.499062	-0.0517769
15922	8.59788	-0.506771	-0.499642	-0.0523203
15923	8.59842	-0.507317	-0.500222	-0.052864
15924	8.59896	-0.507866	-0.500802	-0.0534083
15925	8.5995	-0.508415	-0.501381	-0.0539531
15926	8.60004	-0.508966	-0.501959	-0.0544983
15927	8.60058	-0.509519	-0.502537	-0.055044
15928	8.60112	-0.510073	-0.503115	-0.0555902
15929	8.60166	-0.510628	-0.503692	-0.0561369
15930	8.6022	-0.511185	-0.504269	-0.056684
15931	8.60274	-0.511743	-0.504845	-0.0572316
15932	8.60328	-0.512303	-0.50542	-0.0577797
15933	8.60382	-0.512864	-0.505995	-0.0583283
15934	8.60436	-0.513427	-0.50657	-0.0588773
15935	8.6049	-0.513991	-0.507144	-0.0594268
15936	8.60544	-0.514556	-0.507718	-0.0599767
15937	8.60598	-0.515123	-0.508291	-0.0605272
15938	8.60652	-0.515691	-0.508864	-0.0610781
15939	8.60706	-0.516261	-0.509436	-0.0616295
15940	8.6076	-0.516832	-0.510007	-0.0621812
15941	8.60814	-0.517404	-0.510579	-0.0627335
15942	8.60868	-0.517978	-0.511149	-0.0632863
15943	8.60922	-0.518554	-0.511719	-0.0638395
15944	8.60976	-0.51913	-0.512289	-0.0643932
15945	8.6103	-0.519708	-0.512858	-0.0649472
15946	8.61084	-0.520288	-0.513426	-0.0655018
15947	8.61138	-0.520869	-0.513994	-0.0660569
15948	8.61192	-0.521451	-0.514562	-0.0666124
15949	8.61246	-0.522034	-0.515129	-0.0671683
15950	8.613	-0.522619	-0.515695	-0.0677247
15951	8.61354	-0.523206	-0.516261	-0.0682816
15952	8.61408	-0.523793	-0.516826	-0.0688389
15953	8.61462	-0.524382	-0.517391	-0.0693966
15954	8.61516	-0.524973	-0.517955	-0.0699548
15955	8.6157	-0.525565	-0.518519	-0.0705134
15956	8.61624	-0.526158	-0.519082	-0.0710725
15957	8.61678	-0.526752	-0.519645	-0.0716321
15958	8.61732	-0.527348	-0.520207	-0.072192
15959	8.61786	-0.527945	-0.520768	-0.0727525
15960	8.6184	-0.528543	-0.521329	-0.0733133
15961	8.61894	-0.529143	-0.52189	-0.0738747
15962	8.61948	-0.529744	-0.522449	-0.0744364
15963	8.62002	-0.530347	-0.523009	-0.0749986
15964	8.62056	-0.53095	-0.523567	-0.0755612
15965	8.6211	-0.531556	-0.524125	-0.0761243
15966	8.62164	-0.532162	-0.524683	-0.0766877
15967	8.62218	-0.53277	-0.52524	-0.0772516
15968	8.62272	-0.533378	-0.525796	-0.077816
15969	8.62326	-0.533989	-0.526352	-0.0783808
15970	8.6238	-0.5346	-0.526907	-0.0789461
15971	8.62434	-0.535213	-0.527462	-0.0795117
15972	8.62488	-0.535827	-0.528016	-0.0800778
15973	8.62542	-0.536443	-0.52857	-0.0806443
15974	8.62596	-0.537059	-0.529122	-0.0812112
15975	8.6265	-0.537677	-0.529675	-0.0817786
15976	8.62704	-0.538297	-0.530226	-0.0823464
15977	8.62758	-0.538917	-0.530778	-0.0829146
15978	8.62812	-0.539539	-0.531328	-0.0834832
15979	8.62866	-0.540162	-0.531878	-0.0840522
15980	8.6292	-0.540786	-0.532427	-0.0846217
15981	8.62974	-0.541412	-0.532976	-0.0851916
15982	8.63028	-0.542039	-0.533524	-0.0857619
15983	8.63082	-0.542667	-0.534071	-0.0863327
15984	8.63136	-0.543296	-0.534618	-0.0869038
15985	8.6319	-0.543926	-0.535164	-0.0874753
15986	8.63244	-0.544558	-0.53571	-0.0880473
15987	8.63298	-0.545191	-0.536255	-0.0886197
15988	8.63352	-0.545825	-0.536799	-0.0891925
15989	8.63406	-0.546461	-0.537343	-0.0897657
15990	8.6346	-0.547098	-0.537886	-0.0903393
15991	8.63514	-0.547735	-0.538429	-0.0909134
15992	8.63568	-0.548374	-0.538971	-0.0914878
15993	8.63622	-0.549015	-0.539512	-0.0920625
15994	8.63676	-0.549656	-0.540053	-0.0926378
15995	8.6373	-0.550299	-0.540592	-0.0932135
15996	8.63784	-0.550943	-0.541132	-0.0937895
15997	8.63838	-0.551588	-0.541671	-0.0943659
15998	8.63892	-0.552234	-0.542209	-0.0949428
15999	8.63946	-0.552881	-0.542746	-0.0955201
16000	8.64	-0.55353	-0.543283	-0.0960977
16001	8.64054	-0.554179	-0.543819	-0.0966757
16002	8.64108	-0.55483	-0.544354	-0.0972542
16003	8.64162	-0.555483	-0.544889	-0.097833
16004	8.64216	-0.556136	-0.545423	-0.0984123
16005	8.6427	-0.55679	-0.545957	-0.0989918
16006	8.64324	-0.557446	-0.546489	-0.0995718
16007	8.64378	-0.558102	-0.547022	-0.100152
16008	8.64432	-0.55876	-0.547553	-0.100733
16009	8.64486	-0.559419	-0.548084	-0.101314
16010	8.6454	-0.560079	-0.548614	-0.101896
16011	8.64594	-0.56074	-0.549144	-0.102478
16012	8.64648	-0.561403	-0.549673	-0.10306
16013	8.64702	-0.562066	-0.550201	-0.103643
16014	8.64756	-0.562731	-0.550728	-0.104226
16015	8.6481	-0.563397	-0.551255	-0.104809
16016	8.64864	-0.564063	-0.551781	-0.105393
16017	8.64918	-0.564731	-0.552307	-0.105978
16018	8.64972	-0.5654	-0.552831	-0.106562
16019	8.65026	-0.56607	-0.553355	-0.107147
16020	8.6508	-0.566742	-0.553879	-0.107732
16021	8.65134	-0.567414	-0.554401	-0.108318
16022	8.65188	-0.568087	-0.554923	-0.108904
16023	8.65242	-0.568762	-0.555445	-0.109491
16024	8.65296	-0.569437	-0.555965	-0.110078
16025	8.6535	-0.570114	-0.556485	-0.110665
16026	8.65404	-0.570792	-0.557005	-0.111253
16027	8.65458	-0.57147	-0.557523	-0.111841
16028	8.65512	-0.57215	-0.558041	-0.112429
16029	8.65566	-0.572831	-0.558558	-0.113018
16030	8.6562	-0.573513	-0.559074	-0.113607
16031	8.65674	-0.574196	-0.55959	-0.114196
16032	8.65728	-0.57488	-0.560105	-0.114786
16033	8.65782	-0.575565	-0.560619	-0.115376
16034	8.65836	-0.576251	-0.561133	-0.115967
16035	8.6589	-0.576938	-0.561646	-0.116557
16036	8.65944	-0.577626	-0.562158	-0.117149
16037	8.65998	-0.578315	-0.562669	-0.11774
16038	8.66052	-0.579005	-0.56318	-0.118332
16039	8.66106	-0.579696	-0.56369	-0.118925
16040	8.6616	-0.580388	-0.564199	-0.119517
16041	8.66214	-0.581082	-0.564708	-0.12011
16042	8.66268	-0.581776	-0.565215	-0.120704
16043	8.66322	-0.582471	-0.565722	-0.121297
16044	8.66376	-0.583167	-0.566229	-0.121891
16045	8.6643	-0.583864	-0.566734	-0.122486
16046	8.66484	-0.584562	-0.567239	-0.12308
16047	8.66538	-0.585261	-0.567743	-0.123676
16048	8.66592	-0.585961	-0.568247	-0.124271
16049	8.66646	-0.586662	-0.568749	-0.124867
16050	8.667	-0.587364	-0.569251	-0.125463
16051	8.66754	-0.588067	-0.569752	-0.12606
16052	8.66808	-0.588771	-0.570253	-0.126656
16053	8.66862	-0.589476	-0.570752	-0.127253
16054	8.66916	-0.590182	-0.571251	-0.127851
16055	8.6697	-0.590889	-0.571749	-0.128449
16056	8.67024	-0.591596	-0.572247	-0.129047
16057	8.67078	-0.592305	-0.572743	-0.129645
16058	8.67132	-0.593014	-0.573239	-0.130244
16059	8.67186	-0.593725	-0.573734	-0.130843
16060	8.6724	-0.594436	-0.574229	-0.131443
16061	8.67294	-0.595149	-0.574722	-0.132043
16062	8.67348	-0.595862	-0.575215	-0.132643
16063	8.67402	-0.596576	-0.575707	-0.133243
16064	8.67456	-0.597291	-0.576199	-0.133844
16065	8.6751	-0.598007	-0.576689	-0.134445
16066	8.67564	-0.598724	-0.577179	-0.135047
16067	8.67618	-0.599441	-0.577668	-0.135649
16068	8.67672	-0.60016	-0.578156	-0.136251
16069	8.67726	-0.600879	-0.578644	-0.136853
16070	8.6778	-0.6016	-0.57913	-0.137456
16071	8.67834	-0.602321	-0.579616	-0.138059
16072	8.67888	-0.603043	-0.580101	-0.138662
16073	8.67942	-0.603766	-0.580586	-0.139266
16074	8.67996	-0.60449	-0.581069	-0.13987
16075	8.6805	-0.605214	-0.581552	-0.140474
16076	8.68104	-0.60594	-0.582034	-0.141079
16077	8.68158	-0.606666	-0.582515	-0.141684
16078	8.68212	-0.607393	-0.582996	-0.142289
16079	8.68266	-0.608121	-0.583475	-0.142895
16080	8.6832	-0.60885	-0.583954	-0.143501
16081	8.68374	-0.60958	-0.584432	-0.144107
16082	8.68428	-0.61031	-0.584909	-0.144714
16083	8.68482	-0.611041	-0.585386	-0.14532
16084	8.68536	-0.611773	-0.585861	-0.145927
16085	8.6859	-0.612506	-0.586336	-0.146535
16086	8.68644	-0.61324	-0.58681	-0.147143
16087	8.68698	-0.613975	-0.587284	-0.147751
16088	8.68752	-0.61471	-0.587756	-0.148359
16089	8.68806	-0.615446	-0.588228	-0.148968
16090	8.6886	-0.616183	-0.588699	-0.149577
16091	8.68914	-0.61692	-0.589169	-0.150186
16092	8.68968	-0.617659	-0.589638	-0.150795
16093	8.69022	-0.618398	-0.590106	-0.151405
16094	8.69076	-0.619138	-0.590574	-0.152015
16095	8.6913	-0.619879	-0.591041	-0.152626
16096	8.69184	-0.62062	-0.591507	-0.153236
16097	8.69238	-0.621362	-0.591972	-0.153847
16098	8.69292	-0.622105	-0.592436	-0.154459
16099	8.69346	-0.622849	-0.5929	-0.15507
16100	8.694	-0.623594	-0.593362	-0.155682
16101	8.69454	-0.624339	-0.593824	-0.156294
16102	8.69508	-0.625085	-0.594285	-0.156906
16103	8.69562	-0.625831	-0.594746	-0.157519
16104	8.69616	-0.626579	-0.595205	-0.158132
16105	8.6967	-0.627327	-0.595664	-0.158745
16106	8.69724	-0.628076	-0.596121	-0.159359
16107	8.69778	-0.628825	-0.596578	-0.159973
16108	8.69832	-0.629575	-0.597035	-0.160587
16109	8.69886	-0.630326	-0.59749	-0.161201
16110	8.6994	-0.631078	-0.597944	-0.161816
16111	8.69994	-0.63183	-0.598398	-0.162431
16112	8.70048	-0.632583	-0.598851	-0.163046
16113	8.70102	-0.633337	-0.599303	-0.163661
16114	8.70156	-0.634091	-0.599754	-0.164277
16115	8.7021	-0.634846	-0.600204	-0.164893
16116	8.70264	-0.635602	-0.600653	-0.165509
16117	8.70318	-0.636358	-0.601102	-0.166126
16118	8.70372	-0.637115	-0.60155	-0.166743
16119	8.70426	-0.637873	-0.601997	-0.16736
16120	8.7048	-0.638631	-0.602443	-0.167977
16121	8.70534	-0.63939	-0.602888	-0.168595
16122	8.70588	-0.640149	-0.603332	-0.169213
16123	8.70642	-0.64091	-0.603776	-0.169831
16124	8.70696	-0.64167	-0.604218	-0.170449
16125	8.7075	-0.642432	-0.60466	-0.171068
16126	8.70804	-0.643194	-0.605101	-0.171687
16127	8.70858	-0.643957	-0.605541	-0.172306
16128	8.70912	-0.64472	-0.605981	-0.172925
16129	8.70966	-0.645484	-0.606419	-0.173545
16130	8.7102	-0.646248	-0.606857	-0.174165
16131	8.71074	-0.647013	-0.607293	-0.174785
16132	8.71128	-0.647779	-0.607729	-0.175405
16133	8.71182	-0.648545	-0.608164	-0.176026
16134	8.71236	-0.649312	-0.608598	-0.176647
16135	8.7129	-0.65008	-0.609031	-0.177268
16136	8.71344	-0.650848	-0.609464	-0.17789
16137	8.71398	-0.651616	-0.609895	-0.178511
16138	8.71452	-0.652385	-0.610326	-0.179133
16139	8.71506	-0.653155	-0.610756	-0.179755
16140	8.7156	-0.653925	-0.611185	-0.180378
16141	8.71614	-0.654696	-0.611613	-0.181
16142	8.71668	-0.655468	-0.61204	-0.181623
16143	8.71722	-0.656239	-0.612466	-0.182246
16144	8.71776	-0.657012	-0.612892	-0.18287
16145	8.7183	-0.657785	-0.613316	-0.183493
16146	8.71884	-0.658558	-0.61374	-0.184117
16147	8.71938	-0.659332	-0.614163	-0.184741
16148	8.71992	-0.660107	-0.614585	-0.185365
16149	8.72046	-0.660882	-0.615006	-0.18599
16150	8.721	-0.661657	-0.615426	-0.186614
16151	8.72154	-0.662433	-0.615846	-0.187239
16152	8.72208	-0.66321	-0.616264	-0.187865
16153	8.72262	-0.663987	-0.616682	-0.18849
16154	8.72316	-0.664765	-0.617098	-0.189116
16155	8.7237	-0.665543	-0.617514	-0.189742
16156	8.72424	-0.666321	-0.617929	-0.190368
16157	8.72478	-0.6671	-0.618343	-0.190994
16158	8.72532	-0.667879	-0.618756	-0.191621
16159	8.72586	-0.668659	-0.619169	-0.192247
16160	8.7264	-0.66944	-0.61958	-0.192874
16161	8.72694	-0.670221	-0.619991	-0.193501
16162	8.72748	-0.671002	-0.6204	-0.194129
16163	8.72802	-0.671784	-0.620809	-0.194756
16164	8.72856	-0.672566	-0.621217	-0.195384
16165	8.7291	-0.673348	-0.621624	-0.196012
16166	8.72964	-0.674131	-0.62203	-0.196641
16167	8.73018	-0.674915	-0.622435	-0.197269
16168	8.73072	-0.675699	-0.622839	-0.197898
16169	8.73126	-0.676483	-0.623243	-0.198527
16170	8.7318	-0.677268	-0.623645	-0.199156
16171	8.73234	-0.678053	-0.624047	-0.199785
16172	8.73288	-0.678838	-0.624447	-0.200415
16173	8.73342	-0.679624	-0.624847	-0.201044
16174	8.73396	-0.680411	-0.625246	-0.201674
16175	8.7345	-0.681197	-0.625644	-0.202304
16176	8.73504	-0.681985	-0.626041	-0.202935
16177	8.73558	-0.682772	-0.626438	-0.203565
16178	8.73612	-0.68356	-0.626833	-0.204196
16179	8.73666	-0.684348	-0.627227	-0.204827
16180	8.7372	-0.685137	-0.627621	-0.205458
16181	8.73774	-0.685926	-0.628013	-0.206089
16182	8.73828	-0.686715	-0.628405	-0.206721
16183	8.73882	-0.687505	-0.628796	-0.207353
16184	8.73936	-0.688295	-0.629186	-0.207985
16185	8.7399	-0.689085	-0.629575	-0.208617
16186	8.74044	-0.689876	-0.629963	-0.209249
16187	8.74098	-0.690667	-0.63035	-0.209881
16188	8.74152	-0.691459	-0.630736	-0.210514
16189	8.74206	-0.69225	-0.631122	-0.211147
16190	8.7426	-0.693042	-0.631506	-0.21178
16191	8.74314	-0.693835	-0.63189	-0.212413
16192	8.74368	-0.694627	-0.632272	-0.213047
16193	8.74422	-0.69542	-0.632654	-0.21368
16194	8.74476	-0.696214	-0.633035	-0.214314
16195	8.7453	-0.697007	-0.633415	-0.214948
16196	8.74584	-0.697801	-0.633794	-0.215582
16197	8.74638	-0.698596	-0.634172	-0.216216
16198	8.74692	-0.69939	-0.634549	-0.216851
16199	8.74746	-0.700185	-0.634926	-0.217486
16200	8.748	-0.70098	-0.635301	-0.21812
16201	8.74854	-0.701775	-0.635675	-0.218755
16202	8.74908	-0.702571	-0.636049	-0.21939
16203	8.74962	-0.703366	-0.636421	-0.220026
16204	8.75016	-0.704162	-0.636793	-0.220661
16205	8.7507	-0.704959	-0.637164	-0.221297
16206	8.75124	-0.705755	-0.637534	-0.221933
16207	8.75178	-0.706552	-0.637903	-0.222569
16208	8.75232	-0.707349	-0.638271	-0.223205
16209	8.75286	-0.708147	-0.638638	-0.223841
16210	8.7534	-0.708944	-0.639004	-0.224478
16211	8.75394	-0.709742	-0.639369	-0.225115
16212	8.75448	-0.71054	-0.639734	-0.225752
16213	8.75502	-0.711338	-0.640097	-0.226388
16214	8.75556	-0.712136	-0.640459	-0.227026
16215	8.7561	-0.712935	-0.640821	-0.227663
16216	8.75664	-0.713734	-0.641182	-0.2283
16217	8.75718	-0.714533	-0.641541	-0.228938
16218	8.75772	-0.715332	-0.6419	-0.229576
16219	8.75826	-0.716131	-0.642258	-0.230214
16220	8.7588	-0.716931	-0.642615	-0.230852
16221	8.75934	-0.717731	-0.642971	-0.23149
16222	8.75988	-0.718531	-0.643326	-0.232128
16223	8.76042	-0.719331	-0.64368	-0.232767
16224	8.76096	-0.720131	-0.644034	-0.233406
16225	8.7615	-0.720932	-0.644386	-0.234045
16226	8.76204	-0.721732	-0.644737	-0.234684
16227	8.76258	-0.722533	-0.645088	-0.235323
16228	8.76312	-0.723334	-0.645437	-0.235962
16229	8.76366	-0.724135	-0.645786	-0.236601
16230	8.7642	-0.724936	-0.646134	-0.237241
16231	8.76474	-0.725737	-0.646481	-0.237881
16232	8.76528	-0.726539	-0.646826	-0.23852
16233	8.76582	-0.72734	-0.647171	-0.23916
16234	8.76636	-0.728142	-0.647515	-0.2398
16235	8.7669	-0.728944	-0.647858	-0.240441
16236	8.76744	-0.729745	-0.6482	-0.241081
16237	8.76798	-0.730547	-0.648542	-0.241722
16238	8.76852	-0.73135	-0.648882	-0.242362
16239	8.76906	-0.732152	-0.649221	-0.243003
16240	8.7696	-0.732954	-0.64956	-0.243644
16241	8.77014	-0.733756	-0.649897	-0.244285
16242	8.77068	-0.734559	-0.650234	-0.244926
16243	8.77122	-0.735361	-0.650569	-0.245567
16244	8.77176	-0.736164	-0.650904	-0.246209
16245	8.7723	-0.736967	-0.651238	-0.24685
16246	8.77284	-0.737769	-0.65157	-0.247492
16247	8.77338	-0.738572	-0.651902	-0.248134
16248	8.77392	-0.739375	-0.652233	-0.248776
16249	8.77446	-0.740178	-0.652563	-0.249418
16250	8.775	-0.740981	-0.652892	-0.25006
16251	8.77554	-0.741784	-0.65322	-0.250702
16252	8.77608	-0.742587	-0.653548	-0.251345
16253	8.77662	-0.74339	-0.653874	-0.251987
16254	8.77716	-0.744193	-0.654199	-0.25263
16255	8.7777	-0.744996	-0.654524	-0.253272
16256	8.77824	-0.7458	-0.654847	-0.253915
16257	8.77878	-0.746603	-0.65517	-0.254558
16258	8.77932	-0.747406	-0.655491	-0.255201
16259	8.77986	-0.748209	-0.655812	-0.255844
16260	8.7804	-0.749012	-0.656132	-0.256488
16261	8.78094	-0.749815	-0.65645	-0.257131
16262	8.78148	-0.750619	-0.656768	-0.257775
16263	8.78202	-0.751422	-0.657085	-0.258418
16264	8.78256	-0.752225	-0.657401	-0.259062
16265	8.7831	-0.753028	-0.657716	-0.259706
16266	8.78364	-0.753831	-0.65803	-0.26035
16267	8.78418	-0.754634	-0.658343	-0.260994
16268	8.78472	-0.755437	-0.658656	-0.261638
16269	8.78526	-0.75624	-0.658967	-0.262282
16270	8.7858	-0.757043	-0.659277	-0.262926
16271	8.78634	-0.757846	-0.659587	-0.263571
16272	8.78688	-0.758649	-0.659895	-0.264215
16273	8.78742	-0.759452	-0.660203	-0.26486
16274	8.78796	-0.760254	-0.660509	-0.265504
16275	8.7885	-0.761057	-0.660815	-0.266149
16276	8.78904	-0.76186	-0.66112	-0.266794
16277	8.78958	-0.762662	-0.661424	-0.267439
16278	8.79012	-0.763465	-0.661726	-0.268084
16279	8.79066	-0.764267	-0.662028	-0.268729
16280	8.7912	-0.765069	-0.662329	-0.269374
16281	8.79174	-0.765872	-0.662629	-0.27002
16282	8.79228	-0.766674	-0.662928	-0.270665
16283	8.79282	-0.767476	-0.663227	-0.271311
16284	8.79336	-0.768278	-0.663524	-0.271956
16285	8.7939	-0.769079	-0.66382	-0.272602
16286	8.79444	-0.769881	-0.664116	-0.273248
16287	8.79498	-0.770683	-0.66441	-0.273893
16288	8.79552	-0.771484	-0.664703	-0.274539
16289	8.79606	-0.772285	-0.664996	-0.275185
16290	8.7966	-0.773086	-0.665288	-0.275831
16291	8.79714	-0.773888	-0.665578	-0.276477
16292	8.79768	-0.774688	-0.665868	-0.277123
16293	8.79822	-0.775489	-0.666157	-0.27777
16294	8.79876	-0.77629	-0.666445	-0.278416
16295	8.7993	-0.77709	-0.666732	-0.279062
16296	8.79984	-0.777891	-0.667018	-0.279709
16297	8.80038	-0.778691	-0.667303	-0.280355
16298	8.80092	-0.779491	-0.667587	-0.281002
16299	8.80146	-0.78029	-0.66787	-0.281649
16300	8.802	-0.78109	-0.668152	-0.282295
16301	8.80254	-0.78189	-0.668434	-0.282942
16302	8.80308	-0.782689	-0.668714	-0.283589
16303	8.80362	-0.783488	-0.668993	-0.284236
